,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,-1470000.0,-12045000.0,-7150000.0,-5039267.015707
Tax Rate For Calcs,0.123529,0.21,0.165,0.13,0.143979
Normalized EBITDA,1298000000.0,2196000000.0,1590000000.0,1519000000.0,1208000000.0
Total Unusual Items,0.0,-7000000.0,-73000000.0,-55000000.0,-35000000.0
Total Unusual Items Excluding Goodwill,0.0,-7000000.0,-73000000.0,-55000000.0,-35000000.0
Net Income From Continuing Operation Net Minority Interest,745000000.0,849000000.0,859000000.0,884000000.0,654000000.0
Reconciled Depreciation,300000000.0,316000000.0,309000000.0,296000000.0,272000000.0
Reconciled Cost Of Revenue,2090000000.0,2416000000.0,2085000000.0,2072000000.0,2017000000.0
EBITDA,1298000000.0,2189000000.0,1517000000.0,1464000000.0,1173000000.0
EBIT,998000000.0,1873000000.0,1208000000.0,1168000000.0,901000000.0
Net Interest Income,-148000000.0,,,,-137000000.0
Interest Expense,148000000.0,,,,137000000.0
Normalized Income,745000000.0,854530000.0,919955000.0,931850000.0,683960732.984293
Net Income From Continuing And Discontinued Operation,745000000.0,849000000.0,859000000.0,884000000.0,654000000.0
Total Expenses,5084000000.0,5360000000.0,4849000000.0,4854000000.0,4994000000.0
Total Operating Income As Reported,936000000.0,1804000000.0,1135000000.0,1113000000.0,837000000.0
Diluted Average Shares,386500000.0,386500000.0,386700000.0,386400000.0,386400000.0
Basic Average Shares,382900000.0,382500000.0,382400000.0,382200000.0,381700000.0
Diluted EPS,1.93,2.2,2.22,2.29,1.69
Basic EPS,1.95,2.21,2.25,2.32,1.71
Diluted NI Availto Com Stockholders,745000000.0,849000000.0,859000000.0,884000000.0,654000000.0
Net Income Common Stockholders,745000000.0,849000000.0,859000000.0,884000000.0,654000000.0
Net Income,745000000.0,849000000.0,859000000.0,884000000.0,654000000.0
Net Income Including Noncontrolling Interests,745000000.0,849000000.0,859000000.0,884000000.0,654000000.0
Net Income Continuous Operations,745000000.0,849000000.0,859000000.0,884000000.0,654000000.0
Tax Provision,105000000.0,856000000.0,170000000.0,132000000.0,110000000.0
Pretax Income,850000000.0,1705000000.0,1029000000.0,1016000000.0,764000000.0
Other Income Expense,62000000.0,501000000.0,-179000000.0,-152000000.0,29000000.0
Other Non Operating Income Expenses,62000000.0,508000000.0,-106000000.0,-97000000.0,64000000.0
Special Income Charges,0.0,-7000000.0,-73000000.0,-55000000.0,-35000000.0
Impairment Of Capital Assets,0.0,7000000.0,73000000.0,55000000.0,35000000.0
Net Non Operating Interest Income Expense,-148000000.0,,,,-137000000.0
Interest Expense Non Operating,148000000.0,,,,137000000.0
Operating Income,936000000.0,1811000000.0,1208000000.0,1168000000.0,872000000.0
Operating Expense,2874000000.0,2817000000.0,2644000000.0,2673000000.0,2872000000.0
Depreciation Amortization Depletion Income Statement,180000000.0,189000000.0,189000000.0,187000000.0,167000000.0
Depreciation And Amortization In Income Statement,180000000.0,189000000.0,189000000.0,187000000.0,167000000.0
Amortization,180000000.0,189000000.0,189000000.0,187000000.0,167000000.0
Amortization Of Intangibles Income Statement,180000000.0,189000000.0,189000000.0,187000000.0,167000000.0
Research And Development,413000000.0,401000000.0,410000000.0,407000000.0,405000000.0
Selling General And Administration,2281000000.0,2227000000.0,2045000000.0,2079000000.0,2300000000.0
Gross Profit,3810000000.0,4628000000.0,3852000000.0,3841000000.0,3744000000.0
Cost Of Revenue,2210000000.0,2543000000.0,2205000000.0,2181000000.0,2122000000.0
Total Revenue,6020000000.0,7171000000.0,6057000000.0,6022000000.0,5866000000.0
Operating Revenue,6020000000.0,7171000000.0,6057000000.0,6022000000.0,5866000000.0
