,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-1463238.0,-994612.0,-1361903.0,-2233335.0,-2307792.0,
Total Unusual Items,-57366.0,-8847.0,-36.0,-4446.0,-20982.0,
Total Unusual Items Excluding Goodwill,-57366.0,-8847.0,-36.0,-4446.0,-20982.0,
Net Income From Continuing Operation Net Minority Interest,-2186979.0,-1152488.0,-1521639.0,-2373487.0,-2545896.0,
Reconciled Depreciation,69215.0,69561.0,70735.0,69011.0,87658.0,
EBITDA,-1520604.0,-1003459.0,-1361939.0,-2237781.0,-2328774.0,
EBIT,-1589819.0,-1073020.0,-1432674.0,-2306792.0,-2416432.0,
Net Interest Income,-655288.0,-79467.0,-88964.0,-66694.0,-129464.0,
Interest Expense,597160.0,79467.0,88964.0,66694.0,129464.0,
Normalized Income,-2129613.0,-1143641.0,-1521603.0,-2369041.0,-2524914.0,
Net Income From Continuing And Discontinued Operation,-2213324.0,-1154033.0,-1522768.0,-2375104.0,-2730612.0,
Total Expenses,1388050.0,1280659.0,1432638.0,2307213.0,2396636.0,
Total Operating Income As Reported,-1388050.0,-1280660.0,-1432639.0,-2307214.0,-2396636.0,
Diluted Average Shares,,99902980.0,99865554.0,99891806.0,,100448322.0
Basic Average Shares,,99902980.0,99865554.0,99891806.0,,100448322.0
Diluted EPS,,-0.01,-0.02,-0.02,,-0.02
Basic EPS,,-0.01,-0.02,-0.02,,-0.02
Diluted NI Availto Com Stockholders,-2213324.0,-1154033.0,-1522768.0,-2375104.0,-2730612.0,
Net Income Common Stockholders,-2213324.0,-1154033.0,-1522768.0,-2375104.0,-2730612.0,
Net Income,-2213324.0,-1154033.0,-1522768.0,-2375104.0,-2730612.0,
Net Income Including Noncontrolling Interests,-2213324.0,-1154032.0,-1522767.0,-2375103.0,-2730612.0,
Net Income Discontinuous Operations,-26345.0,-1545.0,-1129.0,-1617.0,-184716.0,
Net Income Continuous Operations,-2186979.0,-1152487.0,-1521638.0,-2373486.0,-2545896.0,
Pretax Income,-2186979.0,-1152487.0,-1521638.0,-2373486.0,-2545896.0,
Other Income Expense,-143641.0,207639.0,-36.0,421.0,-19796.0,
Other Non Operating Income Expenses,-86275.0,216486.0,,4867.0,1186.0,11924.0
Gain On Sale Of Security,-68343.0,-8847.0,-36.0,-4446.0,-20982.0,
Net Non Operating Interest Income Expense,-655288.0,-79467.0,-88964.0,-66694.0,-129464.0,
Interest Expense Non Operating,597160.0,79467.0,88964.0,66694.0,129464.0,
Operating Income,-1388050.0,-1280659.0,-1432638.0,-2307213.0,-2396636.0,
Operating Expense,1388050.0,1280659.0,1432638.0,2307213.0,2396636.0,
Depreciation Amortization Depletion Income Statement,69214.0,69561.0,70735.0,69011.0,87657.0,
Depreciation And Amortization In Income Statement,69214.0,69561.0,70735.0,69011.0,87657.0,
Research And Development,530593.0,493725.0,637592.0,626570.0,542332.0,
Selling General And Administration,788243.0,717373.0,724311.0,1611632.0,1766647.0,
General And Administrative Expense,788243.0,717373.0,724311.0,1611632.0,1766647.0,
Other Gand A,622057.0,311590.0,406245.0,1044100.0,462113.0,
Salaries And Wages,166186.0,405783.0,318066.0,567532.0,1304534.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
