,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-2242264.206408,-2135889.0,-15615369.707407,0.0,0.0,,
Tax Rate For Calcs,0.215499,0.189,0.195956,0.189,0.133508,,
Normalized EBITDA,246271000.0,268719000.0,269305000.0,250467000.0,245227000.0,,
Total Unusual Items,-10405000.0,-11301000.0,-79688000.0,0.0,0.0,,
Total Unusual Items Excluding Goodwill,-10405000.0,-11301000.0,-79688000.0,0.0,0.0,,
Net Income From Continuing Operation Net Minority Interest,137815000.0,157566000.0,96327000.0,154001000.0,163243000.0,,
Reconciled Depreciation,53011000.0,50736000.0,52978000.0,47997000.0,47492000.0,,
Reconciled Cost Of Revenue,685030000.0,691521000.0,681187000.0,679530000.0,666555000.0,,
EBITDA,235866000.0,257418000.0,189617000.0,250467000.0,245227000.0,,
EBIT,182855000.0,206682000.0,136639000.0,202470000.0,197735000.0,,
Net Interest Income,-5963000.0,-11265000.0,-6703000.0,-11705000.0,-8465000.0,,
Interest Expense,5963000.0,11265000.0,15857000.0,11705000.0,8465000.0,,
Normalized Income,145977735.793592,166731111.0,160399630.292593,154001000.0,163243000.0,,
Net Income From Continuing And Discontinued Operation,137815000.0,157566000.0,96327000.0,154001000.0,163243000.0,,
Total Expenses,978719000.0,937956000.0,943837000.0,941967000.0,930468000.0,,
Total Operating Income As Reported,182855000.0,206682000.0,132625000.0,202470000.0,197735000.0,,
Diluted Average Shares,107472000.0,110667000.0,109853000.0,109101000.0,112514000.0,,
Basic Average Shares,107095000.0,105899000.0,109279000.0,108527000.0,111961000.0,,
Diluted EPS,1.28,1.45,0.88,1.39,1.45,,
Basic EPS,1.29,1.46,0.88,1.39,1.46,,
Diluted NI Availto Com Stockholders,137815000.0,157566000.0,94506000.0,151106000.0,163243000.0,,
Average Dilution Earnings,,,4000.0,9000.0,10000.0,11000.0,3000.0
Net Income Common Stockholders,137815000.0,157566000.0,94502000.0,151097000.0,163243000.0,,
Otherunder Preferred Stock Dividend,,,1825000.0,2904000.0,3080000.0,2785000.0,1684000.0
Net Income,137815000.0,157566000.0,96327000.0,154001000.0,163243000.0,,
Minority Interests,-957000.0,-888000.0,-787000.0,-801000.0,-758000.0,,
Net Income Including Noncontrolling Interests,138772000.0,158454000.0,97114000.0,154802000.0,164001000.0,,
Net Income Continuous Operations,138772000.0,158454000.0,97114000.0,154802000.0,164001000.0,,
Tax Provision,38120000.0,36963000.0,23668000.0,35963000.0,25269000.0,,
Pretax Income,176892000.0,195417000.0,120782000.0,190765000.0,189270000.0,,
Other Income Expense,-10405000.0,-11301000.0,-78896000.0,,,-6783000.0,-103311000.0
Special Income Charges,-10405000.0,-11301000.0,-73756000.0,0.0,0.0,,
Restructuring And Mergern Acquisition,10405000.0,11301000.0,73756000.0,0.0,0.0,,
Net Non Operating Interest Income Expense,-5963000.0,-11265000.0,-6703000.0,-11705000.0,-8465000.0,,
Interest Expense Non Operating,5963000.0,11265000.0,15857000.0,11705000.0,8465000.0,,
Operating Income,193260000.0,217983000.0,206381000.0,202470000.0,197735000.0,,
Operating Expense,261986000.0,210233000.0,223959000.0,230820000.0,232419000.0,,
Depreciation Amortization Depletion Income Statement,21308000.0,14534000.0,14287000.0,16380000.0,15998000.0,,
Depreciation And Amortization In Income Statement,21308000.0,14534000.0,14287000.0,16380000.0,15998000.0,,
Amortization,21308000.0,14534000.0,14287000.0,16380000.0,15998000.0,,
Amortization Of Intangibles Income Statement,21308000.0,14534000.0,14287000.0,16380000.0,15998000.0,,
Research And Development,87001000.0,81978000.0,87865000.0,86851000.0,81796000.0,,
Selling General And Administration,153677000.0,113721000.0,121807000.0,127589000.0,134625000.0,,
Gross Profit,455246000.0,428216000.0,430340000.0,433290000.0,430154000.0,,
Cost Of Revenue,716733000.0,727723000.0,719878000.0,711147000.0,698049000.0,,
Total Revenue,1171979000.0,1155939000.0,1150218000.0,1144437000.0,1128203000.0,,
Operating Revenue,1171979000.0,745898000.0,748313000.0,771487000.0,1128203000.0,,
