,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-2468339.0,-3553157.0,-2557968.0,-3539183.0,-3505423.0,
Total Unusual Items,284.0,-3291.0,-8597.0,-1226.0,-18788.0,
Total Unusual Items Excluding Goodwill,284.0,-3291.0,-8597.0,-1226.0,-18788.0,
Net Income From Continuing Operation Net Minority Interest,-2718647.0,-3819880.0,-2769855.0,-3757746.0,-3784695.0,
Reconciled Depreciation,100618.0,55400.0,60324.0,30829.0,106060.0,
Reconciled Cost Of Revenue,898331.0,1116836.0,934650.0,1027647.0,1345832.0,
EBITDA,-2468055.0,-3556448.0,-2566565.0,-3540409.0,-3524211.0,
EBIT,-2568673.0,-3611848.0,-2626889.0,-3571238.0,-3630271.0,
Net Interest Income,-149974.0,-208032.0,-142966.0,-186508.0,-154424.0,
Interest Expense,149974.0,208032.0,142966.0,186508.0,154424.0,
Normalized Income,-2718931.0,-3816589.0,-2761258.0,-3756520.0,-3765907.0,
Net Income From Continuing And Discontinued Operation,-2718647.0,-3819880.0,-2769855.0,-3757746.0,-3784695.0,
Total Expenses,3489742.0,3300466.0,2995723.0,4001083.0,4666949.0,
Rent Expense Supplemental,1078102.0,1315904.0,636425.0,,1235998.0,277565.0
Total Operating Income As Reported,-2570321.0,,-2621633.0,-3571234.0,-3611591.0,
Diluted Average Shares,1969699.0,,1459462.0,1276429.0,1085752.0,
Basic Average Shares,1969699.0,,1459462.0,1276429.0,1085752.0,
Diluted EPS,-1.38,,-1.8,-3.15,-3.49,
Basic EPS,-1.38,,-1.8,-3.15,-3.49,
Diluted NI Availto Com Stockholders,-2718647.0,-3819880.0,-2769855.0,-3757746.0,-3784695.0,
Net Income Common Stockholders,-2718647.0,-3819880.0,-2769855.0,-3757746.0,-3784695.0,
Net Income,-2718647.0,-3819880.0,-2769855.0,-3757746.0,-3784695.0,
Net Income Including Noncontrolling Interests,-2718647.0,-3819880.0,-2769855.0,-3757746.0,-3784695.0,
Net Income Continuous Operations,-2718647.0,-3819880.0,-2769855.0,-3757746.0,-3784695.0,
Pretax Income,-2718647.0,-3819880.0,-2769855.0,-3757746.0,-3784695.0,
Other Income Expense,1648.0,49587.0,-5256.0,-4.0,-18680.0,
Other Non Operating Income Expenses,1364.0,52878.0,3341.0,1222.0,108.0,
Gain On Sale Of Security,284.0,-3291.0,-8597.0,-1226.0,-18788.0,
Net Non Operating Interest Income Expense,-149974.0,-208032.0,-142966.0,-186508.0,-154424.0,
Interest Expense Non Operating,149974.0,208032.0,142966.0,186508.0,154424.0,
Operating Income,-2570321.0,-3661435.0,-2621633.0,-3571234.0,-3611591.0,
Operating Expense,2591411.0,2183630.0,2061073.0,2973436.0,3321117.0,
Research And Development,720217.0,302456.0,668777.0,629087.0,760799.0,
Selling General And Administration,1871194.0,1881174.0,1392296.0,2344349.0,2560318.0,
General And Administrative Expense,1871194.0,1881174.0,1392296.0,2344349.0,2560318.0,
Other Gand A,186128.0,-95778.0,80693.0,1541837.0,136401.0,
Rent And Landing Fees,1078102.0,1315904.0,636425.0,,1235998.0,277565.0
Salaries And Wages,606964.0,661048.0,675178.0,802512.0,1187919.0,
Gross Profit,21090.0,-1477805.0,-560560.0,-597798.0,-290474.0,
Cost Of Revenue,898331.0,1116836.0,934650.0,1027647.0,1345832.0,
Total Revenue,919421.0,-360969.0,374090.0,429849.0,1055358.0,
Operating Revenue,919421.0,-360969.0,374090.0,429849.0,1055358.0,
