,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,746122.0,-16408836.78,-5571731.030161,-12486.808503,3808.210971
Tax Rate For Calcs,0.4,0.21,0.312991,0.258237,0.25155
Normalized EBITDA,-15799020.0,49643643.0,-3464748.0,-13443614.0,-10630451.0
Total Unusual Items,1865305.0,-78137318.0,-17801588.0,-48354.0,15139.0
Total Unusual Items Excluding Goodwill,1865305.0,-78137318.0,-17801588.0,-48354.0,15139.0
Net Income From Continuing Operation Net Minority Interest,-14763131.0,-134070681.0,-27768386.0,-11155246.0,-9405315.0
Reconciled Depreciation,2647107.0,3948234.0,3971232.0,3981008.0,3761391.0
Reconciled Cost Of Revenue,51667588.0,50571192.0,52683525.0,54998524.0,65185060.0
EBITDA,-13933715.0,-28493675.0,-21266336.0,-13491968.0,-10615312.0
EBIT,-16580822.0,-32441909.0,-25237568.0,-17472976.0,-14376703.0
Net Interest Income,-99732.0,-152354.0,-219861.0,-443662.0,-426284.0
Interest Expense,99732.0,,,443662.0,426284.0
Normalized Income,-15882314.0,-72342199.78,-15538529.030161,-11119378.808503,-9416645.789029
Net Income From Continuing And Discontinued Operation,-14763131.0,-134070681.0,-27768386.0,-11155246.0,-9405315.0
Total Expenses,94261575.0,107377597.0,96047203.0,97897866.0,110030493.0
Total Operating Income As Reported,-18711091.0,-104579509.0,-41976309.0,-17480244.0,-13997438.0
Diluted Average Shares,98746095.0,97992839.0,97808976.0,98931293.0,101594579.0
Basic Average Shares,98746095.0,97992839.0,97808976.0,98931293.0,101594579.0
Diluted EPS,-0.15,-1.37,-0.28,-0.11,-0.09
Basic EPS,-0.15,-1.37,-0.28,-0.11,-0.09
Diluted NI Availto Com Stockholders,-14763131.0,-134070681.0,-27768386.0,-11155246.0,-9405315.0
Net Income Common Stockholders,-14763131.0,-134070681.0,-27768386.0,-11155246.0,-9405315.0
Net Income,-14763131.0,-134070681.0,-27768386.0,-11155246.0,-9405315.0
Minority Interests,1936706.0,8269919.0,1888976.0,2134647.0,1673985.0
Net Income Including Noncontrolling Interests,-16699837.0,-142340600.0,-29657362.0,-13289893.0,-11079300.0
Net Income Continuous Operations,-16699837.0,-142340600.0,-29657362.0,-13289893.0,-11079300.0
Tax Provision,19283.0,30730027.0,-13511429.0,-4626745.0,-3723687.0
Pretax Income,-16680554.0,-111610573.0,-43168791.0,-17916638.0,-14802987.0
Other Income Expense,2130269.0,-79016310.0,-17711362.0,7268.0,-379265.0
Other Non Operating Income Expenses,264964.0,-432779.0,117261.0,94439.0,-353706.0
Special Income Charges,1865305.0,-78137318.0,-17801588.0,-48354.0,15139.0
Gain On Sale Of Ppe,-62493.0,4000.0,-10453.0,-48354.0,15139.0
Other Special Charges,-4687798.0,,,,
Impairment Of Capital Assets,,72137600.0,16738741.0,,
Restructuring And Mergern Acquisition,2760000.0,1003718.0,1052394.0,0.0,0.0
Earnings From Equity Interest,0.0,-446213.0,-27035.0,-38817.0,-40698.0
Net Non Operating Interest Income Expense,-99732.0,-152354.0,-219861.0,-443662.0,-426284.0
Total Other Finance Cost,,152354.0,219861.0,,
Interest Expense Non Operating,99732.0,,,443662.0,426284.0
Operating Income,-18711091.0,-32441909.0,-25237568.0,-17480244.0,-13997438.0
Operating Expense,42593987.0,56806405.0,43363678.0,42899342.0,44845433.0
Depreciation Amortization Depletion Income Statement,2647107.0,3948234.0,3971232.0,3981008.0,3761391.0
Depreciation And Amortization In Income Statement,2647107.0,3948234.0,3971232.0,3981008.0,3761391.0
Research And Development,3705049.0,3772943.0,3193480.0,2957203.0,3639444.0
Selling General And Administration,36241831.0,49085228.0,36198966.0,35961131.0,37444598.0
Selling And Marketing Expense,372633.0,340337.0,380172.0,368214.0,331705.0
General And Administrative Expense,35869198.0,48744891.0,35818794.0,35592917.0,37112893.0
Other Gand A,35869198.0,48744891.0,35818794.0,35592917.0,37112893.0
Gross Profit,23882896.0,24364496.0,18126110.0,25419098.0,30847995.0
Cost Of Revenue,51667588.0,50571192.0,52683525.0,54998524.0,65185060.0
Total Revenue,75550484.0,74935688.0,70809635.0,80417622.0,96033055.0
Operating Revenue,75550484.0,74935688.0,70809635.0,80417622.0,96033055.0
