,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,775.0,417.352559
Tax Rate For Calcs,0.154038,0.134039,0.141,0.155,0.139118
Total Unusual Items,0.0,0.0,0.0,5000.0,3000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,5000.0,3000.0
Net Income From Continuing Operation Net Minority Interest,18947000.0,22237000.0,19169000.0,12215000.0,13911000.0
Reconciled Depreciation,1036000.0,563000.0,325000.0,492000.0,750000.0
Net Interest Income,69219000.0,58361000.0,57371000.0,54983000.0,53690000.0
Interest Expense,21456000.0,20501000.0,22137000.0,23517000.0,23676000.0
Interest Income,90675000.0,78862000.0,79508000.0,78500000.0,77366000.0
Normalized Income,18947000.0,22237000.0,19169000.0,12210775.0,13908417.352559
Net Income From Continuing And Discontinued Operation,18947000.0,22237000.0,19169000.0,12215000.0,13911000.0
Diluted Average Shares,39104569.0,34405793.0,34413386.0,34446710.0,34506238.0
Basic Average Shares,38683375.0,33957987.0,33953810.0,34028592.0,34012490.0
Diluted EPS,0.48,0.65,0.55,0.36,0.4
Basic EPS,0.49,0.66,0.56,0.36,0.41
Diluted NI Availto Com Stockholders,18947000.0,22237000.0,19169000.0,12215000.0,13911000.0
Net Income Common Stockholders,18947000.0,22237000.0,19169000.0,12215000.0,13911000.0
Net Income,18947000.0,22237000.0,19169000.0,12215000.0,13911000.0
Net Income Including Noncontrolling Interests,18947000.0,22237000.0,19169000.0,12215000.0,13911000.0
Net Income Continuous Operations,18947000.0,22237000.0,19169000.0,12215000.0,13911000.0
Tax Provision,3450000.0,3442000.0,3137000.0,2244000.0,2248000.0
Pretax Income,22397000.0,25679000.0,22306000.0,14459000.0,16159000.0
Gain On Sale Of Security,0.0,0.0,0.0,-6854000.0,-3887000.0
Depreciation Amortization Depletion Income Statement,2058000.0,285000.0,284000.0,302000.0,303000.0
Depreciation And Amortization In Income Statement,2058000.0,285000.0,284000.0,302000.0,303000.0
Amortization,2058000.0,285000.0,284000.0,302000.0,303000.0
Amortization Of Intangibles Income Statement,2058000.0,285000.0,284000.0,302000.0,303000.0
Selling General And Administration,35392000.0,27760000.0,27162000.0,26613000.0,26946000.0
Selling And Marketing Expense,383000.0,296000.0,284000.0,336000.0,335000.0
General And Administrative Expense,35009000.0,27464000.0,26878000.0,26277000.0,26611000.0
Insurance And Claims,1037000.0,789000.0,796000.0,810000.0,812000.0
Salaries And Wages,33972000.0,26675000.0,26082000.0,25467000.0,25799000.0
Total Revenue,77918000.0,66348000.0,65696000.0,56500000.0,57593000.0
Operating Revenue,77918000.0,66348000.0,65696000.0,56500000.0,57593000.0
Occupancy And Equipment,5330000.0,4450000.0,4665000.0,4840000.0,4926000.0
Professional Expense And Contract Services Expense,2842000.0,1070000.0,1332000.0,1122000.0,734000.0
Other Non Interest Expense,10929000.0,7918000.0,8172000.0,8208000.0,8474000.0
