,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-53845824.411135,-15348925.410872,-66933734.939759,8243265.306122,2151298.119964,,
Tax Rate For Calcs,0.271949,0.216182,0.326506,0.242449,0.239033,,
Normalized EBITDA,1490000000.0,1224000000.0,1395000000.0,1557000000.0,1454000000.0,,
Total Unusual Items,-198000000.0,-71000000.0,-205000000.0,34000000.0,9000000.0,,
Total Unusual Items Excluding Goodwill,-198000000.0,-71000000.0,-205000000.0,34000000.0,9000000.0,,
Net Income From Continuing Operation Net Minority Interest,654000000.0,593000000.0,536000000.0,890000000.0,824000000.0,,
Reconciled Depreciation,282000000.0,280000000.0,277000000.0,279000000.0,269000000.0,,
Reconciled Cost Of Revenue,5906000000.0,6339000000.0,5945000000.0,6116000000.0,5782000000.0,,
EBITDA,1292000000.0,1153000000.0,1190000000.0,1591000000.0,1463000000.0,,
EBIT,1010000000.0,873000000.0,913000000.0,1312000000.0,1194000000.0,,
Net Interest Income,-19000000.0,-34000000.0,-32000000.0,-35000000.0,-17000000.0,,
Interest Expense,76000000.0,82000000.0,83000000.0,87000000.0,77000000.0,,
Interest Income,57000000.0,48000000.0,51000000.0,52000000.0,60000000.0,,
Normalized Income,798154175.588865,648651074.589128,674066265.060241,864243265.306122,817151298.119964,,
Net Income From Continuing And Discontinued Operation,654000000.0,593000000.0,536000000.0,890000000.0,824000000.0,,
Total Expenses,7398000000.0,7755000000.0,7355000000.0,7535000000.0,7171000000.0,,
Total Operating Income As Reported,949000000.0,813000000.0,852000000.0,1226000000.0,1134000000.0,,
Diluted Average Shares,138800000.0,139000000.0,138800000.0,138500000.0,138300000.0,,
Basic Average Shares,138300000.0,138200000.0,138000000.0,137800000.0,137600000.0,,
Diluted EPS,4.71,4.27,3.86,6.43,5.96,,
Basic EPS,4.73,4.29,3.88,6.46,5.99,,
Diluted NI Availto Com Stockholders,654000000.0,593000000.0,536000000.0,890000000.0,824000000.0,,
Net Income Common Stockholders,654000000.0,593000000.0,536000000.0,890000000.0,824000000.0,,
Net Income,654000000.0,593000000.0,536000000.0,890000000.0,824000000.0,,
Minority Interests,-26000000.0,-27000000.0,-23000000.0,-38000000.0,-26000000.0,,
Net Income Including Noncontrolling Interests,680000000.0,620000000.0,559000000.0,928000000.0,850000000.0,,
Net Income Continuous Operations,680000000.0,620000000.0,559000000.0,928000000.0,850000000.0,,
Tax Provision,254000000.0,171000000.0,271000000.0,297000000.0,267000000.0,,
Pretax Income,934000000.0,791000000.0,830000000.0,1225000000.0,1117000000.0,,
Other Income Expense,-47000000.0,44000000.0,-100000000.0,152000000.0,131000000.0,,
Other Non Operating Income Expenses,28000000.0,26000000.0,23000000.0,22000000.0,25000000.0,,
Special Income Charges,-205000000.0,-81000000.0,-200000000.0,11000000.0,10000000.0,,
Gain On Sale Of Business,-199000000.0,0.0,0.0,0.0,0.0,,
Other Special Charges,6000000.0,-3000000.0,-14000000.0,-11000000.0,-10000000.0,,
Write Off,,2000000.0,4000000.0,,,2000000.0,2000000.0
Impairment Of Capital Assets,,82000000.0,210000000.0,,,,
Earnings From Equity Interest,123000000.0,89000000.0,82000000.0,96000000.0,97000000.0,,
Gain On Sale Of Security,7000000.0,10000000.0,-5000000.0,23000000.0,-1000000.0,,
Net Non Operating Interest Income Expense,-19000000.0,-34000000.0,-32000000.0,-35000000.0,-17000000.0,,
Interest Expense Non Operating,76000000.0,82000000.0,83000000.0,87000000.0,77000000.0,,
Interest Income Non Operating,57000000.0,48000000.0,51000000.0,52000000.0,60000000.0,,
Operating Income,1000000000.0,781000000.0,962000000.0,1108000000.0,1003000000.0,,
Operating Expense,1243000000.0,1170000000.0,1167000000.0,1173000000.0,1152000000.0,,
Other Operating Expenses,7000000.0,0.0,-1000000.0,4000000.0,5000000.0,,
Depreciation Amortization Depletion Income Statement,33000000.0,34000000.0,34000000.0,33000000.0,32000000.0,,
Depreciation And Amortization In Income Statement,33000000.0,34000000.0,34000000.0,33000000.0,32000000.0,,
Amortization,33000000.0,34000000.0,34000000.0,33000000.0,32000000.0,,
Amortization Of Intangibles Income Statement,33000000.0,34000000.0,34000000.0,33000000.0,32000000.0,,
Research And Development,358000000.0,350000000.0,345000000.0,357000000.0,344000000.0,,
Selling General And Administration,845000000.0,786000000.0,789000000.0,779000000.0,771000000.0,,
General And Administrative Expense,,,,,754000000.0,,
Other Gand A,,,,,771000000.0,,
Salaries And Wages,,,,,-17000000.0,,
Gross Profit,2243000000.0,1951000000.0,2129000000.0,2281000000.0,2155000000.0,,
Cost Of Revenue,6155000000.0,6585000000.0,6188000000.0,6362000000.0,6019000000.0,,
Total Revenue,8398000000.0,8536000000.0,8317000000.0,8643000000.0,8174000000.0,,
Operating Revenue,8398000000.0,8536000000.0,8317000000.0,8643000000.0,8174000000.0,,
