,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-512928.0,665156.659679,-46610.0,-808320.0,-1203020.0,
Tax Rate For Calcs,0.137,0.11781,0.079,0.128,0.13,
Normalized EBITDA,204948000.0,191995000.0,183551000.0,229112000.0,207456000.0,
Total Unusual Items,-3744000.0,5646000.0,-590000.0,-6315000.0,-9254000.0,
Total Unusual Items Excluding Goodwill,-3744000.0,5646000.0,-590000.0,-6315000.0,-9254000.0,
Net Income From Continuing Operation Net Minority Interest,42889000.0,44659000.0,42254000.0,56404000.0,44749000.0,
Reconciled Depreciation,55855000.0,52110000.0,48976000.0,47988000.0,48331000.0,
Reconciled Cost Of Revenue,188721000.0,195863000.0,179823000.0,194216000.0,186406000.0,
EBITDA,201204000.0,197641000.0,182961000.0,222797000.0,198202000.0,
EBIT,145349000.0,145531000.0,133985000.0,174809000.0,149871000.0,
Net Interest Income,-49504000.0,-49648000.0,-50486000.0,-50632000.0,-51110000.0,
Interest Expense,49504000.0,49648000.0,50486000.0,50632000.0,51110000.0,
Normalized Income,46120072.0,39678156.659679,42797390.0,61910680.0,52799980.0,
Net Income From Continuing And Discontinued Operation,42889000.0,44659000.0,42254000.0,56404000.0,44749000.0,
Total Expenses,358933000.0,359702000.0,341652000.0,354235000.0,339448000.0,
Total Operating Income As Reported,143676000.0,143562000.0,131484000.0,168028000.0,154353000.0,
Diluted Average Shares,59369000.0,101626000.0,102663000.0,102730000.0,103393000.0,
Basic Average Shares,58204000.0,58680000.0,59019000.0,58960000.0,59203000.0,
Diluted EPS,0.73,0.75,0.68,0.95,0.75,
Basic EPS,0.74,0.76,0.72,0.96,0.76,
Diluted NI Availto Com Stockholders,43252000.0,76202000.0,69609000.0,56404000.0,77298000.0,
Average Dilution Earnings,363000.0,31543000.0,27355000.0,,32549000.0,32495000.0
Net Income Common Stockholders,42889000.0,44659000.0,42254000.0,56404000.0,44749000.0,
Net Income,42889000.0,44659000.0,42254000.0,56404000.0,44749000.0,
Minority Interests,-39831000.0,-39928000.0,-34626000.0,-51849000.0,-41201000.0,
Net Income Including Noncontrolling Interests,82720000.0,84587000.0,76880000.0,108253000.0,85950000.0,
Net Income Continuous Operations,82720000.0,84587000.0,76880000.0,108253000.0,85950000.0,
Tax Provision,13125000.0,11296000.0,6619000.0,15924000.0,12811000.0,
Pretax Income,95845000.0,95883000.0,83499000.0,124177000.0,98761000.0,
Other Income Expense,-3037000.0,-6544000.0,65000.0,2771000.0,-8542000.0,
Other Non Operating Income Expenses,,-12819000.0,,8476000.0,,
Special Income Charges,-4710000.0,4281000.0,-2436000.0,-4010000.0,-4060000.0,
Other Special Charges,,,,,,4800000.0
Write Off,4710000.0,,2436000.0,4010000.0,4060000.0,
Earnings From Equity Interest,707000.0,629000.0,655000.0,610000.0,712000.0,
Gain On Sale Of Security,966000.0,1365000.0,1846000.0,-2305000.0,-5194000.0,
Net Non Operating Interest Income Expense,-49504000.0,-49648000.0,-50486000.0,-50632000.0,-51110000.0,
Interest Expense Non Operating,49504000.0,49648000.0,50486000.0,50632000.0,51110000.0,
Operating Income,148386000.0,152075000.0,133920000.0,172038000.0,158413000.0,
Operating Expense,170212000.0,163839000.0,161829000.0,160019000.0,153042000.0,
Depreciation Amortization Depletion Income Statement,55855000.0,52110000.0,48976000.0,47988000.0,48331000.0,
Depreciation And Amortization In Income Statement,55855000.0,52110000.0,48976000.0,47988000.0,48331000.0,
Selling General And Administration,114357000.0,111729000.0,112853000.0,112031000.0,104711000.0,
Gross Profit,318598000.0,315914000.0,295749000.0,332057000.0,311455000.0,
Cost Of Revenue,188721000.0,195863000.0,179823000.0,194216000.0,186406000.0,
Total Revenue,507319000.0,511777000.0,475572000.0,526273000.0,497861000.0,
Operating Revenue,481096000.0,487186000.0,450475000.0,500365000.0,472687000.0,
