,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.233112,0.265987,0.270592,0.293275,0.223972,
Normalized EBITDA,40701000000.0,8894000000.0,21276000000.0,22321000000.0,35447000000.0,
Net Income From Continuing Operation Net Minority Interest,29394000000.0,12312000000.0,19869000000.0,13245000000.0,22038000000.0,
Reconciled Cost Of Revenue,110224000000.0,74262000000.0,88542000000.0,114006000000.0,87458000000.0,
EBITDA,40701000000.0,8894000000.0,21276000000.0,22321000000.0,35447000000.0,
EBIT,40701000000.0,8894000000.0,21276000000.0,22321000000.0,35447000000.0,
Net Interest Income,7495000000.0,6853000000.0,5931000000.0,-964000000.0,3720000000.0,
Interest Expense,2376000000.0,-7682000000.0,,3615000000.0,6997000000.0,-9417000000.0
Interest Income,9871000000.0,-829000000.0,5931000000.0,2651000000.0,10717000000.0,
Normalized Income,29394000000.0,12312000000.0,19869000000.0,13245000000.0,22038000000.0,
Net Income From Continuing And Discontinued Operation,29394000000.0,12312000000.0,19869000000.0,13245000000.0,22038000000.0,
Total Expenses,131048000000.0,99344000000.0,117618000000.0,151070000000.0,112734000000.0,
Total Operating Income As Reported,30830000000.0,11720000000.0,21276000000.0,19670000000.0,24730000000.0,
Diluted Average Shares,6948900.0,,6948900.0,6948900.0,6948900.0,
Basic Average Shares,6948900.0,,6948900.0,6948900.0,6948900.0,
Diluted EPS,4230.0,,2859.0,1906.0,3171.0,
Basic EPS,4230.0,,2859.0,1906.0,3171.0,
Diluted NI Availto Com Stockholders,29394000000.0,12312000000.0,19869000000.0,13245000000.0,22038000000.0,
Net Income Common Stockholders,29394000000.0,12312000000.0,19869000000.0,13245000000.0,22038000000.0,
Net Income,29394000000.0,12312000000.0,19869000000.0,13245000000.0,22038000000.0,
Minority Interests,3000000.0,145000000.0,24000000.0,25000000.0,-40000000.0,
Net Income Including Noncontrolling Interests,29391000000.0,12167000000.0,19845000000.0,13220000000.0,22078000000.0,
Net Income Continuous Operations,29391000000.0,12167000000.0,19845000000.0,13220000000.0,22078000000.0,
Tax Provision,8934000000.0,4409000000.0,7362000000.0,5486000000.0,6372000000.0,
Pretax Income,38325000000.0,16576000000.0,27207000000.0,18706000000.0,28450000000.0,
Other Income Expense,,,,,,2663000000.0
Other Non Operating Income Expenses,,,,,,788000000.0
Net Non Operating Interest Income Expense,7495000000.0,6853000000.0,5931000000.0,-964000000.0,3720000000.0,
Interest Expense Non Operating,2376000000.0,-7682000000.0,,3615000000.0,6997000000.0,-9417000000.0
Interest Income Non Operating,9871000000.0,-829000000.0,5931000000.0,2651000000.0,10717000000.0,
Operating Income,30830000000.0,14106000000.0,21276000000.0,19670000000.0,24730000000.0,
Operating Expense,20824000000.0,25082000000.0,29076000000.0,37064000000.0,25276000000.0,
Other Operating Expenses,82000000.0,,252000000.0,264000000.0,-14000000.0,
Research And Development,1133000000.0,1455000000.0,2149000000.0,3291000000.0,3431000000.0,
Selling General And Administration,19609000000.0,18270000000.0,26675000000.0,33509000000.0,21859000000.0,
Gross Profit,51654000000.0,39188000000.0,50352000000.0,56734000000.0,50006000000.0,
Cost Of Revenue,110224000000.0,74262000000.0,88542000000.0,114006000000.0,87458000000.0,
Total Revenue,161878000000.0,113450000000.0,138894000000.0,170740000000.0,137464000000.0,
Operating Revenue,158706000000.0,109769000000.0,135539000000.0,165974000000.0,134292000000.0,
