,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-2270800.0,-6478500.0,-6276690.0,-1491711.0,-10901814.0,,
Tax Rate For Calcs,0.4,0.21,0.21,0.013,0.294,,
Normalized EBITDA,83521000.0,80683000.0,119382000.0,133457000.0,98799000.0,,
Total Unusual Items,-5677000.0,-30850000.0,-29889000.0,-114747000.0,-37081000.0,,
Total Unusual Items Excluding Goodwill,-5677000.0,-30850000.0,-29889000.0,-114747000.0,-37081000.0,,
Net Income From Continuing Operation Net Minority Interest,-6468000.0,-9443000.0,-5607000.0,-83822000.0,-3810000.0,,
Reconciled Depreciation,61742000.0,29873000.0,64099000.0,77650000.0,42902000.0,,
Reconciled Cost Of Revenue,349752000.0,385709000.0,375067000.0,357315000.0,354642000.0,,
EBITDA,77844000.0,49833000.0,89493000.0,18710000.0,61718000.0,,
EBIT,16102000.0,19960000.0,25394000.0,-58940000.0,18816000.0,,
Net Interest Income,-32348000.0,-27931000.0,-29029000.0,-26009000.0,-24214000.0,,
Interest Expense,32348000.0,27931000.0,29029000.0,26009000.0,24214000.0,,
Normalized Income,-3061800.0,14928500.0,18005310.0,29433289.0,22369186.0,,
Net Income From Continuing And Discontinued Operation,-6468000.0,-56326000.0,-150276000.0,-869058000.0,-24982000.0,,
Total Expenses,604978000.0,657208000.0,640905000.0,625168000.0,617012000.0,,
Total Operating Income As Reported,17125000.0,20909000.0,26470000.0,-39710000.0,19791000.0,,
Diluted Average Shares,76432000.0,76699000.0,,76935000.0,77272000.0,77169000.0,
Basic Average Shares,76432000.0,76699000.0,,76935000.0,77272000.0,77169000.0,
Diluted EPS,-0.08,-0.73,,-11.3,-0.3233,-3.84,
Basic EPS,-0.08,-0.73,,-11.3,-0.3233,-3.84,
Diluted NI Availto Com Stockholders,-6468000.0,-56326000.0,-150276000.0,-869058000.0,-24982000.0,,
Net Income Common Stockholders,-6468000.0,-56326000.0,-150276000.0,-869058000.0,-24982000.0,,
Net Income,-6468000.0,-56326000.0,-150276000.0,-869058000.0,-24982000.0,,
Net Income Including Noncontrolling Interests,-6468000.0,-56326000.0,-150276000.0,-869058000.0,-24982000.0,,
Net Income Discontinuous Operations,0.0,-46883000.0,-144669000.0,-785236000.0,-21172000.0,,
Net Income Continuous Operations,-6468000.0,-9443000.0,-5607000.0,-83822000.0,-3810000.0,,
Tax Provision,-9778000.0,1472000.0,1972000.0,-1127000.0,-1588000.0,,
Pretax Income,-16246000.0,-7971000.0,-3635000.0,-84949000.0,-5398000.0,,
Other Income Expense,-6700000.0,-31799000.0,-30965000.0,-115689000.0,-38056000.0,,
Other Non Operating Income Expenses,-1023000.0,-949000.0,-1076000.0,-942000.0,-975000.0,,
Special Income Charges,-5677000.0,-30850000.0,-29889000.0,-114747000.0,-37081000.0,,
Restructuring And Mergern Acquisition,5677000.0,30850000.0,29889000.0,114747000.0,37081000.0,,
Net Non Operating Interest Income Expense,-32348000.0,-27931000.0,-29029000.0,-26009000.0,-24214000.0,,
Interest Expense Non Operating,32348000.0,27931000.0,29029000.0,26009000.0,24214000.0,,
Operating Income,22802000.0,51759000.0,56359000.0,56749000.0,56872000.0,,
Operating Expense,255226000.0,271499000.0,265838000.0,267853000.0,262370000.0,,
Other Operating Expenses,,,,,2637000.0,-8226000.0,15727000.0
Selling General And Administration,255226000.0,271499000.0,265838000.0,267853000.0,262370000.0,,
Gross Profit,278028000.0,323258000.0,322197000.0,324602000.0,319242000.0,,
Cost Of Revenue,349752000.0,385709000.0,375067000.0,357315000.0,354642000.0,,
Total Revenue,627780000.0,708967000.0,697264000.0,681917000.0,673884000.0,,
Operating Revenue,627780000.0,708967000.0,697264000.0,681917000.0,673884000.0,,
