,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-1636902.220072,123377.621179,180396.412073,386280.0,1764888.036521,
Tax Rate For Calcs,0.199574,0.20947,0.138553,0.145,0.180607,
Normalized EBITDA,217570000.0,207944000.0,197863000.0,164060000.0,162646000.0,
Total Unusual Items,-8202000.0,589000.0,1302000.0,2664000.0,9772000.0,
Total Unusual Items Excluding Goodwill,-8202000.0,589000.0,1302000.0,2664000.0,9772000.0,
Net Income From Continuing Operation Net Minority Interest,134013000.0,133719000.0,137623000.0,108448000.0,108949000.0,
Reconciled Depreciation,29906000.0,29038000.0,29182000.0,28654000.0,27566000.0,
Reconciled Cost Of Revenue,774660000.0,704293000.0,717864000.0,666287000.0,643530000.0,
EBITDA,209368000.0,208533000.0,199165000.0,166724000.0,172418000.0,
EBIT,179462000.0,179495000.0,169983000.0,138070000.0,144852000.0,
Net Interest Income,-11320000.0,-9643000.0,-9272000.0,-10396000.0,-10868000.0,
Interest Expense,12035000.0,10344000.0,10225000.0,11234000.0,11889000.0,
Interest Income,715000.0,701000.0,953000.0,838000.0,1021000.0,
Normalized Income,140578097.779928,133253377.621179,136501396.412073,106170280.0,100941888.036521,
Net Income From Continuing And Discontinued Operation,134013000.0,133719000.0,137623000.0,108448000.0,108949000.0,
Total Expenses,923064000.0,837034000.0,844489000.0,796078000.0,764602000.0,
Diluted Average Shares,61276000.0,61590000.0,61720000.0,61488000.0,61344000.0,
Basic Average Shares,59611000.0,59837000.0,59921000.0,59680000.0,59432000.0,
Diluted EPS,2.19,2.17,2.23,1.76,1.78,
Basic EPS,2.25,2.23,2.3,1.82,1.83,
Diluted NI Availto Com Stockholders,134013000.0,133719000.0,137623000.0,108448000.0,108949000.0,
Net Income Common Stockholders,134013000.0,133719000.0,137623000.0,108448000.0,108949000.0,
Net Income,134013000.0,133719000.0,137623000.0,108448000.0,108949000.0,
Net Income Including Noncontrolling Interests,134013000.0,133719000.0,137623000.0,108448000.0,108949000.0,
Net Income Continuous Operations,134013000.0,133719000.0,137623000.0,108448000.0,108949000.0,
Tax Provision,33414000.0,35432000.0,22135000.0,18388000.0,24014000.0,
Pretax Income,167427000.0,169151000.0,159758000.0,126836000.0,132963000.0,
Other Income Expense,11243000.0,19374000.0,18255000.0,17864000.0,24804000.0,
Other Non Operating Income Expenses,3887000.0,3408000.0,3866000.0,3979000.0,3646000.0,
Special Income Charges,-6833000.0,-18000.0,-739000.0,-579000.0,10806000.0,
Gain On Sale Of Ppe,-18000.0,-18000.0,-739000.0,-579000.0,10806000.0,
Restructuring And Mergern Acquisition,6815000.0,,0.0,0.0,0.0,0.0
Earnings From Equity Interest,15558000.0,15377000.0,13087000.0,11221000.0,11386000.0,
Gain On Sale Of Security,-1369000.0,607000.0,2041000.0,3243000.0,-1034000.0,
Net Non Operating Interest Income Expense,-11320000.0,-9643000.0,-9272000.0,-10396000.0,-10868000.0,
Interest Expense Non Operating,12035000.0,10344000.0,10225000.0,11234000.0,11889000.0,
Interest Income Non Operating,715000.0,701000.0,953000.0,838000.0,1021000.0,
Operating Income,167504000.0,159420000.0,150775000.0,119368000.0,119027000.0,
Operating Expense,148404000.0,132741000.0,126625000.0,129791000.0,121072000.0,
Research And Development,46119000.0,37756000.0,39043000.0,41088000.0,37230000.0,
Selling General And Administration,102285000.0,94985000.0,87582000.0,88703000.0,83842000.0,
Gross Profit,315908000.0,292161000.0,277400000.0,249159000.0,240099000.0,
Cost Of Revenue,774660000.0,704293000.0,717864000.0,666287000.0,643530000.0,
Total Revenue,1090568000.0,996454000.0,995264000.0,915446000.0,883629000.0,
Operating Revenue,1090568000.0,996454000.0,995264000.0,915446000.0,883629000.0,
