,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,312240000.0,6450000.0,65554.628857,0.0,0.0
Tax Rate For Calcs,0.4,0.258,0.002502,0.001561,0.258
Normalized EBITDA,140300000.0,-33300000.0,-19600000.0,618900000.0,-47300000.0
Total Unusual Items,780600000.0,25000000.0,26200000.0,597400000.0,
Total Unusual Items Excluding Goodwill,780600000.0,25000000.0,26200000.0,597400000.0,
Net Income From Continuing Operation Net Minority Interest,621200000.0,-268800000.0,-119600000.0,511800000.0,-104300000.0
Reconciled Depreciation,241800000.0,215900000.0,111800000.0,84700000.0,56100000.0
Reconciled Cost Of Revenue,74000000.0,47200000.0,30100000.0,15700000.0,17700000.0
EBITDA,920900000.0,-8300000.0,6600000.0,618900000.0,-47300000.0
EBIT,679100000.0,-224200000.0,-105200000.0,534200000.0,-103400000.0
Net Interest Income,-49500000.0,-28500000.0,-8500000.0,-1300000.0,8500000.0
Interest Expense,63700000.0,42000000.0,14700000.0,4800000.0,0.0
Interest Income,14200000.0,13500000.0,6200000.0,3500000.0,8500000.0
Normalized Income,152840000.0,-287350000.0,-145734445.371143,511800000.0,-104300000.0
Net Income From Continuing And Discontinued Operation,621200000.0,-268800000.0,-119600000.0,584500000.0,-113500000.0
Total Expenses,527000000.0,477700000.0,276300000.0,202700000.0,171200000.0
Total Operating Income As Reported,-128000000.0,-250000000.0,-130200000.0,-102000000.0,-120300000.0
Diluted Average Shares,308971701.0,253016971.0,241071190.0,238705092.0,237916047.0
Basic Average Shares,258298911.0,253016971.0,205831526.0,239763611.0,237916047.0
Diluted EPS,2.11,-0.986495,-0.5,2.437401,-0.48
Basic EPS,2.4,-0.986495,-0.5,2.448209,-0.48
Diluted NI Availto Com Stockholders,621200000.0,-268800000.0,-119600000.0,584500000.0,-113500000.0
Net Income Common Stockholders,621200000.0,-268800000.0,-119600000.0,584500000.0,-113500000.0
Net Income,621200000.0,-268800000.0,-119600000.0,584500000.0,-113500000.0
Net Income Including Noncontrolling Interests,621200000.0,-268800000.0,-119600000.0,584500000.0,-113500000.0
Net Income Discontinuous Operations,0.0,0.0,0.0,72700000.0,-9200000.0
Net Income Continuous Operations,621200000.0,-268800000.0,-119600000.0,511800000.0,-104300000.0
Tax Provision,-5800000.0,2600000.0,-300000.0,800000.0,900000.0
Pretax Income,615400000.0,-266200000.0,-119900000.0,512600000.0,-103400000.0
Other Income Expense,792900000.0,12300000.0,18800000.0,615900000.0,8400000.0
Other Non Operating Income Expenses,19900000.0,-2100000.0,100000.0,-7900000.0,8300000.0
Earnings From Equity Interest,-7600000.0,-10600000.0,-7500000.0,-6300000.0,100000.0
Gain On Sale Of Security,780600000.0,25000000.0,26200000.0,597400000.0,
Net Non Operating Interest Income Expense,-49500000.0,-28500000.0,-8500000.0,-1300000.0,8500000.0
Interest Expense Non Operating,63700000.0,42000000.0,14700000.0,4800000.0,0.0
Interest Income Non Operating,14200000.0,13500000.0,6200000.0,3500000.0,8500000.0
Operating Income,-128000000.0,-250000000.0,-130200000.0,-102000000.0,-120300000.0
Operating Expense,423200000.0,409200000.0,233400000.0,177400000.0,146500000.0
Depreciation Amortization Depletion Income Statement,212000000.0,194600000.0,99000000.0,75100000.0,49100000.0
Depreciation And Amortization In Income Statement,212000000.0,194600000.0,99000000.0,75100000.0,49100000.0
Research And Development,67400000.0,53100000.0,44900000.0,39300000.0,36500000.0
Selling General And Administration,143800000.0,161500000.0,89500000.0,63000000.0,60900000.0
Gross Profit,295200000.0,159200000.0,103200000.0,75400000.0,26200000.0
Cost Of Revenue,103800000.0,68500000.0,42900000.0,25300000.0,24700000.0
Total Revenue,399000000.0,227700000.0,146100000.0,100700000.0,50900000.0
Operating Revenue,399000000.0,227700000.0,146100000.0,100700000.0,50900000.0
