,2026-04-30,2026-01-31,2025-10-31,2025-07-31,2025-04-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.141596,0.4,0.080336,0.062388,0.21
Normalized EBITDA,14627000.0,15506000.0,18071000.0,39964000.0,10565000.0
Net Income From Continuing Operation Net Minority Interest,2625000.0,4214000.0,6136000.0,26751000.0,770000.0
Reconciled Depreciation,8467000.0,9039000.0,9041000.0,9156000.0,9170000.0
Reconciled Cost Of Revenue,29195000.0,29700000.0,29203000.0,28060000.0,27105000.0
EBITDA,14627000.0,15506000.0,18071000.0,39964000.0,10565000.0
EBIT,6160000.0,6467000.0,9030000.0,30808000.0,1395000.0
Net Interest Income,-2359000.0,-1408000.0,-1202000.0,-1098000.0,-10000.0
Interest Expense,3102000.0,2297000.0,2358000.0,2277000.0,642000.0
Interest Income,743000.0,889000.0,1156000.0,1179000.0,632000.0
Normalized Income,2625000.0,4214000.0,6136000.0,26751000.0,770000.0
Net Income From Continuing And Discontinued Operation,2625000.0,4214000.0,6136000.0,26751000.0,770000.0
Total Expenses,102335000.0,106028000.0,104218000.0,83420000.0,108365000.0
Total Operating Income As Reported,5582000.0,5976000.0,7780000.0,29674000.0,1118000.0
Diluted Average Shares,112957469.0,128757868.0,128888811.0,130800808.0,131272117.0
Basic Average Shares,111725486.0,122666158.0,123151525.0,122854629.0,125651595.0
Diluted EPS,0.02,0.01,0.01,0.03,0.01
Basic EPS,0.02,0.03,0.05,0.22,0.01
Diluted NI Availto Com Stockholders,2625000.0,4214000.0,6136000.0,26751000.0,770000.0
Net Income Common Stockholders,2625000.0,4214000.0,6136000.0,26751000.0,770000.0
Net Income,2625000.0,4214000.0,6136000.0,26751000.0,770000.0
Net Income Including Noncontrolling Interests,2625000.0,4214000.0,6136000.0,26751000.0,770000.0
Net Income Continuous Operations,2625000.0,4214000.0,6136000.0,26751000.0,770000.0
Tax Provision,433000.0,-44000.0,536000.0,1780000.0,-17000.0
Pretax Income,3058000.0,4170000.0,6672000.0,28531000.0,753000.0
Other Income Expense,-165000.0,-398000.0,94000.0,-45000.0,-355000.0
Other Non Operating Income Expenses,-165000.0,-398000.0,94000.0,-45000.0,-355000.0
Net Non Operating Interest Income Expense,-2359000.0,-1408000.0,-1202000.0,-1098000.0,-10000.0
Interest Expense Non Operating,3102000.0,2297000.0,2358000.0,2277000.0,642000.0
Interest Income Non Operating,743000.0,889000.0,1156000.0,1179000.0,632000.0
Operating Income,5582000.0,5976000.0,7780000.0,29674000.0,1118000.0
Operating Expense,73140000.0,76328000.0,75015000.0,55360000.0,81260000.0
Research And Development,21480000.0,22011000.0,22614000.0,23352000.0,21896000.0
Selling General And Administration,51660000.0,54317000.0,52401000.0,32008000.0,59364000.0
Selling And Marketing Expense,29397000.0,32451000.0,34037000.0,32069000.0,36209000.0
General And Administrative Expense,22263000.0,21866000.0,18364000.0,-61000.0,23155000.0
Other Gand A,22263000.0,21866000.0,18364000.0,-61000.0,23155000.0
Gross Profit,78722000.0,82304000.0,82795000.0,85034000.0,82378000.0
Cost Of Revenue,29195000.0,29700000.0,29203000.0,28060000.0,27105000.0
Total Revenue,107917000.0,112004000.0,111998000.0,113094000.0,109483000.0
Operating Revenue,107917000.0,112004000.0,111998000.0,113094000.0,109483000.0
