,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-47788000.0,-17267000.0,-5346000.0,-7806000.0,-7923000.0,,
Total Unusual Items,-114000.0,10547000.0,0.0,-11000.0,57000.0,,
Total Unusual Items Excluding Goodwill,-114000.0,10547000.0,0.0,-11000.0,57000.0,,
Net Income From Continuing Operation Net Minority Interest,-48287000.0,-7792000.0,-9376000.0,-11737000.0,-11759000.0,,
Reconciled Depreciation,385000.0,490000.0,502000.0,498000.0,534000.0,,
Reconciled Cost Of Revenue,385000.0,,502000.0,3171000.0,534000.0,3613000.0,
EBITDA,-47902000.0,-6720000.0,-5346000.0,-7817000.0,-7866000.0,,
EBIT,-48287000.0,-7210000.0,-5848000.0,-8315000.0,-8400000.0,,
Net Interest Income,1896000.0,1259000.0,-2433000.0,-2792000.0,-2674000.0,,
Interest Expense,0.0,582000.0,3528000.0,3444000.0,3359000.0,,
Interest Income,1896000.0,1847000.0,1131000.0,687000.0,719000.0,,
Normalized Income,-48173000.0,-18339000.0,-9376000.0,-11726000.0,-11816000.0,,
Net Income From Continuing And Discontinued Operation,-48287000.0,-7792000.0,-9376000.0,-11737000.0,-11759000.0,,
Total Expenses,49951000.0,18776000.0,7258000.0,9326000.0,9279000.0,,
Total Operating Income As Reported,-50065000.0,-18673000.0,-7258000.0,-9315000.0,-9222000.0,,
Diluted Average Shares,89740061.0,,42453570.0,27584548.0,24948434.0,,24058560.0
Basic Average Shares,89740061.0,,42453570.0,27584548.0,24948434.0,,24058560.0
Diluted EPS,-0.54,,-0.22,-0.43,-0.47,,-0.59
Basic EPS,-0.54,,-0.22,-0.43,-0.47,,-0.59
Diluted NI Availto Com Stockholders,-48287000.0,-7792000.0,-9376000.0,-11737000.0,-11759000.0,,
Net Income Common Stockholders,-48287000.0,-7792000.0,-9376000.0,-11737000.0,-11759000.0,,
Net Income,-48287000.0,-7792000.0,-9376000.0,-11737000.0,-11759000.0,,
Net Income Including Noncontrolling Interests,-48287000.0,-7792000.0,-9376000.0,-11759000.0,-11759000.0,,
Net Income Continuous Operations,-48287000.0,-7792000.0,-9376000.0,-11759000.0,-11759000.0,,
Pretax Income,-48287000.0,-7792000.0,-9376000.0,-11759000.0,-11759000.0,,
Other Income Expense,-232000.0,9725000.0,315000.0,359000.0,194000.0,,
Other Non Operating Income Expenses,-118000.0,,315000.0,370000.0,137000.0,-1500000.0,
Special Income Charges,-114000.0,9251000.0,0.0,-11000.0,57000.0,,
Gain On Sale Of Ppe,-114000.0,97000.0,0.0,-11000.0,57000.0,,
Write Off,,,,,,,366000.0
Gain On Sale Of Security,,,,,,-807000.0,-283000.0
Net Non Operating Interest Income Expense,1896000.0,1259000.0,-2433000.0,-2792000.0,-2674000.0,,
Total Other Finance Cost,,6000.0,36000.0,35000.0,34000.0,-6837000.0,
Interest Expense Non Operating,0.0,582000.0,3528000.0,3444000.0,3359000.0,,
Interest Income Non Operating,1896000.0,1847000.0,1131000.0,687000.0,719000.0,,
Operating Income,-49951000.0,-18776000.0,-7258000.0,-9326000.0,-9279000.0,,
Operating Expense,49566000.0,20310000.0,6756000.0,9326000.0,8745000.0,,
Other Operating Expenses,15401000.0,12782000.0,4192000.0,5350000.0,5812000.0,,
Depreciation Amortization Depletion Income Statement,,,,498000.0,545000.0,1058000.0,523000.0
Depreciation And Amortization In Income Statement,,,,498000.0,545000.0,1058000.0,523000.0
Selling General And Administration,34165000.0,5504000.0,2564000.0,3478000.0,2933000.0,,
General And Administrative Expense,34165000.0,5504000.0,2564000.0,3478000.0,2933000.0,,
Other Gand A,34165000.0,5504000.0,2564000.0,3478000.0,2933000.0,,
Gross Profit,-385000.0,,-502000.0,-3171000.0,-534000.0,-3613000.0,
Cost Of Revenue,385000.0,,502000.0,3171000.0,534000.0,3613000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
