,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.265,0.342661,0.265,0.259244,0.259269,,
Normalized EBITDA,101876000.0,20391000.0,86408000.0,118206000.0,95912000.0,,
Net Income From Continuing Operation Net Minority Interest,61403000.0,2302000.0,51770000.0,75909000.0,60434000.0,,
Reconciled Depreciation,18371000.0,16889000.0,16011000.0,15808000.0,14249000.0,,
Reconciled Cost Of Revenue,204381000.0,112461000.0,169910000.0,229669000.0,202262000.0,,
EBITDA,101876000.0,20391000.0,86408000.0,118206000.0,95912000.0,,
EBIT,83505000.0,3502000.0,70397000.0,102398000.0,81663000.0,,
Net Interest Income,0.0,0.0,0.0,77000.0,-76000.0,,
Interest Income,,,0.0,77000.0,,,
Normalized Income,61403000.0,2302000.0,51770000.0,75909000.0,60434000.0,,
Net Income From Continuing And Discontinued Operation,61403000.0,2302000.0,51770000.0,75909000.0,60434000.0,,
Total Expenses,259898000.0,157623000.0,214951000.0,285403000.0,258330000.0,,
Total Operating Income As Reported,83505000.0,3502000.0,70397000.0,102398000.0,81663000.0,,
Diluted Average Shares,105132511.0,106477027.0,107332641.0,107296203.0,107284084.0,,
Basic Average Shares,105058351.0,106396314.0,107244573.0,107227128.0,107180665.0,,
Diluted EPS,0.58,0.02,0.48,0.71,0.56,,
Basic EPS,0.58,0.02,0.48,0.71,0.56,,
Diluted NI Availto Com Stockholders,61403000.0,2302000.0,51770000.0,75909000.0,60434000.0,,
Net Income Common Stockholders,61403000.0,2302000.0,51770000.0,75909000.0,60434000.0,,
Net Income,61403000.0,2302000.0,51770000.0,75909000.0,60434000.0,,
Net Income Including Noncontrolling Interests,61403000.0,2302000.0,51770000.0,75909000.0,60434000.0,,
Net Income Continuous Operations,61403000.0,2302000.0,51770000.0,75909000.0,60434000.0,,
Tax Provision,22102000.0,1200000.0,18627000.0,26566000.0,21153000.0,,
Pretax Income,83505000.0,3502000.0,70397000.0,102475000.0,81587000.0,,
Net Non Operating Interest Income Expense,0.0,0.0,0.0,77000.0,-76000.0,,
Total Other Finance Cost,,,,,76000.0,0.0,-5000.0
Interest Income Non Operating,,,0.0,77000.0,,,
Operating Income,83505000.0,3502000.0,70397000.0,102398000.0,81663000.0,,
Operating Expense,55517000.0,45162000.0,45041000.0,55734000.0,56068000.0,,
Selling General And Administration,55517000.0,45162000.0,45041000.0,55734000.0,56068000.0,,
Gross Profit,139022000.0,48664000.0,115438000.0,158132000.0,137731000.0,,
Cost Of Revenue,204381000.0,112461000.0,169910000.0,229669000.0,202262000.0,,
Total Revenue,343403000.0,161125000.0,285348000.0,387801000.0,339993000.0,,
Operating Revenue,343403000.0,161125000.0,285348000.0,387801000.0,339993000.0,,
