,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.216,0.124324,0.207,0.172,0.180119
Normalized EBITDA,1485000000.0,1620000000.0,1600000000.0,1518000000.0,1442000000.0
Net Income From Continuing Operation Net Minority Interest,866000000.0,1132000000.0,1010000000.0,982000000.0,964000000.0
Reconciled Depreciation,272000000.0,255000000.0,258000000.0,261000000.0,232000000.0
Reconciled Cost Of Revenue,4799000000.0,4457000000.0,4313000000.0,4431000000.0,3930000000.0
EBITDA,1485000000.0,1620000000.0,1600000000.0,1518000000.0,1442000000.0
EBIT,1213000000.0,1365000000.0,1342000000.0,1257000000.0,1210000000.0
Net Interest Income,-106000000.0,-70000000.0,-67000000.0,-71000000.0,-33000000.0
Interest Expense,106000000.0,70000000.0,67000000.0,71000000.0,33000000.0
Normalized Income,866000000.0,1132000000.0,1010000000.0,982000000.0,964000000.0
Net Income From Continuing And Discontinued Operation,866000000.0,1132000000.0,1010000000.0,982000000.0,964000000.0
Total Expenses,6279000000.0,5669000000.0,5621000000.0,5772000000.0,5176000000.0
Diluted Average Shares,389200000.0,389500000.0,390100000.0,391400000.0,393600000.0
Basic Average Shares,388200000.0,388200000.0,388800000.0,390300000.0,392200000.0
Diluted EPS,2.22,2.91,2.59,2.51,2.45
Basic EPS,2.23,2.92,2.6,2.52,2.46
Diluted NI Availto Com Stockholders,866000000.0,1132000000.0,1010000000.0,982000000.0,964000000.0
Net Income Common Stockholders,866000000.0,1132000000.0,1010000000.0,982000000.0,964000000.0
Net Income,866000000.0,1132000000.0,1010000000.0,982000000.0,964000000.0
Minority Interests,-2000000.0,0.0,-1000000.0,-1000000.0,-1000000.0
Net Income Including Noncontrolling Interests,868000000.0,1132000000.0,1010000000.0,982000000.0,965000000.0
Net Income Continuous Operations,867000000.0,1134000000.0,1011000000.0,983000000.0,965000000.0
Tax Provision,240000000.0,161000000.0,264000000.0,203000000.0,212000000.0
Pretax Income,1107000000.0,1295000000.0,1275000000.0,1186000000.0,1177000000.0
Other Income Expense,41000000.0,-22000000.0,-25000000.0,1000000.0,9000000.0
Other Non Operating Income Expenses,41000000.0,-22000000.0,-25000000.0,1000000.0,9000000.0
Net Non Operating Interest Income Expense,-106000000.0,-70000000.0,-67000000.0,-71000000.0,-33000000.0
Interest Expense Non Operating,106000000.0,70000000.0,67000000.0,71000000.0,33000000.0
Operating Income,1172000000.0,1386000000.0,1367000000.0,1256000000.0,1201000000.0
Operating Expense,1480000000.0,1212000000.0,1308000000.0,1341000000.0,1246000000.0
Research And Development,211000000.0,203000000.0,203000000.0,192000000.0,198000000.0
Selling General And Administration,1269000000.0,1009000000.0,1105000000.0,1149000000.0,1048000000.0
Gross Profit,2652000000.0,2598000000.0,2675000000.0,2597000000.0,2447000000.0
Cost Of Revenue,4799000000.0,4457000000.0,4313000000.0,4431000000.0,3930000000.0
Total Revenue,7451000000.0,7055000000.0,6988000000.0,7028000000.0,6377000000.0
Operating Revenue,7451000000.0,7055000000.0,6988000000.0,7028000000.0,6377000000.0
