,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-80831828.442438,-152135728.542914,-38631000.0,-15295000.0,-7978378.378378,,
Tax Rate For Calcs,0.102709,0.147705,0.163,0.161,0.221622,,
Normalized EBITDA,2386000000.0,1116000000.0,3210000000.0,2749000000.0,2311000000.0,,
Total Unusual Items,-787000000.0,-1030000000.0,-237000000.0,-95000000.0,-36000000.0,,
Total Unusual Items Excluding Goodwill,-787000000.0,-1030000000.0,-237000000.0,-95000000.0,-36000000.0,,
Net Income From Continuing Operation Net Minority Interest,821000000.0,-419000000.0,1825000000.0,1570000000.0,1278000000.0,,
Reconciled Depreciation,357000000.0,213000000.0,397000000.0,453000000.0,325000000.0,,
Reconciled Cost Of Revenue,5604000000.0,4386000000.0,6861000000.0,6329000000.0,5463000000.0,,
EBITDA,1599000000.0,86000000.0,2973000000.0,2654000000.0,2275000000.0,,
EBIT,1242000000.0,-127000000.0,2576000000.0,2201000000.0,1950000000.0,,
Net Interest Income,-266000000.0,-260000000.0,-268000000.0,-251000000.0,-194000000.0,,
Interest Expense,356000000.0,374000000.0,354000000.0,330000000.0,285000000.0,,
Interest Income,90000000.0,114000000.0,86000000.0,79000000.0,91000000.0,,
Normalized Income,1527168171.557562,458864271.457086,2023369000.0,1649705000.0,1306021621.621622,,
Net Income From Continuing And Discontinued Operation,821000000.0,-115000000.0,1825000000.0,1570000000.0,1449000000.0,,
Total Expenses,7406000000.0,6146000000.0,8654000000.0,8238000000.0,7189000000.0,,
Diluted Average Shares,638400000.0,638600000.0,638800000.0,640900000.0,651700000.0,,
Basic Average Shares,634700000.0,635200000.0,635300000.0,637500000.0,648200000.0,,
Diluted EPS,1.29,0.46,2.86,2.45,2.22,,
Basic EPS,1.29,0.46,2.87,2.46,2.24,,
Diluted NI Availto Com Stockholders,821000000.0,-115000000.0,1825000000.0,1570000000.0,1449000000.0,,
Net Income Common Stockholders,821000000.0,-115000000.0,1825000000.0,1570000000.0,1449000000.0,,
Net Income,821000000.0,-115000000.0,1825000000.0,1570000000.0,1449000000.0,,
Minority Interests,26000000.0,8000000.0,-34000000.0,1000000.0,-18000000.0,,
Net Income Including Noncontrolling Interests,795000000.0,-123000000.0,1859000000.0,1569000000.0,1467000000.0,,
Net Income Discontinuous Operations,0.0,,,,171000000.0,,
Net Income Continuous Operations,795000000.0,-427000000.0,1859000000.0,1569000000.0,1296000000.0,,
Tax Provision,91000000.0,-74000000.0,363000000.0,302000000.0,369000000.0,,
Pretax Income,886000000.0,-501000000.0,2222000000.0,1871000000.0,1665000000.0,,
Other Income Expense,-585000000.0,-955000000.0,736000000.0,8000000.0,123000000.0,,
Other Non Operating Income Expenses,186000000.0,76000000.0,960000000.0,88000000.0,148000000.0,,
Special Income Charges,-782000000.0,-1053000000.0,-247000000.0,-114000000.0,-32000000.0,,
Gain On Sale Of Business,-233000000.0,-55000000.0,-234000000.0,-109000000.0,-11000000.0,,
Other Special Charges,283000000.0,,,,,0.0,
Write Off,,,,,,,125000000.0
Impairment Of Capital Assets,263000000.0,979000000.0,0.0,0.0,15000000.0,,
Restructuring And Mergern Acquisition,3000000.0,19000000.0,13000000.0,5000000.0,6000000.0,,
Earnings From Equity Interest,16000000.0,-1000000.0,13000000.0,15000000.0,11000000.0,,
Gain On Sale Of Security,-5000000.0,23000000.0,10000000.0,19000000.0,-4000000.0,,
Net Non Operating Interest Income Expense,-266000000.0,-260000000.0,-268000000.0,-251000000.0,-194000000.0,,
Interest Expense Non Operating,356000000.0,374000000.0,354000000.0,330000000.0,285000000.0,,
Interest Income Non Operating,90000000.0,114000000.0,86000000.0,79000000.0,91000000.0,,
Operating Income,1737000000.0,714000000.0,1754000000.0,2114000000.0,1736000000.0,,
Operating Expense,1802000000.0,1760000000.0,1793000000.0,1909000000.0,1726000000.0,,
Research And Development,492000000.0,395000000.0,497000000.0,481000000.0,416000000.0,,
Selling General And Administration,1310000000.0,1365000000.0,1296000000.0,1428000000.0,1310000000.0,,
General And Administrative Expense,,,,,,,1398000000.0
Other Gand A,,,,,,,1398000000.0
Salaries And Wages,,,,,,,-164000000.0
Gross Profit,3539000000.0,2474000000.0,3547000000.0,4023000000.0,3462000000.0,,
Cost Of Revenue,5604000000.0,4386000000.0,6861000000.0,6329000000.0,5463000000.0,,
Total Revenue,9143000000.0,6860000000.0,10408000000.0,10352000000.0,8925000000.0,,
Operating Revenue,9143000000.0,6860000000.0,10408000000.0,10352000000.0,8925000000.0,,
