,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,360000.0,80250.0,-200000.0,-164631.707921,-100000.0
Tax Rate For Calcs,0.4,0.25,0.25,0.25,0.25
Normalized EBITDA,-1100000.0,11556000.0,5300000.0,-37552299.78799,-21800000.0
Total Unusual Items,900000.0,321000.0,-800000.0,-658526.831686,-400000.0
Total Unusual Items Excluding Goodwill,900000.0,321000.0,-800000.0,-658526.831686,-400000.0
Net Income From Continuing Operation Net Minority Interest,-10600000.0,2557000.0,400000.0,-43160463.228613,-26000000.0
Reconciled Cost Of Revenue,103300000.0,240996000.0,172300000.0,138378157.988931,134500000.0
EBITDA,-200000.0,11877000.0,4500000.0,-38210826.619676,-22200000.0
EBIT,-200000.0,11877000.0,4500000.0,-38210826.619676,-22200000.0
Net Interest Income,-8500000.0,-9262000.0,-2200000.0,-4692599.328175,-4000000.0
Interest Expense,9700000.0,9872000.0,3700000.0,5516953.688152,4700000.0
Interest Income,1200000.0,610000.0,1500000.0,824354.359977,700000.0
Normalized Income,-11140000.0,2316250.0,1000000.0,-42666568.104849,-25700000.0
Net Income From Continuing And Discontinued Operation,-10600000.0,2557000.0,400000.0,-43160463.228613,-26000000.0
Total Expenses,144500000.0,292832000.0,216600000.0,192270446.157659,192400000.0
Total Operating Income As Reported,-13000000.0,7027000.0,3300000.0,-40523017.924502,-24700000.0
Diluted Average Shares,364129447.0,333819732.0,340627996.0,341773717.0,332595882.0
Basic Average Shares,364129447.0,333819732.0,339033301.0,341773717.0,332595882.0
Diluted EPS,-0.03,-0.02,0.0,-0.13,-0.08
Basic EPS,-0.03,-0.02,0.0,-0.13,-0.08
Diluted NI Availto Com Stockholders,-10600000.0,2557000.0,400000.0,-43160463.228613,-26000000.0
Net Income Common Stockholders,-10600000.0,2557000.0,400000.0,-43160463.228613,-26000000.0
Net Income,-10600000.0,2557000.0,400000.0,-43160463.228613,-26000000.0
Minority Interests,400000.0,-204000.0,-500000.0,2371512.899584,1200000.0
Net Income Including Noncontrolling Interests,-11000000.0,2761000.0,900000.0,-45531976.128197,-27200000.0
Net Income Continuous Operations,-11000000.0,2761000.0,900000.0,-45531976.128197,-27200000.0
Tax Provision,1100000.0,-756000.0,-100000.0,1804195.82037,300000.0
Pretax Income,-9900000.0,2005000.0,800000.0,-43727780.307828,-26900000.0
Other Income Expense,11600000.0,-559000.0,-300000.0,-1759163.05515,1800000.0
Other Non Operating Income Expenses,-3500000.0,-1716000.0,200000.0,-1144801.729122,2100000.0
Earnings From Equity Interest,14200000.0,836000.0,300000.0,44165.505658,100000.0
Gain On Sale Of Security,900000.0,321000.0,-800000.0,-658526.831686,-400000.0
Net Non Operating Interest Income Expense,-8500000.0,-9262000.0,-2200000.0,-4692599.328175,-4000000.0
Interest Expense Non Operating,9700000.0,9872000.0,3700000.0,5516953.688152,4700000.0
Interest Income Non Operating,1200000.0,610000.0,1500000.0,824354.359977,700000.0
Operating Income,-13000000.0,11826000.0,3300000.0,-37276017.924502,-24700000.0
Operating Expense,41200000.0,51836000.0,44300000.0,53892288.168727,57900000.0
Research And Development,23500000.0,29137000.0,25900000.0,33746550.042677,34500000.0
Selling General And Administration,17700000.0,28641000.0,18400000.0,24186738.12605,23400000.0
Gross Profit,28200000.0,63662000.0,47600000.0,16616270.244225,33200000.0
Cost Of Revenue,103300000.0,240996000.0,172300000.0,138378157.988931,134500000.0
Total Revenue,131500000.0,304658000.0,219900000.0,154994428.233156,167700000.0
Operating Revenue,131500000.0,304658000.0,219900000.0,154994428.233156,167700000.0
