,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.283299,0.251556,0.20433,0.22665,0.21
Normalized EBITDA,97796000.0,77664000.0,75265000.0,6430000.0,67852000.0
Net Income From Continuing Operation Net Minority Interest,51047000.0,38009000.0,38185000.0,-17678000.0,22588000.0
Reconciled Depreciation,24169000.0,24709000.0,24340000.0,27111000.0,27571000.0
Reconciled Cost Of Revenue,103127000.0,104600000.0,98443000.0,118152000.0,101625000.0
EBITDA,97796000.0,77664000.0,75265000.0,6430000.0,67852000.0
EBIT,73627000.0,52955000.0,50925000.0,-20681000.0,40281000.0
Net Interest Income,-1421000.0,-1274000.0,-1963000.0,-1593000.0,-981000.0
Interest Expense,2402000.0,2171000.0,2934000.0,2178000.0,2007000.0
Interest Income,981000.0,897000.0,971000.0,585000.0,1026000.0
Normalized Income,51047000.0,38009000.0,38185000.0,-17678000.0,22588000.0
Net Income From Continuing And Discontinued Operation,51047000.0,38009000.0,38185000.0,-17678000.0,22588000.0
Total Expenses,235920000.0,241416000.0,238897000.0,200275000.0,277473000.0
Total Operating Income As Reported,75495000.0,54461000.0,47658000.0,-23860000.0,38708000.0
Diluted Average Shares,157403000.0,156999000.0,156362000.0,155757000.0,158944000.0
Basic Average Shares,156327000.0,155839000.0,155464000.0,154913000.0,157372000.0
Diluted EPS,0.32,0.24,0.24,-0.11,0.14
Basic EPS,0.33,0.24,0.25,-0.11,0.14
Diluted NI Availto Com Stockholders,51037000.0,38003000.0,38179000.0,-17701000.0,22585000.0
Net Income Common Stockholders,51037000.0,38003000.0,38179000.0,-17701000.0,22585000.0
Otherunder Preferred Stock Dividend,10000.0,6000.0,6000.0,23000.0,3000.0
Net Income,51047000.0,38009000.0,38185000.0,-17678000.0,22588000.0
Net Income Including Noncontrolling Interests,51047000.0,38009000.0,38185000.0,-17678000.0,22588000.0
Net Income Continuous Operations,51047000.0,38009000.0,38185000.0,-17678000.0,22588000.0
Tax Provision,20178000.0,12775000.0,9806000.0,-5181000.0,15686000.0
Pretax Income,71225000.0,50784000.0,47991000.0,-22859000.0,38274000.0
Other Income Expense,-2849000.0,-2403000.0,2296000.0,-137955000.0,547000.0
Other Non Operating Income Expenses,-2110000.0,-2513000.0,2002000.0,1630000.0,1136000.0
Earnings From Equity Interest,-739000.0,110000.0,294000.0,1107000.0,-589000.0
Net Non Operating Interest Income Expense,-1421000.0,-1274000.0,-1963000.0,-1593000.0,-981000.0
Interest Expense Non Operating,2402000.0,2171000.0,2934000.0,2178000.0,2007000.0
Interest Income Non Operating,981000.0,897000.0,971000.0,585000.0,1026000.0
Operating Income,75495000.0,54461000.0,47658000.0,116689000.0,38708000.0
Operating Expense,132793000.0,136816000.0,140454000.0,82123000.0,175848000.0
Research And Development,23455000.0,23125000.0,24241000.0,26032000.0,24579000.0
Selling General And Administration,109338000.0,113691000.0,116213000.0,23216000.0,151269000.0
Gross Profit,208288000.0,191277000.0,188112000.0,198812000.0,214556000.0
Cost Of Revenue,103127000.0,104600000.0,98443000.0,118152000.0,101625000.0
Total Revenue,311415000.0,295877000.0,286555000.0,316964000.0,316181000.0
Operating Revenue,311415000.0,295877000.0,286555000.0,316964000.0,316181000.0
