,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-6325000.0,5608558.400561,-6165000.0,-7128000.0,-6426000.0,,
Tax Rate For Calcs,0.115,0.136794,0.137,0.162,0.126,,
Normalized EBITDA,2960000000.0,3367000000.0,3088000000.0,2902000000.0,2805000000.0,,
Total Unusual Items,-55000000.0,41000000.0,-45000000.0,-44000000.0,-51000000.0,,
Total Unusual Items Excluding Goodwill,-55000000.0,41000000.0,-45000000.0,-44000000.0,-51000000.0,,
Net Income From Continuing Operation Net Minority Interest,1930000000.0,2452000000.0,2174000000.0,2007000000.0,1968000000.0,,
Reconciled Depreciation,312000000.0,307000000.0,303000000.0,311000000.0,299000000.0,,
Reconciled Cost Of Revenue,8546000000.0,8913000000.0,8262000000.0,7544000000.0,6696000000.0,,
EBITDA,2905000000.0,3408000000.0,3043000000.0,2858000000.0,2754000000.0,,
EBIT,2593000000.0,3101000000.0,2740000000.0,2547000000.0,2455000000.0,,
Net Interest Income,-395000000.0,200000000.0,-63000000.0,2000000.0,-23000000.0,,
Interest Expense,395000000.0,250000000.0,225000000.0,158000000.0,210000000.0,,
Interest Income,,450000000.0,162000000.0,160000000.0,187000000.0,197000000.0,
Normalized Income,1978675000.0,2416608558.400561,2212835000.0,2043872000.0,2012574000.0,,
Net Income From Continuing And Discontinued Operation,1904000000.0,2541000000.0,2157000000.0,2028000000.0,1978000000.0,,
Total Expenses,10070000000.0,10448000000.0,9872000000.0,8923000000.0,7931000000.0,,
Diluted Average Shares,1054000000.0,1058750000.0,1065000000.0,1073015873.0,1078000000.0,,
Basic Average Shares,1046000000.0,1050000000.0,1058000000.0,1061780105.0,1070000000.0,,
Diluted EPS,1.81,2.4,2.02,1.89,1.83,,
Basic EPS,1.82,2.42,2.04,1.91,1.85,,
Diluted NI Availto Com Stockholders,1904000000.0,2541000000.0,2157000000.0,2028000000.0,1978000000.0,,
Net Income Common Stockholders,1904000000.0,2541000000.0,2157000000.0,2028000000.0,1978000000.0,,
Net Income,1904000000.0,2541000000.0,2157000000.0,2028000000.0,1978000000.0,,
Minority Interests,-16000000.0,-10000000.0,3000000.0,7000000.0,5000000.0,,
Net Income Including Noncontrolling Interests,1920000000.0,2551000000.0,2154000000.0,2021000000.0,1972000000.0,,
Net Income Discontinuous Operations,-26000000.0,89000000.0,-17000000.0,21000000.0,10000000.0,,
Net Income Continuous Operations,1946000000.0,2462000000.0,2171000000.0,2000000000.0,1962000000.0,,
Tax Provision,252000000.0,390000000.0,344000000.0,388000000.0,283000000.0,,
Pretax Income,2198000000.0,2851000000.0,2515000000.0,2389000000.0,2245000000.0,,
Other Income Expense,270000000.0,382000000.0,268000000.0,287000000.0,266000000.0,,
Other Non Operating Income Expenses,263000000.0,249000000.0,265000000.0,293000000.0,279000000.0,,
Special Income Charges,-55000000.0,41000000.0,-45000000.0,-44000000.0,-51000000.0,,
Gain On Sale Of Business,,3000000.0,8000000.0,3000000.0,13000000.0,-51000000.0,
Impairment Of Capital Assets,,0.0,0.0,,,0.0,251000000.0
Restructuring And Mergern Acquisition,55000000.0,-38000000.0,53000000.0,47000000.0,51000000.0,,
Earnings From Equity Interest,62000000.0,92000000.0,48000000.0,38000000.0,38000000.0,,
Gain On Sale Of Security,,,,,,,357000000.0
Net Non Operating Interest Income Expense,-395000000.0,200000000.0,-63000000.0,2000000.0,-23000000.0,,
Interest Expense Non Operating,395000000.0,250000000.0,225000000.0,158000000.0,210000000.0,,
Interest Income Non Operating,,450000000.0,162000000.0,160000000.0,187000000.0,197000000.0,
Operating Income,2322000000.0,2269000000.0,2309000000.0,2099000000.0,2003000000.0,,
Operating Expense,1524000000.0,1535000000.0,1610000000.0,1379000000.0,1235000000.0,,
Research And Development,440000000.0,448000000.0,415000000.0,359000000.0,359000000.0,,
Selling General And Administration,1084000000.0,1087000000.0,1195000000.0,1020000000.0,876000000.0,,
Selling And Marketing Expense,,,1195000000.0,,,,1330000000.0
General And Administrative Expense,1084000000.0,4728000000.0,500000000.0,1020000000.0,876000000.0,,
Other Gand A,1084000000.0,,,1020000000.0,876000000.0,,
Insurance And Claims,624000000.0,550000000.0,500000000.0,698000000.0,701000000.0,,
Gross Profit,3846000000.0,3804000000.0,3919000000.0,3478000000.0,3238000000.0,,
Cost Of Revenue,8546000000.0,8913000000.0,8262000000.0,7544000000.0,6696000000.0,,
Total Revenue,12392000000.0,12717000000.0,12181000000.0,11022000000.0,9934000000.0,,
Operating Revenue,12392000000.0,12717000000.0,12181000000.0,11022000000.0,9934000000.0,,
