,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-9884645.99464,-707163.035002,214283.319053,-978501.981227,-292323.593589
Tax Rate For Calcs,0.199896,0.038408,0.05731,0.080575,0.052444
Normalized EBITDA,74625000.0,116624000.0,109998000.0,87769000.0,93750000.0
Total Unusual Items,-49449000.0,-18412000.0,3739000.0,-12144000.0,-5574000.0
Total Unusual Items Excluding Goodwill,-49449000.0,-18412000.0,3739000.0,-12144000.0,-5574000.0
Net Income From Continuing Operation Net Minority Interest,9094000.0,82666000.0,95104000.0,59410000.0,73983000.0
Reconciled Cost Of Revenue,432295000.0,417384000.0,445030000.0,438365000.0,425610000.0
EBITDA,25176000.0,98212000.0,113737000.0,75625000.0,88176000.0
EBIT,25176000.0,98212000.0,113737000.0,75625000.0,88176000.0
Net Interest Income,-11426000.0,-10384000.0,-10351000.0,-8682000.0,-7567000.0
Interest Expense,11744000.0,11016000.0,11033000.0,9252000.0,8434000.0
Interest Income,318000.0,632000.0,682000.0,570000.0,867000.0
Normalized Income,48658354.00536,100370836.964998,91579283.319053,70575498.018773,79264676.406411
Net Income From Continuing And Discontinued Operation,9094000.0,82666000.0,95104000.0,59410000.0,73983000.0
Total Expenses,456336000.0,438170000.0,466403000.0,458745000.0,446190000.0
Total Operating Income As Reported,21861000.0,97343000.0,104964000.0,88718000.0,94278000.0
Diluted Average Shares,128538284.0,128428024.0,128428024.0,128428024.0,128265338.0
Basic Average Shares,128538284.0,128428024.0,128428024.0,128428024.0,128265338.0
Diluted EPS,0.07,0.64,0.73,0.46,0.57
Basic EPS,0.07,0.64,0.73,0.46,0.57
Diluted NI Availto Com Stockholders,9094000.0,84926000.0,94229000.0,58691000.0,73983000.0
Net Income Common Stockholders,9094000.0,84926000.0,94229000.0,58691000.0,73983000.0
Otherunder Preferred Stock Dividend,,,875000.0,719000.0,
Net Income,9094000.0,82666000.0,95104000.0,59410000.0,73983000.0
Minority Interests,-1653000.0,-1181000.0,-1714000.0,-1615000.0,-1577000.0
Net Income Including Noncontrolling Interests,10747000.0,83847000.0,96818000.0,61025000.0,75560000.0
Net Income Continuous Operations,10747000.0,83847000.0,96818000.0,61025000.0,75560000.0
Tax Provision,2685000.0,3349000.0,5886000.0,5348000.0,4182000.0
Pretax Income,13432000.0,87196000.0,102704000.0,66373000.0,79742000.0
Other Income Expense,-34823000.0,237000.0,8091000.0,-13663000.0,-6969000.0
Other Non Operating Income Expenses,10340000.0,-1382000.0,-135000.0,17000.0,611000.0
Special Income Charges,-37820000.0,-3037000.0,0.0,-25000000.0,0.0
Write Off,37820000.0,3037000.0,0.0,25000000.0,0.0
Earnings From Equity Interest,4286000.0,20031000.0,4487000.0,-1536000.0,-2006000.0
Gain On Sale Of Security,-11629000.0,-15375000.0,3739000.0,12856000.0,-5574000.0
Net Non Operating Interest Income Expense,-11426000.0,-10384000.0,-10351000.0,-8682000.0,-7567000.0
Interest Expense Non Operating,11744000.0,11016000.0,11033000.0,9252000.0,8434000.0
Interest Income Non Operating,318000.0,632000.0,682000.0,570000.0,867000.0
Operating Income,59681000.0,97343000.0,104964000.0,88718000.0,94278000.0
Operating Expense,24041000.0,20786000.0,21373000.0,20380000.0,20580000.0
Selling General And Administration,24041000.0,20786000.0,21373000.0,20380000.0,20580000.0
General And Administrative Expense,24041000.0,20786000.0,21373000.0,20380000.0,20580000.0
Other Gand A,24041000.0,20786000.0,21373000.0,20380000.0,20580000.0
Gross Profit,83722000.0,118129000.0,126337000.0,109098000.0,114858000.0
Cost Of Revenue,432295000.0,417384000.0,445030000.0,438365000.0,425610000.0
Total Revenue,516017000.0,535513000.0,571367000.0,547463000.0,540468000.0
Operating Revenue,493266000.0,511332000.0,551349000.0,529500000.0,514795000.0
