,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.21,
Normalized EBITDA,-3834650.0,-2500820.0,-3346917.0,-2388245.0,-2074614.0,
Total Unusual Items,,,,,,3586.0
Total Unusual Items Excluding Goodwill,,,,,,3586.0
Net Income From Continuing Operation Net Minority Interest,-3671894.0,-2370084.0,-3186832.0,-2205716.0,-1864873.0,
Reconciled Depreciation,14814.0,14981.0,14123.0,16108.0,15570.0,
Reconciled Cost Of Revenue,,,,2136769.0,,
EBITDA,-3834650.0,-2500820.0,-3346917.0,-2388245.0,-2074614.0,
EBIT,-3849464.0,-2515801.0,-3361040.0,-2404353.0,-2090184.0,
Net Interest Income,177570.0,145717.0,174208.0,198637.0,225511.0,
Interest Income,177570.0,145717.0,174208.0,198637.0,225511.0,
Normalized Income,-3671894.0,-2370084.0,-3186832.0,-2205716.0,-1864873.0,
Net Income From Continuing And Discontinued Operation,-3671894.0,-2370084.0,-3186832.0,-2205716.0,-1864873.0,
Total Expenses,3968861.0,3661191.0,3475614.0,3027202.0,2184048.0,
Total Operating Income As Reported,-3849464.0,-2515801.0,-3361040.0,-2404353.0,-2090184.0,
Diluted Average Shares,6795002.0,,5413149.0,5351957.0,5348557.0,
Basic Average Shares,6795002.0,,5413149.0,5351957.0,5348557.0,
Diluted EPS,-0.54,,-0.59,-0.41,-0.35,
Basic EPS,-0.54,,-0.59,-0.41,-0.35,
Diluted NI Availto Com Stockholders,-3671894.0,-2370084.0,-3186832.0,-2205716.0,-1864873.0,
Average Dilution Earnings,,0.0,0.0,,0.0,
Net Income Common Stockholders,-3671894.0,-2370084.0,-3186832.0,-2205716.0,-1864873.0,
Net Income,-3671894.0,-2370084.0,-3186832.0,-2205716.0,-1864873.0,
Net Income Including Noncontrolling Interests,-3671894.0,-2370084.0,-3186832.0,-2205716.0,-1864873.0,
Net Income Continuous Operations,-3671894.0,-2370084.0,-3186832.0,-2205716.0,-1864873.0,
Tax Provision,0.0,0.0,0.0,0.0,200.0,
Pretax Income,-3671894.0,-2370084.0,-3186832.0,-2205716.0,-1864673.0,
Other Income Expense,,,,,,3586.0
Gain On Sale Of Security,,,,,,3586.0
Net Non Operating Interest Income Expense,177570.0,145717.0,174208.0,198637.0,225511.0,
Interest Income Non Operating,177570.0,145717.0,174208.0,198637.0,225511.0,
Operating Income,-3849464.0,-2515801.0,-3361040.0,-2404353.0,-2090184.0,
Operating Expense,3968861.0,-4922728.0,3475614.0,890433.0,2184048.0,
Research And Development,2764394.0,,2707777.0,,1061571.0,
Selling General And Administration,1204467.0,983390.0,767837.0,890433.0,1122477.0,
General And Administrative Expense,1204467.0,983390.0,767837.0,890433.0,1122477.0,
Other Gand A,1204467.0,983390.0,767837.0,890433.0,1122477.0,
Gross Profit,,,,-1513920.0,,
Cost Of Revenue,,,,2136769.0,,
Total Revenue,119397.0,1145390.0,114574.0,622849.0,93864.0,
Operating Revenue,119397.0,1145390.0,114574.0,622849.0,93864.0,
