,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.238994,0.172349,0.293298,0.244453,0.255711,,
Normalized EBITDA,3938000.0,6669000.0,5803000.0,8391000.0,6163000.0,,
Net Income From Continuing Operation Net Minority Interest,605000.0,3083000.0,1877000.0,4052000.0,2183000.0,,
Reconciled Depreciation,3057000.0,2844000.0,3113000.0,3177000.0,3214000.0,,
Reconciled Cost Of Revenue,46605000.0,63337000.0,48290000.0,64925000.0,49664000.0,,
EBITDA,3938000.0,6669000.0,5803000.0,8391000.0,6163000.0,,
EBIT,881000.0,3825000.0,2690000.0,5214000.0,2949000.0,,
Net Interest Income,-86000.0,-100000.0,-34000.0,32000.0,-16000.0,,
Interest Expense,86000.0,100000.0,34000.0,,16000.0,,
Interest Income,,,,,,94000.0,144000.0
Normalized Income,605000.0,3083000.0,1877000.0,4052000.0,2183000.0,,
Net Income From Continuing And Discontinued Operation,605000.0,3083000.0,1877000.0,4052000.0,2183000.0,,
Total Expenses,57819000.0,71085000.0,55862000.0,74025000.0,58608000.0,,
Total Operating Income As Reported,764000.0,3592000.0,2573000.0,5214000.0,2839000.0,,
Diluted Average Shares,8766000.0,8659000.0,,8621277.0,8816000.0,8720000.0,
Basic Average Shares,8574000.0,8529000.0,,8621277.0,8621000.0,8644000.0,
Diluted EPS,0.07,0.36,,0.47,0.25,0.0,
Basic EPS,0.07,0.36,,0.47,0.25,0.0,
Diluted NI Availto Com Stockholders,605000.0,3083000.0,1877000.0,4052000.0,2183000.0,,
Net Income Common Stockholders,605000.0,3083000.0,1877000.0,4052000.0,2183000.0,,
Net Income,605000.0,3083000.0,1877000.0,4052000.0,2183000.0,,
Net Income Including Noncontrolling Interests,605000.0,3083000.0,1877000.0,4052000.0,2183000.0,,
Net Income Continuous Operations,605000.0,3083000.0,1877000.0,4052000.0,2183000.0,,
Tax Provision,190000.0,642000.0,779000.0,1311000.0,750000.0,,
Pretax Income,795000.0,3725000.0,2656000.0,5363000.0,2933000.0,,
Other Income Expense,117000.0,233000.0,117000.0,117000.0,110000.0,,
Other Non Operating Income Expenses,117000.0,233000.0,117000.0,117000.0,110000.0,,
Net Non Operating Interest Income Expense,-86000.0,-100000.0,-34000.0,32000.0,-16000.0,,
Total Other Finance Cost,,,,-32000.0,,,
Interest Expense Non Operating,86000.0,100000.0,34000.0,,16000.0,,
Interest Income Non Operating,,,,,,94000.0,144000.0
Operating Income,764000.0,3592000.0,2573000.0,5214000.0,2839000.0,,
Operating Expense,11214000.0,7748000.0,7572000.0,9100000.0,8944000.0,,
Selling General And Administration,11214000.0,7748000.0,7572000.0,9100000.0,8944000.0,,
General And Administrative Expense,11214000.0,,,,8944000.0,,
Other Gand A,11214000.0,,,,8944000.0,,
Gross Profit,11978000.0,11340000.0,10145000.0,14314000.0,11783000.0,,
Cost Of Revenue,46605000.0,63337000.0,48290000.0,64925000.0,49664000.0,,
Total Revenue,58583000.0,74677000.0,58435000.0,79239000.0,61447000.0,,
Operating Revenue,58583000.0,74677000.0,58435000.0,79239000.0,61447000.0,,
