,2026-03-31,2025-09-30,2025-06-30
Tax Effect Of Unusual Items,714965.6,436641.45,67438.77
Tax Rate For Calcs,0.4,0.21,0.21
Normalized EBITDA,-2465515.0,-2291755.0,-397569.0
Total Unusual Items,1787414.0,2079245.0,321137.0
Total Unusual Items Excluding Goodwill,1787414.0,2079245.0,321137.0
Net Income From Continuing Operation Net Minority Interest,1114164.0,1879085.0,245414.0
EBITDA,-678101.0,-212510.0,-76432.0
EBIT,-678101.0,-212510.0,-76432.0
Net Interest Income,4851.0,12350.0,709.0
Interest Income,4851.0,12350.0,709.0
Normalized Income,41715.6,236481.45,-8284.23
Net Income From Continuing And Discontinued Operation,1114164.0,1879085.0,245414.0
Total Expenses,678101.0,212510.0,76432.0
Total Operating Income As Reported,-698884.0,-239398.0,-76432.0
Diluted Average Shares,27962163.0,27962163.0,9706969.0
Basic Average Shares,27962163.0,27962163.0,9706969.0
Diluted EPS,0.039845,0.067201,0.025282
Basic EPS,0.039845,0.067201,0.025282
Diluted NI Availto Com Stockholders,1114164.0,1879085.0,245414.0
Net Income Common Stockholders,1114164.0,1879085.0,245414.0
Net Income,1114164.0,1879085.0,245414.0
Net Income Including Noncontrolling Interests,1114164.0,1879085.0,245414.0
Net Income Continuous Operations,1114164.0,1879085.0,245414.0
Pretax Income,1114164.0,1879085.0,245414.0
Other Income Expense,1787414.0,2079245.0,321137.0
Special Income Charges,-20783.0,-26888.0,
Other Special Charges,20783.0,26888.0,
Gain On Sale Of Security,1808197.0,2106133.0,321137.0
Net Non Operating Interest Income Expense,4851.0,12350.0,709.0
Interest Income Non Operating,4851.0,12350.0,709.0
Operating Income,-678101.0,-212510.0,-76432.0
Operating Expense,678101.0,212510.0,76432.0
Selling General And Administration,678101.0,212510.0,76432.0
General And Administrative Expense,678101.0,212510.0,76432.0
Other Gand A,659608.0,193606.0,72939.0
Insurance And Claims,18493.0,18904.0,3493.0
Total Revenue,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0
