,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,38210588.081888,144100000.0,290527821.939587,167942363.112392,154132157.343647
Tax Rate For Calcs,0.223454,0.22,0.18124,0.097983,0.192906
Normalized EBITDA,169494000000.0,138007000000.0,164906000000.0,133412000000.0,125657000000.0
Total Unusual Items,171000000.0,655000000.0,1603000000.0,1714000000.0,799000000.0
Total Unusual Items Excluding Goodwill,171000000.0,655000000.0,1603000000.0,1714000000.0,799000000.0
Net Income From Continuing Operation Net Minority Interest,35199000000.0,-2228000000.0,37998000000.0,14848000000.0,7761000000.0
Reconciled Depreciation,43830000000.0,46307000000.0,35053000000.0,33626000000.0,35564000000.0
Reconciled Cost Of Revenue,398114000000.0,432975000000.0,420734000000.0,380350000000.0,393701000000.0
EBITDA,169665000000.0,138662000000.0,166509000000.0,135126000000.0,126456000000.0
EBIT,125835000000.0,92355000000.0,131456000000.0,101500000000.0,90892000000.0
Net Interest Income,-74562000000.0,-75176000000.0,-79250000000.0,-80147000000.0,-76201000000.0
Interest Expense,79821000000.0,78475000000.0,83023000000.0,84150000000.0,80291000000.0
Interest Income,5776000000.0,6003000000.0,3883000000.0,3281000000.0,4982000000.0
Normalized Income,35066210588.08189,-2738900000.0,36685527821.93959,13301942363.112392,7116132157.343647
Net Income From Continuing And Discontinued Operation,35199000000.0,-2228000000.0,37998000000.0,14848000000.0,7761000000.0
Total Expenses,638113000000.0,704072000000.0,663945000000.0,606447000000.0,624946000000.0
Total Operating Income As Reported,120576000000.0,89056000000.0,127683000000.0,97497000000.0,86802000000.0
Diluted Average Shares,3066660000.0,,,,3066660000.0
Basic Average Shares,3066660000.0,,,,3066660000.0
Diluted EPS,11.0,,,,3.0
Basic EPS,11.0,,,,3.0
Diluted NI Availto Com Stockholders,35199000000.0,-2228000000.0,37998000000.0,14848000000.0,7761000000.0
Net Income Common Stockholders,35199000000.0,-2228000000.0,37998000000.0,14848000000.0,7761000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,35199000000.0,-2228000000.0,37998000000.0,14848000000.0,7761000000.0
Minority Interests,-533000000.0,-978000000.0,-1657000000.0,-802000000.0,-795000000.0
Net Income Including Noncontrolling Interests,35732000000.0,-1250000000.0,39655000000.0,15650000000.0,8556000000.0
Net Income Continuous Operations,35732000000.0,-1250000000.0,39655000000.0,15650000000.0,8556000000.0
Tax Provision,10282000000.0,15130000000.0,8778000000.0,1700000000.0,2045000000.0
Pretax Income,46014000000.0,13880000000.0,48433000000.0,17350000000.0,10601000000.0
Other Non Operating Income Expenses,-3618000000.0,-5230000000.0,-3967000000.0,-3953000000.0,-86000000.0
Special Income Charges,171000000.0,655000000.0,1603000000.0,1714000000.0,799000000.0
Other Special Charges,-171000000.0,-655000000.0,-1603000000.0,-1714000000.0,-799000000.0
Net Non Operating Interest Income Expense,-74562000000.0,-75176000000.0,-79250000000.0,-80147000000.0,-76201000000.0
Total Other Finance Cost,517000000.0,2704000000.0,110000000.0,-722000000.0,892000000.0
Interest Expense Non Operating,79821000000.0,78475000000.0,83023000000.0,84150000000.0,80291000000.0
Interest Income Non Operating,5776000000.0,6003000000.0,3883000000.0,3281000000.0,4982000000.0
Operating Income,124036000000.0,93510000000.0,129779000000.0,104790000000.0,81314000000.0
Operating Expense,239999000000.0,271097000000.0,243211000000.0,226097000000.0,231245000000.0
Other Operating Expenses,16490000000.0,19920000000.0,17941000000.0,12806000000.0,13297000000.0
Depreciation And Amortization In Income Statement,43830000000.0,46307000000.0,35053000000.0,33626000000.0,35564000000.0
Amortization,2666000000.0,,,,1733000000.0
Depreciation Income Statement,41164000000.0,36754000000.0,35053000000.0,33626000000.0,33831000000.0
Selling General And Administration,117434000000.0,148862000000.0,133463000000.0,123425000000.0,114188000000.0
Selling And Marketing Expense,64961000000.0,97920000000.0,76907000000.0,75276000000.0,68358000000.0
General And Administrative Expense,52473000000.0,50942000000.0,56556000000.0,48149000000.0,45830000000.0
Gross Profit,364035000000.0,364607000000.0,372990000000.0,330887000000.0,312559000000.0
Cost Of Revenue,398114000000.0,432975000000.0,420734000000.0,380350000000.0,393701000000.0
Total Revenue,762149000000.0,797582000000.0,793724000000.0,711237000000.0,706260000000.0
Operating Revenue,762149000000.0,797582000000.0,793724000000.0,711237000000.0,706260000000.0
