,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,13422400.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.4,0.0,0.0,0.0,0.0,
Normalized EBITDA,-4002000.0,-6580000.0,-3993000.0,-7412000.0,-3836000.0,
Total Unusual Items,33556000.0,-105549000.0,1692000.0,3944000.0,-4971000.0,
Total Unusual Items Excluding Goodwill,33556000.0,-105549000.0,1692000.0,3944000.0,-4971000.0,
Net Income From Continuing Operation Net Minority Interest,28142000.0,-114045000.0,-4735000.0,-2005000.0,-12680000.0,
Reconciled Depreciation,32000.0,53000.0,14000.0,15000.0,14000.0,
EBITDA,29554000.0,-112129000.0,-2301000.0,-3468000.0,-8807000.0,
EBIT,29522000.0,-112182000.0,-2315000.0,-3483000.0,-8821000.0,
Net Interest Income,-1380000.0,-1863000.0,-2420000.0,-2589000.0,-3859000.0,
Interest Expense,1380000.0,1863000.0,2420000.0,,3859000.0,2180000.0
Normalized Income,8008400.0,-8496000.0,-6427000.0,-5949000.0,-7709000.0,
Net Income From Continuing And Discontinued Operation,28142000.0,-114045000.0,-4735000.0,-2005000.0,-12680000.0,
Total Expenses,3843000.0,5720000.0,4058000.0,3483000.0,3756000.0,
Total Operating Income As Reported,-3843000.0,-5720000.0,-4058000.0,-3483000.0,-3756000.0,
Diluted Average Shares,128946435.0,,17809773.0,17807021.0,14819621.0,
Basic Average Shares,102156057.0,,17809773.0,17807021.0,14819621.0,
Diluted EPS,0.16,,-0.27,-0.11,-0.86,
Basic EPS,0.28,,-0.27,-0.11,-0.86,
Diluted NI Availto Com Stockholders,20222000.0,-114045000.0,-4735000.0,-2005000.0,-12680000.0,
Average Dilution Earnings,-7920000.0,,,,0.0,
Net Income Common Stockholders,28142000.0,-114045000.0,-4735000.0,-2005000.0,-12680000.0,
Net Income,28142000.0,-114045000.0,-4735000.0,-2005000.0,-12680000.0,
Net Income Including Noncontrolling Interests,28142000.0,-114045000.0,-4735000.0,-2005000.0,-12680000.0,
Net Income Continuous Operations,28142000.0,-114045000.0,-4735000.0,-2005000.0,-12680000.0,
Pretax Income,28142000.0,-114045000.0,-4735000.0,-2005000.0,-12680000.0,
Other Income Expense,33365000.0,-106462000.0,1743000.0,4067000.0,-5065000.0,
Other Non Operating Income Expenses,-191000.0,-913000.0,51000.0,123000.0,-94000.0,
Special Income Charges,,-173415000.0,3311000.0,158000.0,,
Other Special Charges,,168183000.0,-3311000.0,-158000.0,,
Gain On Sale Of Security,33556000.0,67866000.0,-1619000.0,3944000.0,-4971000.0,
Net Non Operating Interest Income Expense,-1380000.0,-1863000.0,-2420000.0,-2589000.0,-3859000.0,
Total Other Finance Cost,,,,2589000.0,,
Interest Expense Non Operating,1380000.0,1863000.0,2420000.0,,3859000.0,2180000.0
Operating Income,-3843000.0,-5720000.0,-4058000.0,-3483000.0,-3756000.0,
Operating Expense,3843000.0,5720000.0,4058000.0,3483000.0,3756000.0,
Other Operating Expenses,55000.0,22000.0,144000.0,48000.0,41000.0,
Selling General And Administration,3788000.0,5698000.0,3914000.0,3435000.0,3715000.0,
Selling And Marketing Expense,143000.0,296000.0,115000.0,119000.0,92000.0,
General And Administrative Expense,3645000.0,5402000.0,3799000.0,3316000.0,3623000.0,
Other Gand A,1996000.0,2298000.0,2042000.0,1790000.0,2044000.0,
Salaries And Wages,1649000.0,3104000.0,1757000.0,1526000.0,1579000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
