,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-394553625.800604,-1768578005.993519,-100678000000.0,-259700600000.0,-173649445.769948
Tax Rate For Calcs,0.001177,0.001203,0.2,0.2,0.000268
Normalized EBITDA,-19701059000000.0,-32201472000000.0,-14576242000000.0,-10524230000000.0,-9217933000000.0
Total Unusual Items,-335170000000.0,-1470161000000.0,-503390000000.0,-1298503000000.0,-647291000000.0
Total Unusual Items Excluding Goodwill,-335170000000.0,-1470161000000.0,-503390000000.0,-1298503000000.0,-647291000000.0
Net Income From Continuing Operation Net Minority Interest,-28059960000000.0,-37443968000000.0,-23952814000000.0,-20316088000000.0,-17671789000000.0
Reconciled Depreciation,2986472000000.0,3211301000000.0,2762411000000.0,2703845000000.0,2779687000000.0
Reconciled Cost Of Revenue,40115944000000.0,57344300000000.0,28267783000000.0,23434199000000.0,22042866000000.0
EBITDA,-20036229000000.0,-33671633000000.0,-15079632000000.0,-11822733000000.0,-9865224000000.0
EBIT,-23022701000000.0,-36882934000000.0,-17842043000000.0,-14526578000000.0,-12644911000000.0
Net Interest Income,-5013632000000.0,-5239838000000.0,-5935576000000.0,-5525107000000.0,-5028029000000.0
Interest Expense,5118408000000.0,698659000000.0,5995478000000.0,5581350000000.0,5053606000000.0
Interest Income,104776000000.0,404676000000.0,59902000000.0,56243000000.0,25577000000.0
Normalized Income,-27725184553625.8,-35975575578005.99,-23550102000000.0,-19277285600000.0,-17024671649445.77
Net Income From Continuing And Discontinued Operation,-28059960000000.0,-37443968000000.0,-23952814000000.0,-20316088000000.0,-17671789000000.0
Total Expenses,45972660000000.0,70067004000000.0,35487272000000.0,29729384000000.0,28366539000000.0
Total Operating Income As Reported,-22861608000000.0,-31526909000000.0,-17387054000000.0,-13120075000000.0,-12060163000000.0
Diluted Average Shares,2339536010.0,2339516988.0,2339428980.0,2338812676.0,2338812558.0
Basic Average Shares,2339536010.0,2339516988.0,2339428980.0,2338812676.0,2338812558.0
Diluted EPS,-11994.0,-15004.0,-10239.0,-8686.0,-7556.0
Basic EPS,-11994.0,-15004.0,-10239.0,-8686.0,-7556.0
Diluted NI Availto Com Stockholders,-28059960000000.0,-37443968000000.0,-23952814000000.0,-20316088000000.0,-17671789000000.0
Net Income Common Stockholders,-28059960000000.0,-37443968000000.0,-23952814000000.0,-20316088000000.0,-17671789000000.0
Net Income,-28059960000000.0,-37443968000000.0,-23952814000000.0,-20316088000000.0,-17671789000000.0
Minority Interests,48022000000.0,92415000000.0,58277000000.0,25517000000.0,21980000000.0
Net Income Including Noncontrolling Interests,-28107982000000.0,-37536383000000.0,-24011091000000.0,-20341605000000.0,-17693769000000.0
Net Income Continuous Operations,-28107982000000.0,-37536383000000.0,-24011091000000.0,-20341605000000.0,-17693769000000.0
Tax Provision,-33127000000.0,-45210000000.0,173570000000.0,233677000000.0,-4748000000.0
Pretax Income,-28141109000000.0,-37581593000000.0,-23837521000000.0,-20107928000000.0,-17698517000000.0
Other Income Expense,-265869000000.0,-1437476000000.0,-514891000000.0,-1462746000000.0,-610325000000.0
Earnings From Equity Interest,69301000000.0,32685000000.0,-11501000000.0,-164243000000.0,36966000000.0
Gain On Sale Of Security,-335170000000.0,-737538000000.0,-503390000000.0,-1298503000000.0,-647291000000.0
Net Non Operating Interest Income Expense,-5013632000000.0,-5239838000000.0,-5935576000000.0,-5525107000000.0,-5028029000000.0
Interest Expense Non Operating,5118408000000.0,698659000000.0,5995478000000.0,5581350000000.0,5053606000000.0
Interest Income Non Operating,104776000000.0,404676000000.0,59902000000.0,56243000000.0,25577000000.0
Operating Income,-22861608000000.0,-30904279000000.0,-17387054000000.0,-13120075000000.0,-12060163000000.0
Operating Expense,5856716000000.0,12722704000000.0,7219489000000.0,6295185000000.0,6323673000000.0
Other Operating Expenses,781751000000.0,117752000000.0,208339000000.0,559555000000.0,557488000000.0
Research And Development,2535422000000.0,2892915000000.0,2679109000000.0,2335125000000.0,2015586000000.0
Selling General And Administration,2539543000000.0,9712037000000.0,4332041000000.0,3400505000000.0,3750599000000.0
Selling And Marketing Expense,1500529000000.0,1390088000000.0,1837021000000.0,2127023000000.0,1573154000000.0
General And Administrative Expense,1039014000000.0,8321949000000.0,2495020000000.0,1273482000000.0,2177445000000.0
Other Gand A,1039014000000.0,8321949000000.0,2495020000000.0,1273482000000.0,2177445000000.0
Gross Profit,-17004892000000.0,-18181575000000.0,-10167565000000.0,-6824890000000.0,-5736490000000.0
Cost Of Revenue,40115944000000.0,57344300000000.0,28267783000000.0,23434199000000.0,22042866000000.0
Total Revenue,23111052000000.0,39162725000000.0,18100218000000.0,16609309000000.0,16306376000000.0
Operating Revenue,23111052000000.0,33578799000000.0,18100218000000.0,16609309000000.0,16306376000000.0
