,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-62687000.0,-50505000.0,-31504000.0,-46806000.0,-90920000.0
Total Unusual Items,4329000.0,-15416000.0,-23575000.0,11216000.0,22047000.0
Total Unusual Items Excluding Goodwill,4329000.0,-15416000.0,-23575000.0,11216000.0,22047000.0
Net Income From Continuing Operation Net Minority Interest,-48441000.0,-74923000.0,-72005000.0,-17364000.0,-39527000.0
Reconciled Depreciation,62000.0,59000.0,64000.0,45000.0,52000.0
EBITDA,-58358000.0,-65921000.0,-55079000.0,-35590000.0,-68873000.0
EBIT,-58420000.0,-65980000.0,-55143000.0,-35635000.0,-68925000.0
Net Interest Income,5650000.0,6473000.0,6713000.0,7055000.0,7351000.0
Interest Income,5650000.0,6473000.0,6713000.0,7055000.0,7351000.0
Normalized Income,-52770000.0,-59507000.0,-48430000.0,-28580000.0,-61574000.0
Net Income From Continuing And Discontinued Operation,-48441000.0,-74923000.0,-72005000.0,-17364000.0,-39527000.0
Total Expenses,61460000.0,66012000.0,55491000.0,54780000.0,71903000.0
Total Operating Income As Reported,-58420000.0,-65980000.0,-55143000.0,-35635000.0,-68925000.0
Diluted Average Shares,121716006.0,,119000266.0,112509914.0,116124941.0
Basic Average Shares,121716006.0,,119000266.0,112509914.0,116124941.0
Diluted EPS,-0.4,,-0.61,-0.154333,-0.34
Basic EPS,-0.4,,-0.61,-0.154333,-0.34
Diluted NI Availto Com Stockholders,-48441000.0,-74923000.0,-72005000.0,-17364000.0,-39527000.0
Net Income Common Stockholders,-48441000.0,-74923000.0,-72005000.0,-17364000.0,-39527000.0
Net Income,-48441000.0,-74923000.0,-72005000.0,-17364000.0,-39527000.0
Net Income Including Noncontrolling Interests,-48441000.0,-74923000.0,-72005000.0,-17364000.0,-39527000.0
Net Income Continuous Operations,-48441000.0,-74923000.0,-72005000.0,-17364000.0,-39527000.0
Tax Provision,0.0,0.0,0.0,0.0,0.0
Pretax Income,-48441000.0,-74923000.0,-72005000.0,-17364000.0,-39527000.0
Other Income Expense,4329000.0,-15416000.0,-23575000.0,11216000.0,22047000.0
Special Income Charges,0.0,1000.0,-1000.0,0.0,3992000.0
Gain On Sale Of Ppe,,,-1000.0,,
Restructuring And Mergern Acquisition,0.0,0.0,0.0,0.0,-3992000.0
Gain On Sale Of Security,4329000.0,-15417000.0,-23574000.0,11216000.0,18055000.0
Net Non Operating Interest Income Expense,5650000.0,6473000.0,6713000.0,7055000.0,7351000.0
Interest Income Non Operating,5650000.0,6473000.0,6713000.0,7055000.0,7351000.0
Operating Income,-58420000.0,-65980000.0,-55143000.0,-35635000.0,-68925000.0
Operating Expense,61460000.0,66012000.0,55491000.0,54780000.0,71903000.0
Research And Development,38009000.0,38594000.0,30971000.0,27516000.0,44751000.0
Selling General And Administration,23451000.0,27418000.0,24520000.0,27264000.0,27152000.0
General And Administrative Expense,23451000.0,27418000.0,24520000.0,27264000.0,27152000.0
Other Gand A,23451000.0,27418000.0,24520000.0,27264000.0,27152000.0
Total Revenue,3040000.0,32000.0,348000.0,19145000.0,2978000.0
Operating Revenue,3040000.0,32000.0,348000.0,19145000.0,2978000.0
