,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,1004530.0,573061.44,614209.68,540416.73,0.0
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.0
Normalized EBITDA,-3188038.0,-3564395.0,-3077883.0,-2519991.0,-78292.0
Total Unusual Items,2511325.0,2728864.0,2924808.0,2573413.0,
Total Unusual Items Excluding Goodwill,2511325.0,2728864.0,2924808.0,2573413.0,
Net Income From Continuing Operation Net Minority Interest,1840719.0,1901314.0,2781089.0,2632084.0,-78292.0
EBITDA,-676713.0,-835531.0,-153075.0,53422.0,-78292.0
EBIT,-676713.0,-835531.0,-153075.0,53422.0,-78292.0
Normalized Income,333924.0,-254488.56,470490.68,599087.73,-78292.0
Net Income From Continuing And Discontinued Operation,1840719.0,1901314.0,2781089.0,2632084.0,-78292.0
Total Expenses,676713.0,835531.0,153075.0,-53422.0,78292.0
Total Operating Income As Reported,-676713.0,-835531.0,-153075.0,53422.0,-78292.0
Diluted Average Shares,34500000.0,,34500000.0,31681319.0,30900000.0
Basic Average Shares,34500000.0,,34500000.0,31681319.0,30900000.0
Diluted EPS,0.05,,0.08,0.08,-0.002534
Basic EPS,0.05,,0.08,0.08,-0.002534
Diluted NI Availto Com Stockholders,1840719.0,1901314.0,2781089.0,2632084.0,-78292.0
Net Income Common Stockholders,1840719.0,1901314.0,2781089.0,2632084.0,-78292.0
Net Income,1840719.0,1901314.0,2781089.0,2632084.0,-78292.0
Net Income Including Noncontrolling Interests,1840719.0,1901314.0,2781089.0,2632084.0,-78292.0
Net Income Continuous Operations,1840719.0,1901314.0,2781089.0,2632084.0,-78292.0
Pretax Income,1840719.0,1901314.0,2781089.0,2632084.0,-78292.0
Other Income Expense,2517432.0,2736845.0,2934164.0,2578662.0,
Other Non Operating Income Expenses,6107.0,7981.0,9356.0,5249.0,
Gain On Sale Of Security,2511325.0,2728864.0,2924808.0,2573413.0,
Operating Income,-676713.0,-835531.0,-153075.0,53422.0,-78292.0
Operating Expense,676713.0,835531.0,153075.0,-53422.0,78292.0
Selling General And Administration,676713.0,835531.0,153075.0,-53422.0,78292.0
General And Administrative Expense,676713.0,835531.0,153075.0,-53422.0,78292.0
Other Gand A,676713.0,835531.0,153075.0,-53422.0,78292.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
