,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,-10557377.04918,0.0,0.0,0.0,,
Tax Rate For Calcs,0.3,0.175956,0.15,0.18,0.24,,
Total Unusual Items,,-60000000.0,0.0,0.0,,-40000000.0,-2000000.0
Total Unusual Items Excluding Goodwill,,-60000000.0,0.0,0.0,,-40000000.0,-2000000.0
Net Income From Continuing Operation Net Minority Interest,-172000000.0,754000000.0,445000000.0,699000000.0,-722000000.0,,
EBIT,-165000000.0,996000000.0,603000000.0,,-869000000.0,2183000000.0,
Net Interest Income,-81000000.0,-262000000.0,-79000000.0,13000000.0,-80000000.0,,
Interest Expense,81000000.0,81000000.0,79000000.0,,80000000.0,83000000.0,
Interest Income,,,,13000000.0,,,
Normalized Income,-172000000.0,803442622.95082,445000000.0,699000000.0,-722000000.0,,
Net Income From Continuing And Discontinued Operation,-172000000.0,754000000.0,445000000.0,699000000.0,-722000000.0,,
Total Expenses,5569000000.0,4055000000.0,4067000000.0,3217000000.0,5665000000.0,,
Diluted Average Shares,196500000.0,196300000.0,195000000.0,180600000.0,174700000.0,,
Basic Average Shares,191900000.0,191100000.0,190800000.0,177200000.0,171300000.0,,
Diluted EPS,-1.1,3.8,2.12,3.8,-4.41331,,
Basic EPS,-1.073476,3.888017,2.154088,3.882619,-4.41331,,
Diluted NI Availto Com Stockholders,-211000000.0,743000000.0,411000000.0,688000000.0,-756000000.0,,
Average Dilution Earnings,-5000000.0,,,,0.0,,
Net Income Common Stockholders,-206000000.0,743000000.0,411000000.0,688000000.0,-756000000.0,,
Preferred Stock Dividends,34000000.0,11000000.0,34000000.0,11000000.0,34000000.0,,
Net Income,-172000000.0,754000000.0,445000000.0,699000000.0,-722000000.0,,
Net Income Including Noncontrolling Interests,-172000000.0,754000000.0,445000000.0,699000000.0,-722000000.0,,
Net Income Continuous Operations,-172000000.0,754000000.0,445000000.0,699000000.0,-722000000.0,,
Tax Provision,-74000000.0,161000000.0,79000000.0,149000000.0,-227000000.0,,
Pretax Income,-246000000.0,915000000.0,524000000.0,848000000.0,-949000000.0,,
Other Income Expense,184000000.0,199000000.0,206000000.0,197000000.0,169000000.0,,
Special Income Charges,,-60000000.0,0.0,0.0,,-40000000.0,-2000000.0
Other Special Charges,,,,,,0.0,2000000.0
Net Non Operating Interest Income Expense,-81000000.0,-262000000.0,-79000000.0,13000000.0,-80000000.0,,
Interest Expense Non Operating,81000000.0,81000000.0,79000000.0,,80000000.0,83000000.0,
Interest Income Non Operating,,,,13000000.0,,,
Other Operating Expenses,1007000000.0,4000000.0,-304000000.0,-916000000.0,1321000000.0,,
Total Revenue,5323000000.0,4970000000.0,4591000000.0,4065000000.0,4716000000.0,,
Operating Revenue,5323000000.0,4970000000.0,4591000000.0,4065000000.0,4716000000.0,,
Loss Adjustment Expense,2009000000.0,1927000000.0,1927000000.0,1906000000.0,2009000000.0,,
Net Policyholder Benefits And Claims,2009000000.0,1927000000.0,1927000000.0,1906000000.0,2009000000.0,,
Policyholder Benefits Gross,2009000000.0,4785000000.0,1927000000.0,1906000000.0,2009000000.0,,
