,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.139665,0.21,0.21,0.0,0.21
Normalized EBITDA,-463000.0,-613000.0,-467000.0,-304000.0,-315000.0
Net Income From Continuing Operation Net Minority Interest,-154000.0,-588000.0,-431000.0,15000.0,122000.0
Reconciled Depreciation,11000.0,22000.0,28000.0,29000.0,30000.0
Reconciled Cost Of Revenue,2303000.0,2643000.0,2490000.0,2558000.0,2832000.0
EBITDA,-463000.0,-613000.0,-467000.0,-304000.0,-315000.0
EBIT,-474000.0,-635000.0,-495000.0,-333000.0,-345000.0
Normalized Income,-154000.0,-588000.0,-431000.0,15000.0,122000.0
Net Income From Continuing And Discontinued Operation,-154000.0,-588000.0,-431000.0,15000.0,122000.0
Total Expenses,9680000.0,10384000.0,9972000.0,10146000.0,11082000.0
Total Operating Income As Reported,-474000.0,-635000.0,-495000.0,-333000.0,-345000.0
Diluted Average Shares,10143000.0,11507000.0,11500000.0,11497000.0,11491000.0
Basic Average Shares,10143000.0,11507000.0,11500000.0,11493000.0,11486000.0
Diluted EPS,-0.02,-0.05,-0.04,0.0,0.01
Basic EPS,-0.02,-0.05,-0.04,0.0,0.01
Diluted NI Availto Com Stockholders,-154000.0,-588000.0,-431000.0,15000.0,122000.0
Net Income Common Stockholders,-154000.0,-588000.0,-431000.0,15000.0,122000.0
Net Income,-154000.0,-588000.0,-431000.0,15000.0,122000.0
Net Income Including Noncontrolling Interests,-154000.0,-588000.0,-431000.0,15000.0,122000.0
Net Income Continuous Operations,-154000.0,-588000.0,-431000.0,15000.0,122000.0
Tax Provision,-25000.0,175000.0,142000.0,0.0,-2000.0
Pretax Income,-179000.0,-413000.0,-289000.0,15000.0,120000.0
Other Income Expense,295000.0,222000.0,206000.0,348000.0,465000.0
Other Non Operating Income Expenses,295000.0,222000.0,206000.0,348000.0,465000.0
Operating Income,-474000.0,-635000.0,-495000.0,-333000.0,-345000.0
Operating Expense,7377000.0,7741000.0,7482000.0,7588000.0,8250000.0
Selling General And Administration,7377000.0,7741000.0,7482000.0,7588000.0,8250000.0
Selling And Marketing Expense,3853000.0,3926000.0,3876000.0,4012000.0,4488000.0
General And Administrative Expense,3524000.0,3815000.0,3606000.0,3576000.0,3762000.0
Other Gand A,3524000.0,3815000.0,3606000.0,3576000.0,3762000.0
Gross Profit,6903000.0,7106000.0,6987000.0,7255000.0,7905000.0
Cost Of Revenue,2303000.0,2643000.0,2490000.0,2558000.0,2832000.0
Total Revenue,9206000.0,9749000.0,9477000.0,9813000.0,10737000.0
Operating Revenue,9295000.0,9851000.0,9579000.0,9858000.0,10809000.0
