,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-871992.660982,-21998500.0,-23004750.0,-7389419.387672,-18465500.0,
Tax Rate For Calcs,0.087164,0.25,0.25,0.107738,0.25,
Normalized EBITDA,270624000.0,636248000.0,588795000.0,880762000.0,641741000.0,
Total Unusual Items,-10004000.0,-87994000.0,-92019000.0,-68587000.0,-73862000.0,
Total Unusual Items Excluding Goodwill,-10004000.0,-87994000.0,-92019000.0,-68587000.0,-73862000.0,
Net Income From Continuing Operation Net Minority Interest,209779000.0,513401000.0,470230000.0,219002000.0,-9102000.0,
Reconciled Depreciation,,,,532029000.0,534397000.0,
Reconciled Cost Of Revenue,4698795000.0,5240127000.0,4867533000.0,4661844000.0,4464150000.0,
EBITDA,260620000.0,548254000.0,496776000.0,812175000.0,567879000.0,
EBIT,260620000.0,548254000.0,496776000.0,280146000.0,33482000.0,
Net Interest Income,68495000.0,73149000.0,80391000.0,66133000.0,61602000.0,
Interest Expense,39337000.0,40360000.0,42135000.0,35506000.0,32571000.0,
Interest Income,107832000.0,113509000.0,122526000.0,101639000.0,94173000.0,
Normalized Income,218911007.339018,579396500.0,539244250.0,280199580.612328,46294500.0,
Net Income From Continuing And Discontinued Operation,209779000.0,513401000.0,470230000.0,219002000.0,-9102000.0,
Total Expenses,7305280000.0,7817484000.0,7331513000.0,7086078000.0,6988240000.0,
Total Operating Income As Reported,166755000.0,503883000.0,353948000.0,251612000.0,15008000.0,
Diluted Average Shares,459453791.0,,454956127.0,437370780.0,420086397.0,424208294.0
Basic Average Shares,419457332.0,,417467814.0,419443582.0,420086397.0,417829038.0
Diluted EPS,0.48,,1.05,0.51,-0.02,0.21
Basic EPS,0.5,,1.13,0.52,-0.02,0.22
Diluted NI Availto Com Stockholders,209779000.0,513401000.0,470230000.0,219002000.0,-9102000.0,
Net Income Common Stockholders,209779000.0,513401000.0,470230000.0,219002000.0,-9102000.0,
Net Income,209779000.0,513401000.0,470230000.0,219002000.0,-9102000.0,
Minority Interests,7784000.0,-533000.0,829000.0,719000.0,1575000.0,
Net Income Including Noncontrolling Interests,201995000.0,513934000.0,469401000.0,218283000.0,-10677000.0,
Net Income Continuous Operations,201995000.0,513934000.0,469401000.0,218283000.0,-10677000.0,
Tax Provision,19288000.0,-6040000.0,-14760000.0,26357000.0,11588000.0,
Pretax Income,221283000.0,507894000.0,454641000.0,244640000.0,911000.0,
Other Income Expense,-13967000.0,-69138000.0,20302000.0,-73105000.0,-75699000.0,
Other Non Operating Income Expenses,-3963000.0,18856000.0,112321000.0,-4518000.0,-1837000.0,
Special Income Charges,,0.0,0.0,-2000.0,0.0,-17649000.0
Other Special Charges,,0.0,,2000.0,,17649000.0
Gain On Sale Of Security,-10004000.0,-87994000.0,-92019000.0,-68585000.0,-73862000.0,
Net Non Operating Interest Income Expense,68495000.0,73149000.0,80391000.0,66133000.0,61602000.0,
Interest Expense Non Operating,39337000.0,40360000.0,42135000.0,35506000.0,32571000.0,
Interest Income Non Operating,107832000.0,113509000.0,122526000.0,101639000.0,94173000.0,
Operating Income,166755000.0,503883000.0,353948000.0,251612000.0,15008000.0,
Operating Expense,2606485000.0,2577357000.0,2463980000.0,2424234000.0,2524090000.0,
Research And Development,921107000.0,921060000.0,904537000.0,866414000.0,841477000.0,
Selling General And Administration,1685378000.0,1656297000.0,1559443000.0,1557820000.0,1682613000.0,
Selling And Marketing Expense,1152711000.0,1128169000.0,1050774000.0,1048189000.0,1166975000.0,
General And Administrative Expense,532667000.0,528128000.0,508669000.0,509631000.0,515638000.0,
Other Gand A,532667000.0,528128000.0,508669000.0,509631000.0,515638000.0,
Gross Profit,2773240000.0,3081240000.0,2817928000.0,2675846000.0,2539098000.0,
Cost Of Revenue,4698795000.0,5240127000.0,4867533000.0,4661844000.0,4464150000.0,
Total Revenue,7472035000.0,8321367000.0,7685461000.0,7337690000.0,7003248000.0,
Operating Revenue,7472035000.0,8321367000.0,7685461000.0,7337690000.0,7003248000.0,
