,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-4813000.0,-3135000.0,-5580000.0,-4525000.0,-4722000.0,
Total Unusual Items,54000.0,329000.0,33000.0,73000.0,-83000.0,
Total Unusual Items Excluding Goodwill,54000.0,329000.0,33000.0,73000.0,-83000.0,
Net Income From Continuing Operation Net Minority Interest,-5000000.0,-3244000.0,-5778000.0,-4658000.0,-4966000.0,
Reconciled Depreciation,237000.0,234000.0,231000.0,206000.0,161000.0,
EBITDA,-4759000.0,-2806000.0,-5547000.0,-4452000.0,-4805000.0,
EBIT,-4996000.0,-3040000.0,-5778000.0,-4658000.0,-4966000.0,
Net Interest Income,16000.0,-179000.0,73000.0,50000.0,99000.0,
Interest Expense,4000.0,204000.0,0.0,0.0,0.0,
Interest Income,20000.0,25000.0,73000.0,50000.0,99000.0,
Normalized Income,-5054000.0,-3573000.0,-5811000.0,-4731000.0,-4883000.0,
Net Income From Continuing And Discontinued Operation,-5000000.0,-3244000.0,-5778000.0,-4658000.0,-4966000.0,
Total Expenses,5068000.0,2590000.0,5038000.0,4490000.0,4531000.0,
Total Operating Income As Reported,-5068000.0,-2590000.0,-5038000.0,-4490000.0,-4531000.0,
Diluted Average Shares,3772930.0,,2153627.0,1931763.0,1833656.0,
Basic Average Shares,3772930.0,,2153627.0,1931763.0,1833656.0,
Diluted EPS,-1.33,,-2.6,-2.4,-2.71,
Basic EPS,-1.33,,-2.6,-2.4,-2.71,
Diluted NI Availto Com Stockholders,-5000000.0,-3244000.0,-5778000.0,-4658000.0,-4966000.0,
Net Income Common Stockholders,-5000000.0,-3244000.0,-5778000.0,-4658000.0,-4966000.0,
Otherunder Preferred Stock Dividend,,,,,,0.0
Net Income,-5000000.0,-3244000.0,-5778000.0,-4658000.0,-4966000.0,
Net Income Including Noncontrolling Interests,-5000000.0,-3244000.0,-5778000.0,-4658000.0,-4966000.0,
Net Income Continuous Operations,-5000000.0,-3244000.0,-5778000.0,-4658000.0,-4966000.0,
Pretax Income,-5000000.0,-3244000.0,-5778000.0,-4658000.0,-4966000.0,
Other Income Expense,52000.0,-475000.0,-813000.0,-218000.0,-534000.0,
Other Non Operating Income Expenses,-2000.0,-804000.0,-846000.0,-291000.0,-451000.0,
Gain On Sale Of Security,54000.0,329000.0,33000.0,73000.0,-83000.0,
Net Non Operating Interest Income Expense,16000.0,-179000.0,73000.0,50000.0,99000.0,
Interest Expense Non Operating,4000.0,204000.0,0.0,0.0,0.0,
Interest Income Non Operating,20000.0,25000.0,73000.0,50000.0,99000.0,
Operating Income,-5068000.0,-2590000.0,-5038000.0,-4490000.0,-4531000.0,
Operating Expense,5068000.0,2590000.0,5038000.0,4490000.0,4531000.0,
Research And Development,2953000.0,797000.0,2789000.0,2041000.0,1780000.0,
Selling General And Administration,2115000.0,1793000.0,2249000.0,2449000.0,2751000.0,
General And Administrative Expense,2115000.0,1793000.0,2249000.0,2449000.0,2751000.0,
Other Gand A,2115000.0,1793000.0,2249000.0,2449000.0,2751000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
