,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,-147000.0,-1504500.0,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.255,0.21,0.21
Normalized EBITDA,23200000.0,27900000.0,31600000.0,25100000.0,14100000.0
Total Unusual Items,,-700000.0,-5900000.0,,
Total Unusual Items Excluding Goodwill,,-700000.0,-5900000.0,,
Net Income From Continuing Operation Net Minority Interest,-500000.0,-7200000.0,-1900000.0,-7800000.0,-100000.0
Reconciled Depreciation,13000000.0,14800000.0,14800000.0,16100000.0,11400000.0
Reconciled Cost Of Revenue,10700000.0,16200000.0,24100000.0,24400000.0,17100000.0
EBITDA,23200000.0,27200000.0,25700000.0,25100000.0,14100000.0
EBIT,10200000.0,12400000.0,10900000.0,9000000.0,2700000.0
Net Interest Income,-10400000.0,-10400000.0,-12300000.0,-6900000.0,-6800000.0
Interest Expense,11400000.0,11500000.0,13500000.0,8000000.0,7900000.0
Normalized Income,-500000.0,-6647000.0,2495500.0,-7800000.0,-100000.0
Net Income From Continuing And Discontinued Operation,-500000.0,-7200000.0,-1900000.0,-7800000.0,-100000.0
Total Expenses,48000000.0,65200000.0,70600000.0,72400000.0,58800000.0
Total Operating Income As Reported,9200000.0,11300000.0,9700000.0,7900000.0,1600000.0
Diluted Average Shares,29288997.0,29090979.0,29094787.0,29078848.0,28973938.0
Basic Average Shares,29288997.0,29090979.0,29094787.0,29078848.0,28973938.0
Diluted EPS,-0.02,-0.25,-0.07,-0.27,0.0
Basic EPS,-0.02,-0.25,-0.07,-0.27,0.0
Diluted NI Availto Com Stockholders,-500000.0,-7200000.0,-1900000.0,-7800000.0,-100000.0
Net Income Common Stockholders,-500000.0,-7200000.0,-1900000.0,-7800000.0,-100000.0
Net Income,-500000.0,-7200000.0,-1900000.0,-7800000.0,-100000.0
Net Income Including Noncontrolling Interests,-500000.0,-7200000.0,-1900000.0,-7800000.0,-100000.0
Net Income Continuous Operations,-500000.0,-7200000.0,-1900000.0,-7800000.0,-100000.0
Tax Provision,-700000.0,8100000.0,-700000.0,8800000.0,-5100000.0
Pretax Income,-1200000.0,900000.0,-2600000.0,1000000.0,-5200000.0
Other Income Expense,,-700000.0,-5900000.0,,
Special Income Charges,,-700000.0,-5900000.0,,
Write Off,,,5900000.0,,
Net Non Operating Interest Income Expense,-10400000.0,-10400000.0,-12300000.0,-6900000.0,-6800000.0
Total Other Finance Cost,-1000000.0,-1100000.0,-1200000.0,-1100000.0,-1100000.0
Interest Expense Non Operating,11400000.0,11500000.0,13500000.0,8000000.0,7900000.0
Operating Income,9200000.0,12000000.0,15600000.0,7900000.0,1600000.0
Operating Expense,36800000.0,47500000.0,44900000.0,47200000.0,40900000.0
Depreciation Amortization Depletion Income Statement,12500000.0,13300000.0,13200000.0,15300000.0,10600000.0
Depreciation And Amortization In Income Statement,12500000.0,13300000.0,13200000.0,15300000.0,10600000.0
Selling General And Administration,24300000.0,34200000.0,31700000.0,31900000.0,30300000.0
Gross Profit,46000000.0,59500000.0,60500000.0,55100000.0,42500000.0
Cost Of Revenue,11200000.0,17700000.0,25700000.0,25200000.0,17900000.0
Total Revenue,57200000.0,77200000.0,86200000.0,80300000.0,60400000.0
Operating Revenue,57200000.0,77200000.0,86200000.0,80300000.0,60400000.0
