,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-525800.0,-298877.169105,-1163857.677903,-49184.441656,-4772.727273,,
Tax Rate For Calcs,0.239,0.166043,0.21161,0.163948,0.002273,,
Normalized EBITDA,346100000.0,359700000.0,339200000.0,308300000.0,290100000.0,,
Total Unusual Items,-2200000.0,-1800000.0,-5500000.0,-300000.0,-2100000.0,,
Total Unusual Items Excluding Goodwill,-2200000.0,-1800000.0,-5500000.0,-300000.0,-2100000.0,,
Net Income From Continuing Operation Net Minority Interest,214600000.0,245100000.0,210500000.0,199900000.0,219500000.0,,
Reconciled Depreciation,24200000.0,26800000.0,28400000.0,30600000.0,30800000.0,,
Reconciled Cost Of Revenue,459100000.0,450400000.0,468300000.0,442300000.0,440500000.0,,
EBITDA,343900000.0,357900000.0,333700000.0,308000000.0,288000000.0,,
EBIT,319700000.0,331100000.0,305300000.0,277400000.0,257200000.0,,
Net Interest Income,-37800000.0,-37200000.0,-38300000.0,-38300000.0,-37200000.0,,
Interest Expense,37800000.0,37200000.0,38300000.0,38300000.0,37200000.0,,
Normalized Income,216274200.0,246601122.830895,214836142.322097,200150815.558344,221595227.272727,,
Net Income From Continuing And Discontinued Operation,214600000.0,245100000.0,210500000.0,199900000.0,219500000.0,,
Total Expenses,954200000.0,953700000.0,963100000.0,951000000.0,944900000.0,,
Total Operating Income As Reported,310500000.0,317000000.0,296700000.0,266300000.0,247300000.0,,
Diluted Average Shares,134289000.0,136182000.0,139073000.0,141408000.0,145173000.0,,
Basic Average Shares,133626000.0,134906000.0,137159000.0,138734000.0,141684000.0,,
Diluted EPS,1.6,1.8,1.51,1.41,1.51,,
Basic EPS,1.61,1.82,1.53,1.44,1.55,,
Diluted NI Availto Com Stockholders,214600000.0,245100000.0,210500000.0,199900000.0,219500000.0,,
Net Income Common Stockholders,214600000.0,245100000.0,210500000.0,199900000.0,219500000.0,,
Net Income,214600000.0,245100000.0,210500000.0,199900000.0,219500000.0,,
Minority Interests,,,,,,0.0,0.0
Net Income Including Noncontrolling Interests,214600000.0,245100000.0,210500000.0,199900000.0,219500000.0,,
Net Income Continuous Operations,214600000.0,245100000.0,210500000.0,199900000.0,219500000.0,,
Tax Provision,67300000.0,48800000.0,56500000.0,39200000.0,500000.0,,
Pretax Income,281900000.0,293900000.0,267000000.0,239100000.0,220000000.0,,
Other Income Expense,7000000.0,10900000.0,3100000.0,10800000.0,7800000.0,,
Other Non Operating Income Expenses,9200000.0,12700000.0,8600000.0,11100000.0,9900000.0,,
Special Income Charges,-2200000.0,-1800000.0,-5500000.0,-300000.0,-2100000.0,,
Other Special Charges,,,,,,1500000.0,
Restructuring And Mergern Acquisition,2200000.0,3200000.0,5500000.0,300000.0,2100000.0,,
Net Non Operating Interest Income Expense,-37800000.0,-37200000.0,-38300000.0,-38300000.0,-37200000.0,,
Interest Expense Non Operating,37800000.0,37200000.0,38300000.0,38300000.0,37200000.0,,
Operating Income,312700000.0,320200000.0,302200000.0,266600000.0,249400000.0,,
Operating Expense,495100000.0,503300000.0,494800000.0,508700000.0,504400000.0,,
Other Operating Expenses,74400000.0,71900000.0,72600000.0,73500000.0,71100000.0,,
Depreciation Amortization Depletion Income Statement,24200000.0,26800000.0,28400000.0,30600000.0,30800000.0,,
Depreciation And Amortization In Income Statement,24200000.0,26800000.0,28400000.0,30600000.0,30800000.0,,
Research And Development,213200000.0,211400000.0,210500000.0,214300000.0,205300000.0,,
Selling General And Administration,183300000.0,193200000.0,183300000.0,190300000.0,197200000.0,,
Selling And Marketing Expense,92300000.0,89600000.0,92000000.0,93400000.0,100100000.0,,
General And Administrative Expense,91000000.0,103600000.0,91300000.0,96900000.0,97100000.0,,
Other Gand A,91000000.0,103600000.0,91300000.0,96900000.0,97100000.0,,
Gross Profit,807800000.0,823500000.0,797000000.0,775300000.0,753800000.0,,
Cost Of Revenue,459100000.0,450400000.0,468300000.0,442300000.0,440500000.0,,
Total Revenue,1266900000.0,1273900000.0,1265300000.0,1217600000.0,1194300000.0,,
Operating Revenue,1266900000.0,1273900000.0,1265300000.0,1217600000.0,1194300000.0,,
