,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-09-30
Tax Effect Of Unusual Items,-29055.080247,-197021546.4,-94486557.6,-17977745.404539,-44573504.96585,
Tax Rate For Calcs,0.001465,0.24,0.24,0.018066,0.110405,
Normalized EBITDA,23849782240.0,231209060.0,-7555208820.0,-539692570.0,-2012671150.0,
Total Unusual Items,-19830470.0,-820923110.0,-393693990.0,-995124060.0,-403727570.0,
Total Unusual Items Excluding Goodwill,-19830470.0,-820923110.0,-393693990.0,-995124060.0,-403727570.0,
Net Income From Continuing Operation Net Minority Interest,19704337120.0,-5384690670.0,-12863484170.0,-5996871620.0,-5714519690.0,
Reconciled Depreciation,2438544260.0,2420275720.0,2523076740.0,2577456440.0,2109703070.0,
Reconciled Cost Of Revenue,9664601570.0,8785222520.0,9588274650.0,8767557780.0,9329940300.0,
EBITDA,23829951770.0,-589714050.0,-7948902810.0,-1534816630.0,-2416398720.0,
EBIT,21391407510.0,-3009989770.0,-10471979550.0,-4112273070.0,-4526101790.0,
Net Interest Income,-1590810550.0,486386300.0,-3083498970.0,-1180256090.0,-1595782300.0,
Interest Expense,1994647390.0,1902674050.0,1843991170.0,2016293380.0,1991438120.0,
Interest Income,93345310.0,76836750.0,74661970.0,42369870.0,56777340.0,
Normalized Income,19724138534.919754,-4760789106.4,-12564276737.6,-5019725305.404539,-5355365624.96585,
Net Income From Continuing And Discontinued Operation,19704337120.0,-5384690670.0,-12863484170.0,-5996871620.0,-5714519690.0,
Total Expenses,15451058590.0,14610089090.0,14942340980.0,14390051050.0,13150628170.0,
Rent Expense Supplemental,29910560.0,87962420.0,19784660.0,16693980.0,8429780.0,
Total Operating Income As Reported,-3170769440.0,-3889130200.0,-4677995260.0,-4242055800.0,-4329642270.0,
Diluted Average Shares,62355497.0,,55066616.0,55018347.0,54947305.0,54789535.0
Basic Average Shares,61769082.0,,55066616.0,55018347.0,54947305.0,54789535.0
Diluted EPS,316.0,,-234.0,-109.0,-104.0,17.0
Basic EPS,319.0,,-234.0,-109.0,-104.0,17.0
Net Income Common Stockholders,19704337120.0,-5384690670.0,-12863484170.0,-5996871620.0,-5714519690.0,
Net Income,19704337120.0,-5384690670.0,-12863484170.0,-5996871620.0,-5714519690.0,
Minority Interests,335996620.0,160919890.0,140994930.0,20977170.0,83452000.0,
Net Income Including Noncontrolling Interests,19368340500.0,-5545610570.0,-13004479100.0,-6017848790.0,-5797971520.0,
Net Income Continuous Operations,19368340500.0,-5545610570.0,-13004479100.0,-6017848790.0,-5797971520.0,
Tax Provision,28419620.0,632946740.0,688508380.0,-110717660.0,-719568390.0,
Pretax Income,19396760120.0,-4912663820.0,-12315970720.0,-6128566450.0,-6517539910.0,
Other Non Operating Income Expenses,-1505998210.0,-4092972030.0,-723174160.0,310235280.0,874660380.0,
Special Income Charges,-20205430.0,-261681220.0,-370614070.0,-995344220.0,-1510650.0,
Other Special Charges,1510650.0,-1168930.0,1072086020.0,293872270.0,1510650.0,
Write Off,18694780.0,,0.0,701471950.0,,
Impairment Of Capital Assets,,,-701471950.0,,,
Net Non Operating Interest Income Expense,-1590810550.0,486386300.0,-3083498970.0,-1180256090.0,-1595782300.0,
Total Other Finance Cost,-310491530.0,-2312223600.0,1314169770.0,-793667420.0,-338878480.0,
Interest Expense Non Operating,1994647390.0,1902674050.0,1843991170.0,2016293380.0,1991438120.0,
Interest Income Non Operating,93345310.0,76836750.0,74661970.0,42369870.0,56777340.0,
Operating Income,-3170769320.0,-3742010180.0,-4797995140.0,-4242055700.0,-2329642160.0,
Operating Expense,5786457020.0,5824866570.0,5354066330.0,5622493270.0,3820687870.0,
Other Operating Expenses,415520880.0,-23712710.0,392972730.0,240564730.0,-1847834980.0,
Depreciation And Amortization In Income Statement,646393510.0,685678320.0,783670050.0,801594530.0,329934280.0,
Amortization,440314380.0,447616050.0,550246300.0,599624790.0,128952520.0,
Depreciation Income Statement,206079130.0,238062270.0,233423750.0,201969740.0,200981760.0,
Research And Development,1386490420.0,2146101880.0,1586730570.0,1968831730.0,1743988190.0,
Selling General And Administration,1076832980.0,1086848170.0,813298470.0,953935360.0,1494656760.0,
Selling And Marketing Expense,702815070.0,769341740.0,485054150.0,659805210.0,1198994790.0,
General And Administrative Expense,374017910.0,317506430.0,328244320.0,294130150.0,295661970.0,
Rent And Landing Fees,29910560.0,87962420.0,19784660.0,16693980.0,8429780.0,
Gross Profit,2615687700.0,2082856390.0,556071190.0,1380437570.0,1491045710.0,
Cost Of Revenue,9664601570.0,8785222520.0,9588274650.0,8767557780.0,9329940300.0,
Total Revenue,12280289270.0,10868078910.0,10144345840.0,10147995350.0,10820986010.0,
Operating Revenue,12280289270.0,10868078910.0,10144345840.0,10147995350.0,10820986010.0,
