,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-226400.0,-57002.922822,-252420.0,-241290.0,-68250.0,,
Tax Rate For Calcs,0.4,0.063196,0.21,0.21,0.21,,
Normalized EBITDA,4509000.0,-1839000.0,9975000.0,13170000.0,15043000.0,,
Total Unusual Items,-566000.0,-902000.0,-1202000.0,-1149000.0,-325000.0,,
Total Unusual Items Excluding Goodwill,-566000.0,-902000.0,-1202000.0,-1149000.0,-325000.0,,
Net Income From Continuing Operation Net Minority Interest,-6800000.0,-11802000.0,-2063000.0,-4784000.0,758000.0,,
Reconciled Depreciation,8071000.0,8567000.0,8497000.0,8470000.0,8423000.0,,
Reconciled Cost Of Revenue,106437000.0,115233000.0,114970000.0,115049000.0,114431000.0,,
EBITDA,3943000.0,-2741000.0,8773000.0,12021000.0,14718000.0,,
EBIT,-4128000.0,-11308000.0,276000.0,3551000.0,6295000.0,,
Net Interest Income,-1461000.0,-1351000.0,-1632000.0,-1811000.0,-1699000.0,,
Interest Expense,1461000.0,1351000.0,1632000.0,1811000.0,1699000.0,,
Normalized Income,-6460400.0,-10957002.922822,-1113420.0,-3876290.0,1014750.0,,
Net Income From Continuing And Discontinued Operation,-6800000.0,-11802000.0,-2063000.0,-4784000.0,758000.0,,
Total Expenses,139112000.0,153759000.0,149720000.0,150441000.0,152452000.0,,
Total Operating Income As Reported,-4083000.0,-11130000.0,610000.0,3897000.0,6513000.0,,
Diluted Average Shares,20066158.0,19998353.0,19930699.0,20134760.0,19816281.0,,
Basic Average Shares,20066158.0,19998353.0,19930699.0,20134760.0,19812161.0,,
Diluted EPS,-0.34,-0.59,-0.1,-0.24,0.04,,
Basic EPS,-0.34,-0.59,-0.1,-0.24,0.04,,
Diluted NI Availto Com Stockholders,-6800000.0,-11802000.0,-2063000.0,-4784000.0,734000.0,,
Average Dilution Earnings,0.0,0.0,0.0,0.0,0.0,,
Net Income Common Stockholders,-6800000.0,-11802000.0,-2063000.0,-4784000.0,734000.0,,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,24000.0,,
Net Income,-6800000.0,-11802000.0,-2063000.0,-4784000.0,758000.0,,
Minority Interests,10000.0,57000.0,7000.0,-5105000.0,-1105000.0,,
Net Income Including Noncontrolling Interests,-6810000.0,-11859000.0,-2070000.0,321000.0,1863000.0,,
Net Income Continuous Operations,-6810000.0,-11859000.0,-2070000.0,321000.0,1863000.0,,
Tax Provision,1221000.0,-800000.0,714000.0,1419000.0,2733000.0,,
Pretax Income,-5589000.0,-12659000.0,-1356000.0,1740000.0,4596000.0,,
Other Income Expense,-611000.0,-1080000.0,-1536000.0,-1495000.0,-543000.0,,
Other Non Operating Income Expenses,-45000.0,-178000.0,-334000.0,-346000.0,-218000.0,,
Special Income Charges,-566000.0,-902000.0,-1202000.0,-1149000.0,-325000.0,,
Impairment Of Capital Assets,,1081000.0,0.0,,,0.0,141725000.0
Restructuring And Mergern Acquisition,566000.0,-1501000.0,1202000.0,1149000.0,325000.0,,
Net Non Operating Interest Income Expense,-1461000.0,-1351000.0,-1632000.0,-1811000.0,-1699000.0,,
Interest Expense Non Operating,1461000.0,1351000.0,1632000.0,1811000.0,1699000.0,,
Operating Income,-3517000.0,-10228000.0,1812000.0,5046000.0,6838000.0,,
Operating Expense,28960000.0,34722000.0,31017000.0,31685000.0,34361000.0,,
Other Operating Expenses,,314000.0,303000.0,,1298000.0,1813000.0,1763000.0
Depreciation Amortization Depletion Income Statement,4356000.0,4763000.0,4764000.0,4763000.0,4763000.0,,
Depreciation And Amortization In Income Statement,4356000.0,4763000.0,4764000.0,4763000.0,4763000.0,,
Amortization,4356000.0,4763000.0,4764000.0,4763000.0,4763000.0,,
Amortization Of Intangibles Income Statement,4356000.0,4763000.0,4764000.0,4763000.0,4763000.0,,
Selling General And Administration,24604000.0,29645000.0,25950000.0,26922000.0,28300000.0,,
Selling And Marketing Expense,10472000.0,16254000.0,10668000.0,10242000.0,11626000.0,,
General And Administrative Expense,14132000.0,13391000.0,15282000.0,16680000.0,16674000.0,,
Other Gand A,14132000.0,13391000.0,15282000.0,16680000.0,16674000.0,,
Gross Profit,25443000.0,24494000.0,32829000.0,36731000.0,41199000.0,,
Cost Of Revenue,110152000.0,119037000.0,118703000.0,118756000.0,118091000.0,,
Total Revenue,135595000.0,143531000.0,151532000.0,155487000.0,159290000.0,,
Operating Revenue,135595000.0,143531000.0,151532000.0,155487000.0,159290000.0,,
