,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-686.4,-117612.0,-201254.913421,-3435810.0,0.0
Tax Rate For Calcs,0.0572,0.044,0.030905,0.21,0.1242
Normalized EBITDA,19974000.0,21964000.0,1264000.0,10368000.0,-8194000.0
Total Unusual Items,-12000.0,-2673000.0,-6512000.0,-16361000.0,0.0
Total Unusual Items Excluding Goodwill,-12000.0,-2673000.0,-6512000.0,-16361000.0,0.0
Net Income From Continuing Operation Net Minority Interest,1969000.0,2602000.0,-3623000.0,-5913000.0,-1804000.0
Reconciled Depreciation,13859000.0,10092000.0,10003000.0,14202000.0,12279000.0
Reconciled Cost Of Revenue,526528000.0,496561000.0,491336000.0,484499000.0,438859000.0
EBITDA,19962000.0,19291000.0,-5248000.0,-5993000.0,-8194000.0
EBIT,6103000.0,9199000.0,-15251000.0,-20195000.0,-20473000.0
Normalized Income,1980313.6,5157388.0,2687745.086579,7012190.0,-1804000.0
Net Income From Continuing And Discontinued Operation,1969000.0,2602000.0,-3623000.0,-5913000.0,-1804000.0
Total Expenses,670377000.0,620786000.0,633708000.0,612316000.0,570124000.0
Total Operating Income As Reported,6091000.0,6526000.0,-21763000.0,-36556000.0,-20473000.0
Diluted Average Shares,134364904.0,127870238.0,111697093.0,109201745.0,107726978.0
Basic Average Shares,125538207.0,115474119.0,111697093.0,109201745.0,107726978.0
Diluted EPS,0.01,0.02,-0.03,-0.05,-0.04
Basic EPS,0.02,0.02,-0.03,-0.05,-0.04
Diluted NI Availto Com Stockholders,1969000.0,2602000.0,-3623000.0,-5913000.0,-1804000.0
Net Income Common Stockholders,1969000.0,2602000.0,-3623000.0,-5913000.0,-1804000.0
Net Income,1969000.0,2602000.0,-3623000.0,-5913000.0,-1804000.0
Minority Interests,-7460000.0,-10756000.0,15526000.0,26012000.0,8048000.0
Net Income Including Noncontrolling Interests,9429000.0,13358000.0,-19149000.0,-31925000.0,-9852000.0
Net Income Continuous Operations,9429000.0,13358000.0,-19149000.0,-31925000.0,-9852000.0
Earnings From Equity Interest Net Of Tax,-6945000.0,-5799000.0,-5885000.0,-3776000.0,-2490000.0
Tax Provision,572000.0,615000.0,-423000.0,44000.0,-1397000.0
Pretax Income,16946000.0,19772000.0,-13687000.0,-28105000.0,-8759000.0
Other Income Expense,10843000.0,10573000.0,1564000.0,-7910000.0,11714000.0
Other Non Operating Income Expenses,10855000.0,13246000.0,8076000.0,8451000.0,11714000.0
Special Income Charges,-12000.0,-2673000.0,-6512000.0,-16361000.0,0.0
Restructuring And Mergern Acquisition,12000.0,2673000.0,6512000.0,16361000.0,0.0
Operating Income,6103000.0,9199000.0,-15251000.0,-20195000.0,-20473000.0
Operating Expense,143849000.0,124225000.0,142372000.0,127817000.0,131265000.0
Research And Development,51283000.0,43006000.0,58734000.0,52147000.0,57960000.0
Selling General And Administration,92566000.0,81219000.0,83638000.0,75670000.0,73305000.0
Gross Profit,149952000.0,133424000.0,127121000.0,107622000.0,110792000.0
Cost Of Revenue,526528000.0,496561000.0,491336000.0,484499000.0,438859000.0
Total Revenue,676480000.0,629985000.0,618457000.0,592121000.0,549651000.0
Operating Revenue,676480000.0,629985000.0,618457000.0,592121000.0,549651000.0
