,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.24,0.111189,0.26,0.215232,0.17
Normalized EBITDA,18877000.0,13441000.0,18387000.0,16753000.0,15133000.0
Net Income From Continuing Operation Net Minority Interest,5910000.0,2534000.0,6086000.0,5389000.0,4332000.0
Reconciled Depreciation,11365000.0,11037000.0,10820000.0,10866000.0,10755000.0
Reconciled Cost Of Revenue,27758000.0,28852000.0,26507000.0,26365000.0,25487000.0
EBITDA,18877000.0,13441000.0,18387000.0,16753000.0,15133000.0
EBIT,7512000.0,2404000.0,7567000.0,5886000.0,4378000.0
Net Interest Income,414000.0,664000.0,788000.0,958000.0,931000.0
Interest Income,414000.0,664000.0,788000.0,958000.0,931000.0
Normalized Income,5910000.0,2534000.0,6086000.0,5389000.0,4332000.0
Net Income From Continuing And Discontinued Operation,5910000.0,2534000.0,6086000.0,5389000.0,4332000.0
Total Expenses,73691000.0,77305000.0,68907000.0,68510000.0,69107000.0
Total Operating Income As Reported,7512000.0,2404000.0,7567000.0,5886000.0,4378000.0
Diluted Average Shares,29424000.0,29727000.0,29811000.0,30450000.0,30587000.0
Basic Average Shares,29376000.0,29621000.0,29688000.0,30320000.0,30444000.0
Diluted EPS,0.2,0.09,0.2,0.18,0.14
Basic EPS,0.2,0.09,0.2,0.18,0.14
Diluted NI Availto Com Stockholders,5910000.0,2534000.0,6086000.0,5389000.0,4332000.0
Net Income Common Stockholders,5910000.0,2534000.0,6086000.0,5389000.0,4332000.0
Net Income,5910000.0,2534000.0,6086000.0,5389000.0,4332000.0
Net Income Including Noncontrolling Interests,5910000.0,2534000.0,6086000.0,5389000.0,4332000.0
Net Income Continuous Operations,5910000.0,2534000.0,6086000.0,5389000.0,4332000.0
Tax Provision,1910000.0,317000.0,2166000.0,1478000.0,916000.0
Pretax Income,7820000.0,2851000.0,8252000.0,6867000.0,5248000.0
Other Income Expense,-106000.0,-217000.0,-103000.0,23000.0,-61000.0
Other Non Operating Income Expenses,-106000.0,-217000.0,-103000.0,23000.0,-61000.0
Net Non Operating Interest Income Expense,414000.0,664000.0,788000.0,958000.0,931000.0
Interest Income Non Operating,414000.0,664000.0,788000.0,958000.0,931000.0
Operating Income,7512000.0,2404000.0,7567000.0,5886000.0,4378000.0
Operating Expense,45933000.0,48453000.0,42400000.0,42146000.0,43620000.0
Depreciation Amortization Depletion Income Statement,11365000.0,11037000.0,10820000.0,10867000.0,10755000.0
Depreciation And Amortization In Income Statement,11365000.0,11037000.0,10820000.0,10867000.0,10755000.0
Research And Development,13606000.0,14756000.0,12107000.0,12073000.0,12047000.0
Selling General And Administration,20962000.0,22660000.0,19473000.0,19206000.0,20818000.0
Selling And Marketing Expense,12960000.0,13288000.0,12143000.0,11808000.0,12149000.0
General And Administrative Expense,8002000.0,9372000.0,7330000.0,7398000.0,8669000.0
Other Gand A,8002000.0,9372000.0,7330000.0,7398000.0,8669000.0
Gross Profit,53445000.0,50857000.0,49967000.0,48032000.0,47998000.0
Cost Of Revenue,27758000.0,28852000.0,26507000.0,26364000.0,25487000.0
Total Revenue,81203000.0,79709000.0,76474000.0,74396000.0,73485000.0
Operating Revenue,81203000.0,79709000.0,76474000.0,74396000.0,73485000.0
