,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.21,0.0,0.0
Normalized EBITDA,-399870.0,-349663.0,-305583.0,-34148.0,-5420.0
Net Income From Continuing Operation Net Minority Interest,1865633.0,2115512.0,2279555.0,-34148.0,-5420.0
EBITDA,-399870.0,-349663.0,-305583.0,-34148.0,-5420.0
EBIT,-399870.0,-349663.0,-305583.0,-34148.0,-5420.0
Net Interest Income,2265503.0,2465175.0,2585138.0,,0.0
Interest Income,2265503.0,2465175.0,2585138.0,,0.0
Normalized Income,1865633.0,2115512.0,2279555.0,-34148.0,-5420.0
Net Income From Continuing And Discontinued Operation,1865633.0,2115512.0,2279555.0,-34148.0,-5420.0
Total Expenses,399870.0,349663.0,305583.0,34148.0,5420.0
Total Operating Income As Reported,-399870.0,-349663.0,-305583.0,-34148.0,-5420.0
Diluted Average Shares,34693333.0,,43068644.0,31393333.0,30293333.0
Basic Average Shares,34693333.0,,43068644.0,31393333.0,30293333.0
Diluted EPS,0.05,,0.07,-0.001088,-0.000179
Basic EPS,0.05,,0.07,-0.001088,-0.000179
Diluted NI Availto Com Stockholders,1865633.0,2115512.0,2279555.0,-34148.0,-5420.0
Net Income Common Stockholders,1865633.0,2115512.0,2279555.0,-34148.0,-5420.0
Net Income,1865633.0,2115512.0,2279555.0,-34148.0,-5420.0
Net Income Including Noncontrolling Interests,1865633.0,2115512.0,2279555.0,-34148.0,-5420.0
Net Income Continuous Operations,1865633.0,2115512.0,2279555.0,-34148.0,-5420.0
Pretax Income,1865633.0,2115512.0,2279555.0,-34148.0,-5420.0
Net Non Operating Interest Income Expense,2265503.0,2465175.0,2585138.0,,0.0
Interest Income Non Operating,2265503.0,2465175.0,2585138.0,,0.0
Operating Income,-399870.0,-349663.0,-305583.0,-34148.0,-5420.0
Operating Expense,399870.0,349663.0,305583.0,34148.0,5420.0
Selling General And Administration,399870.0,349663.0,305583.0,34148.0,5420.0
General And Administrative Expense,399870.0,349663.0,305583.0,34148.0,5420.0
Other Gand A,399870.0,349663.0,305583.0,34148.0,5420.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
