,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.4,0.1928,0.243643,0.239776,0.244591,,
Normalized EBITDA,3206000.0,-9790000.0,15394000.0,14274000.0,4672000.0,,
Net Income From Continuing Operation Net Minority Interest,330000.0,-8633000.0,12374000.0,10168000.0,2758000.0,,
Reconciled Depreciation,1742000.0,1418000.0,1426000.0,1550000.0,1597000.0,,
Reconciled Cost Of Revenue,47416000.0,40276000.0,49735000.0,49310000.0,42501000.0,,
EBITDA,3206000.0,-9790000.0,15394000.0,14274000.0,4672000.0,,
EBIT,1464000.0,-11208000.0,13968000.0,12724000.0,3075000.0,,
Net Interest Income,133000.0,513000.0,792000.0,651000.0,576000.0,,
Interest Income,133000.0,,792000.0,651000.0,576000.0,,315000.0
Normalized Income,330000.0,-8633000.0,12374000.0,10168000.0,2758000.0,,
Net Income From Continuing And Discontinued Operation,330000.0,-8633000.0,12374000.0,10168000.0,2758000.0,,
Total Expenses,58687000.0,55618000.0,60044000.0,60125000.0,52268000.0,,
Total Operating Income As Reported,1464000.0,-11208000.0,13968000.0,12724000.0,3075000.0,,
Diluted Average Shares,42576086.0,43011314.0,45245197.0,45157911.0,45621413.0,,
Basic Average Shares,42321667.0,43011314.0,43652094.0,43631187.0,44057774.0,,
Diluted EPS,0.01,-0.2,0.27,0.23,0.06,,
Basic EPS,0.01,-0.2,0.28,0.23,0.06,,
Diluted NI Availto Com Stockholders,330000.0,-8633000.0,12374000.0,10168000.0,2758000.0,,
Net Income Common Stockholders,330000.0,-8633000.0,12374000.0,10168000.0,2758000.0,,
Net Income,330000.0,-8633000.0,12374000.0,10168000.0,2758000.0,,
Net Income Including Noncontrolling Interests,330000.0,-8633000.0,12374000.0,10168000.0,2758000.0,,
Net Income Continuous Operations,330000.0,-8633000.0,12374000.0,10168000.0,2758000.0,,
Tax Provision,1267000.0,-2062000.0,3986000.0,3207000.0,893000.0,,
Pretax Income,1597000.0,-10695000.0,16360000.0,13375000.0,3651000.0,,
Other Income Expense,,0.0,1600000.0,,,0.0,2250000.0
Other Non Operating Income Expenses,,0.0,1600000.0,,,0.0,2250000.0
Net Non Operating Interest Income Expense,133000.0,513000.0,792000.0,651000.0,576000.0,,
Total Other Finance Cost,,,,,-576000.0,,
Interest Income Non Operating,133000.0,,792000.0,651000.0,576000.0,,315000.0
Operating Income,1464000.0,-11208000.0,13968000.0,12724000.0,3075000.0,,
Operating Expense,10384000.0,14752000.0,9706000.0,10087000.0,8993000.0,,
Depreciation Amortization Depletion Income Statement,855000.0,828000.0,823000.0,822000.0,823000.0,,
Depreciation And Amortization In Income Statement,855000.0,828000.0,823000.0,822000.0,823000.0,,
Amortization,855000.0,828000.0,823000.0,822000.0,823000.0,,
Amortization Of Intangibles Income Statement,855000.0,828000.0,823000.0,822000.0,823000.0,,
Selling General And Administration,9529000.0,13924000.0,8883000.0,9265000.0,8170000.0,,
Gross Profit,11848000.0,3544000.0,23674000.0,22811000.0,12068000.0,,
Cost Of Revenue,48303000.0,40866000.0,50338000.0,50038000.0,43275000.0,,
Total Revenue,60151000.0,44410000.0,74012000.0,72849000.0,55343000.0,,
Operating Revenue,60151000.0,44410000.0,74012000.0,72849000.0,55343000.0,,
