,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-621600.0,-2962184.87395,128000.0,-3176800.0,-1262686.567164,,
Tax Rate For Calcs,0.148,0.210084,0.064,0.209,0.268657,,
Normalized EBITDA,166200000.0,172500000.0,177100000.0,175800000.0,178800000.0,,
Total Unusual Items,-4200000.0,-14100000.0,2000000.0,-15200000.0,-4700000.0,,
Total Unusual Items Excluding Goodwill,-4200000.0,-14100000.0,2000000.0,-15200000.0,-4700000.0,,
Net Income From Continuing Operation Net Minority Interest,59900000.0,51400000.0,81700000.0,56800000.0,62300000.0,,
Reconciled Depreciation,55700000.0,54700000.0,53600000.0,53300000.0,52200000.0,,
Reconciled Cost Of Revenue,513100000.0,530900000.0,514100000.0,523500000.0,503000000.0,,
EBITDA,162000000.0,158400000.0,179100000.0,160600000.0,174100000.0,,
EBIT,106300000.0,103700000.0,125500000.0,107300000.0,121900000.0,,
Net Interest Income,-27700000.0,-37200000.0,-32800000.0,-33100000.0,-27400000.0,,
Interest Expense,28400000.0,32300000.0,30700000.0,27100000.0,28100000.0,,
Interest Income,2200000.0,2700000.0,2100000.0,2600000.0,2200000.0,,
Normalized Income,63478400.0,62537815.12605,79828000.0,68823200.0,65737313.432836,,
Net Income From Continuing And Discontinued Operation,59700000.0,51300000.0,81600000.0,56500000.0,62000000.0,,
Total Expenses,740000000.0,740400000.0,733300000.0,754700000.0,719200000.0,,
Total Operating Income As Reported,109900000.0,108300000.0,115400000.0,115800000.0,125800000.0,,
Diluted Average Shares,256872424.0,259007742.0,261555255.0,260469532.0,261567906.0,,
Basic Average Shares,248750000.0,256500000.0,255000000.0,256818182.0,258333333.0,,
Diluted EPS,0.23,0.2,0.31,0.22,0.24,,
Basic EPS,0.24,0.2,0.32,0.22,0.24,,
Diluted NI Availto Com Stockholders,59700000.0,51300000.0,81600000.0,56500000.0,62000000.0,,
Net Income Common Stockholders,59700000.0,51300000.0,81600000.0,56500000.0,62000000.0,,
Net Income,59700000.0,51300000.0,81600000.0,56500000.0,62000000.0,,
Minority Interests,-6500000.0,-5000000.0,-7000000.0,-6600000.0,-6300000.0,,
Net Income Including Noncontrolling Interests,66200000.0,56300000.0,88600000.0,63100000.0,68300000.0,,
Net Income Discontinuous Operations,-200000.0,-100000.0,-100000.0,-300000.0,-300000.0,,
Net Income Continuous Operations,66400000.0,56400000.0,88700000.0,63400000.0,68600000.0,,
Tax Provision,11500000.0,15000000.0,6100000.0,16800000.0,25200000.0,,
Pretax Income,77900000.0,71400000.0,94800000.0,80200000.0,93800000.0,,
Other Income Expense,-5500000.0,-7200000.0,5200000.0,-15700000.0,-7200000.0,,
Other Non Operating Income Expenses,-1300000.0,6900000.0,3200000.0,-500000.0,-2500000.0,,
Special Income Charges,-1400000.0,-11100000.0,2100000.0,-14200000.0,-3600000.0,,
Gain On Sale Of Business,,0.0,0.0,,,100000.0,-12800000.0
Other Special Charges,200000.0,3600000.0,-9100000.0,1000000.0,1000000.0,,
Write Off,0.0,2300000.0,400000.0,200000.0,600000.0,,
Restructuring And Mergern Acquisition,1200000.0,5200000.0,6600000.0,13000000.0,2000000.0,,
Gain On Sale Of Security,-2800000.0,-3000000.0,-100000.0,-1000000.0,-1100000.0,,
Net Non Operating Interest Income Expense,-27700000.0,-37200000.0,-32800000.0,-33100000.0,-27400000.0,,
Total Other Finance Cost,1500000.0,7600000.0,4200000.0,8600000.0,1500000.0,,
Interest Expense Non Operating,28400000.0,32300000.0,30700000.0,27100000.0,28100000.0,,
Interest Income Non Operating,2200000.0,2700000.0,2100000.0,2600000.0,2200000.0,,
Operating Income,111100000.0,115800000.0,122400000.0,129000000.0,128400000.0,,
Operating Expense,226900000.0,209500000.0,219200000.0,231200000.0,216200000.0,,
Selling General And Administration,226900000.0,209500000.0,219200000.0,231200000.0,216200000.0,,
General And Administrative Expense,226900000.0,,219200000.0,231200000.0,216200000.0,220100000.0,
Other Gand A,226900000.0,,219200000.0,231200000.0,216200000.0,220100000.0,
Salaries And Wages,,,400000.0,500000.0,400000.0,,-600000.0
Gross Profit,338000000.0,325300000.0,341600000.0,360200000.0,344600000.0,,
Cost Of Revenue,513100000.0,530900000.0,514100000.0,523500000.0,503000000.0,,
Total Revenue,851100000.0,856200000.0,855700000.0,883700000.0,847600000.0,,
Operating Revenue,851100000.0,856200000.0,855700000.0,883700000.0,847600000.0,,
