,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-444400.0,-3759775.171065,123900.0,526500.0,-543283.58209,,
Tax Rate For Calcs,0.202,0.207722,0.177,0.195,0.19403,,
Normalized EBITDA,193500000.0,277200000.0,335600000.0,377400000.0,195400000.0,,
Total Unusual Items,-2200000.0,-18100000.0,700000.0,2700000.0,-2800000.0,,
Total Unusual Items Excluding Goodwill,-2200000.0,-18100000.0,700000.0,2700000.0,-2800000.0,,
Net Income From Continuing Operation Net Minority Interest,117200000.0,162100000.0,245800000.0,277600000.0,129600000.0,,
Reconciled Depreciation,29200000.0,33100000.0,27000000.0,26800000.0,25600000.0,,
Reconciled Cost Of Revenue,783800000.0,779800000.0,958200000.0,978400000.0,731700000.0,,
EBITDA,191300000.0,259100000.0,336300000.0,380100000.0,192600000.0,,
EBIT,162100000.0,226000000.0,309300000.0,353300000.0,167000000.0,,
Net Interest Income,-15200000.0,-15900000.0,-10500000.0,-8300000.0,-6200000.0,,
Interest Expense,15200000.0,21400000.0,10500000.0,8300000.0,6200000.0,,
Normalized Income,118955600.0,176440224.828935,245223900.0,275426500.0,131856716.41791,,
Net Income From Continuing And Discontinued Operation,117200000.0,162100000.0,245800000.0,277600000.0,129600000.0,,
Total Expenses,969000000.0,955400000.0,1119800000.0,1151700000.0,903000000.0,,
Total Operating Income As Reported,163500000.0,221700000.0,310200000.0,354000000.0,168000000.0,,
Diluted Average Shares,35000000.0,35100000.0,35200000.0,35500000.0,35700000.0,,
Basic Average Shares,34800000.0,34900000.0,35100000.0,35300000.0,35500000.0,,
Diluted EPS,3.35,4.07,6.98,7.82,3.37,,
Basic EPS,3.37,4.08,7.01,7.86,3.39,,
Diluted NI Availto Com Stockholders,117200000.0,162100000.0,245800000.0,277600000.0,129600000.0,,
Net Income Common Stockholders,117200000.0,162100000.0,245800000.0,277600000.0,129600000.0,,
Net Income,117200000.0,162100000.0,245800000.0,277600000.0,129600000.0,,
Net Income Including Noncontrolling Interests,117200000.0,162100000.0,245800000.0,277600000.0,129600000.0,,
Net Income Continuous Operations,117200000.0,162100000.0,245800000.0,277600000.0,129600000.0,,
Tax Provision,29700000.0,42500000.0,53000000.0,67400000.0,31200000.0,,
Pretax Income,146900000.0,204600000.0,298800000.0,345000000.0,160800000.0,,
Other Income Expense,-4000000.0,-19100000.0,2300000.0,4100000.0,-2600000.0,,
Other Non Operating Income Expenses,-1400000.0,-1200000.0,-900000.0,-700000.0,-1000000.0,,
Special Income Charges,-2500000.0,,,,,,
Gain On Sale Of Ppe,600000.0,-1000000.0,-400000.0,200000.0,100000.0,,
Other Special Charges,3100000.0,4800000.0,2100000.0,1800000.0,2100000.0,,
Write Off,,,,,,0.0,0.0
Restructuring And Mergern Acquisition,,,,,,0.0,0.0
Earnings From Equity Interest,-400000.0,200000.0,2500000.0,2100000.0,1200000.0,,
Gain On Sale Of Security,300000.0,3900000.0,3200000.0,4300000.0,-800000.0,,
Net Non Operating Interest Income Expense,-15200000.0,-15900000.0,-10500000.0,-8300000.0,-6200000.0,,
Interest Expense Non Operating,15200000.0,21400000.0,10500000.0,8300000.0,6200000.0,,
Operating Income,166100000.0,239600000.0,307000000.0,349200000.0,169600000.0,,
Operating Expense,185200000.0,175600000.0,161600000.0,173300000.0,171300000.0,,
Other Operating Expenses,,400000.0,,,,100000.0,-500000.0
Selling General And Administration,185200000.0,175200000.0,161600000.0,173300000.0,171300000.0,,
General And Administrative Expense,,,,,,,184400000.0
Other Gand A,,,,,,,184400000.0
Gross Profit,351300000.0,415200000.0,468600000.0,522500000.0,340900000.0,,
Cost Of Revenue,783800000.0,779800000.0,958200000.0,978400000.0,731700000.0,,
Total Revenue,1135100000.0,1195000000.0,1426800000.0,1500900000.0,1072600000.0,,
Operating Revenue,1135100000.0,1195000000.0,1426800000.0,1500900000.0,1072600000.0,,
