,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-846274.0,-206829.958266,-749165.0,-1173288.0,-363000.0
Tax Rate For Calcs,0.242,0.186838,0.269,0.249,0.25
Normalized EBITDA,68110000.0,68906000.0,45869000.0,103911000.0,59536000.0
Total Unusual Items,-3497000.0,-1107000.0,-2785000.0,-4712000.0,-1452000.0
Total Unusual Items Excluding Goodwill,-3497000.0,-1107000.0,-2785000.0,-4712000.0,-1452000.0
Net Income From Continuing Operation Net Minority Interest,34330000.0,39250000.0,16738000.0,60140000.0,30962000.0
Reconciled Depreciation,16527000.0,16617000.0,16055000.0,15770000.0,14433000.0
Reconciled Cost Of Revenue,325468000.0,335363000.0,373010000.0,375608000.0,291344000.0
EBITDA,64613000.0,67799000.0,43084000.0,99199000.0,58084000.0
EBIT,48086000.0,51182000.0,27029000.0,83429000.0,43651000.0
Net Interest Income,-2311000.0,-2541000.0,-3496000.0,-2805000.0,-1799000.0
Interest Expense,2311000.0,2541000.0,3496000.0,2805000.0,1799000.0
Normalized Income,36980726.0,40150170.041734,18773835.0,63678712.0,32051000.0
Net Income From Continuing And Discontinued Operation,34330000.0,39250000.0,16738000.0,60140000.0,30962000.0
Total Expenses,448480000.0,454956000.0,496484000.0,499129000.0,410987000.0
Total Operating Income As Reported,48085000.0,51618000.0,85118000.0,88141000.0,44101000.0
Diluted Average Shares,44584416.0,45114943.0,45237838.0,45908397.0,46211940.0
Basic Average Shares,44584416.0,44602273.0,45237838.0,45560606.0,46211940.0
Diluted EPS,0.77,0.87,0.37,1.31,0.67
Basic EPS,0.77,0.88,0.37,1.32,0.67
Diluted NI Availto Com Stockholders,34230000.0,38960000.0,16638000.0,59940000.0,30862000.0
Net Income Common Stockholders,34230000.0,38960000.0,16638000.0,59940000.0,30862000.0
Otherunder Preferred Stock Dividend,100000.0,300000.0,100000.0,200000.0,100000.0
Net Income,34330000.0,39250000.0,16738000.0,60140000.0,30962000.0
Minority Interests,-365000.0,-303000.0,-466000.0,-423000.0,-412000.0
Net Income Including Noncontrolling Interests,34695000.0,39553000.0,17204000.0,60563000.0,31374000.0
Net Income Continuous Operations,34695000.0,39553000.0,17204000.0,60563000.0,31374000.0
Tax Provision,11080000.0,9088000.0,6329000.0,20061000.0,10478000.0
Pretax Income,45775000.0,48641000.0,23533000.0,80624000.0,41852000.0
Other Income Expense,-3871000.0,-717000.0,-58201000.0,-4876000.0,-609000.0
Other Non Operating Income Expenses,-374000.0,390000.0,-55416000.0,-164000.0,843000.0
Special Income Charges,-3872000.0,-281000.0,-112000.0,-164000.0,-159000.0
Restructuring And Mergern Acquisition,3872000.0,281000.0,112000.0,164000.0,159000.0
Gain On Sale Of Security,375000.0,-826000.0,-2673000.0,-4548000.0,-1293000.0
Net Non Operating Interest Income Expense,-2311000.0,-2541000.0,-3496000.0,-2805000.0,-1799000.0
Interest Expense Non Operating,2311000.0,2541000.0,3496000.0,2805000.0,1799000.0
Operating Income,51957000.0,51899000.0,85230000.0,88305000.0,44260000.0
Operating Expense,123012000.0,119593000.0,123474000.0,123521000.0,119643000.0
Selling General And Administration,123012000.0,119593000.0,123474000.0,123521000.0,119643000.0
Gross Profit,174969000.0,171492000.0,208704000.0,211826000.0,163903000.0
Cost Of Revenue,325468000.0,335363000.0,373010000.0,375608000.0,291344000.0
Total Revenue,500437000.0,506855000.0,581714000.0,587434000.0,455247000.0
Operating Revenue,500437000.0,506855000.0,581714000.0,587434000.0,455247000.0
