,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,1628250.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.25,0.0,
Normalized EBITDA,-62387000.0,-210867000.0,-75008000.0,-67781000.0,-73693000.0,
Total Unusual Items,4050000.0,136994000.0,5335000.0,6513000.0,17650000.0,
Total Unusual Items Excluding Goodwill,4050000.0,136994000.0,5335000.0,6513000.0,17650000.0,
Net Income From Continuing Operation Net Minority Interest,-50407000.0,23432000.0,-61315000.0,-53098000.0,-42988000.0,
Reconciled Cost Of Revenue,28689000.0,25412000.0,20773000.0,17992000.0,11663000.0,
EBITDA,-58337000.0,-73873000.0,-69673000.0,-61268000.0,-56043000.0,
EBIT,-58337000.0,-73873000.0,-69673000.0,-61268000.0,-56043000.0,
Normalized Income,-54457000.0,-113562000.0,-66650000.0,-57982750.0,-60638000.0,
Net Income From Continuing And Discontinued Operation,-50407000.0,23432000.0,-61315000.0,-53098000.0,-42988000.0,
Total Expenses,92587000.0,102998000.0,95115000.0,82723000.0,70022000.0,
Total Operating Income As Reported,-58337000.0,-73873000.0,-69673000.0,-61268000.0,-56043000.0,
Diluted Average Shares,433541553.0,422015136.0,385292553.0,366831015.0,351651363.0,
Basic Average Shares,433541553.0,414661510.0,385292553.0,366831015.0,351651363.0,
Diluted EPS,-0.12,0.06,-0.16,-0.14,-0.12,
Basic EPS,-0.12,0.06,-0.16,-0.14,-0.12,
Diluted NI Availto Com Stockholders,-50407000.0,23432000.0,-61315000.0,-53098000.0,-42988000.0,
Net Income Common Stockholders,-50407000.0,23432000.0,-61315000.0,-53098000.0,-42988000.0,
Net Income,-50407000.0,23432000.0,-61315000.0,-53098000.0,-42988000.0,
Minority Interests,3104000.0,-52020000.0,255000.0,165000.0,-5611000.0,
Net Income Including Noncontrolling Interests,-53511000.0,75452000.0,-61570000.0,-53263000.0,-37377000.0,
Net Income Continuous Operations,-53511000.0,75452000.0,-61570000.0,-53263000.0,-37377000.0,
Tax Provision,,0.0,-1000.0,1000.0,0.0,0.0
Pretax Income,-53511000.0,75452000.0,-61571000.0,-53262000.0,-37377000.0,
Other Income Expense,4826000.0,149325000.0,8102000.0,8006000.0,18666000.0,
Other Non Operating Income Expenses,776000.0,12331000.0,2767000.0,1493000.0,1016000.0,
Gain On Sale Of Security,4050000.0,136994000.0,5335000.0,6513000.0,17650000.0,
Operating Income,-58337000.0,-73873000.0,-69673000.0,-61268000.0,-56043000.0,
Operating Expense,63898000.0,77586000.0,74342000.0,64731000.0,58359000.0,
Research And Development,47878000.0,60519000.0,60384000.0,49030000.0,47486000.0,
Selling General And Administration,16020000.0,17067000.0,13958000.0,15701000.0,10873000.0,
General And Administrative Expense,16020000.0,17067000.0,13958000.0,15701000.0,10873000.0,
Other Gand A,16020000.0,-26959000.0,13958000.0,15701000.0,10873000.0,
Gross Profit,5561000.0,3713000.0,4669000.0,3463000.0,2316000.0,
Cost Of Revenue,28689000.0,25412000.0,20773000.0,17992000.0,11663000.0,
Total Revenue,34250000.0,29125000.0,25442000.0,21455000.0,13979000.0,
Operating Revenue,34250000.0,29125000.0,25442000.0,21455000.0,13979000.0,
