,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,-435860.722421
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.200673
Normalized EBITDA,20214000.0,22405000.0,19626000.0,12582000.0,6532000.0
Total Unusual Items,,,,,-2172000.0
Total Unusual Items Excluding Goodwill,,,,,-2172000.0
Net Income From Continuing Operation Net Minority Interest,-16488000.0,8299000.0,6519000.0,-13227000.0,-14800000.0
Reconciled Depreciation,17765000.0,17001000.0,16611000.0,16216000.0,15924000.0
Reconciled Cost Of Revenue,128912000.0,122109000.0,115002000.0,112103000.0,112945000.0
EBITDA,20214000.0,22405000.0,19626000.0,12582000.0,4360000.0
EBIT,2449000.0,5404000.0,3015000.0,-3634000.0,-11564000.0
Net Interest Income,-4867000.0,-4796000.0,-5571000.0,-6125000.0,-6652000.0
Interest Expense,5136000.0,4910000.0,5730000.0,6359000.0,6874000.0
Interest Income,269000.0,114000.0,159000.0,234000.0,222000.0
Normalized Income,-16488000.0,8299000.0,6519000.0,-13227000.0,-13063860.722421
Net Income From Continuing And Discontinued Operation,-16488000.0,8299000.0,6519000.0,-13227000.0,-14800000.0
Total Expenses,231187000.0,219636000.0,208051000.0,206145000.0,206022000.0
Total Operating Income As Reported,5410000.0,9574000.0,6243000.0,-2740000.0,-13198000.0
Diluted Average Shares,185309271.0,186208258.0,186305785.0,184587027.0,184169928.0
Basic Average Shares,185309271.0,185172199.0,185074119.0,184587027.0,184169928.0
Diluted EPS,-0.09,0.04,0.03,-0.07,-0.08
Basic EPS,-0.09,0.04,0.04,-0.07,-0.08
Diluted NI Availto Com Stockholders,-16488000.0,8299000.0,6519000.0,-13227000.0,-14800000.0
Net Income Common Stockholders,-16488000.0,8299000.0,6519000.0,-13227000.0,-14800000.0
Net Income,-16488000.0,8299000.0,6519000.0,-13227000.0,-14800000.0
Minority Interests,-52000.0,-63000.0,-64000.0,-65000.0,-62000.0
Net Income Including Noncontrolling Interests,-16436000.0,8362000.0,6583000.0,-13162000.0,-14738000.0
Net Income Continuous Operations,-16436000.0,8362000.0,6583000.0,-13162000.0,-14738000.0
Tax Provision,13749000.0,-7868000.0,-9298000.0,3169000.0,-3700000.0
Pretax Income,-2687000.0,494000.0,-2715000.0,-9993000.0,-18438000.0
Other Income Expense,-9820000.0,-4284000.0,-3387000.0,-1128000.0,1412000.0
Other Non Operating Income Expenses,9378000.0,-4284000.0,-3387000.0,-1128000.0,2408000.0
Gain On Sale Of Security,,,,,-2172000.0
Net Non Operating Interest Income Expense,-4867000.0,-4796000.0,-5571000.0,-6125000.0,-6652000.0
Interest Expense Non Operating,5136000.0,4910000.0,5730000.0,6359000.0,6874000.0
Interest Income Non Operating,269000.0,114000.0,159000.0,234000.0,222000.0
Operating Income,12000000.0,9574000.0,6243000.0,-2740000.0,-13198000.0
Operating Expense,102275000.0,97527000.0,93049000.0,94042000.0,93077000.0
Research And Development,55535000.0,52878000.0,50891000.0,46500000.0,47618000.0
Selling General And Administration,46740000.0,44649000.0,42158000.0,47542000.0,45459000.0
Gross Profit,114275000.0,107101000.0,99292000.0,91302000.0,79879000.0
Cost Of Revenue,128912000.0,122109000.0,115002000.0,112103000.0,112945000.0
Total Revenue,243187000.0,229210000.0,214294000.0,203405000.0,192824000.0
Operating Revenue,243187000.0,229210000.0,214294000.0,203405000.0,192824000.0
