,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,217500.49738,414915.700563,143750.0
Tax Rate For Calcs,0.072266,0.214497,0.268519,0.24321,0.25
Normalized EBITDA,19833000.0,15339000.0,18184000.0,15497000.0,14943000.0
Total Unusual Items,,,810000.0,1706000.0,575000.0
Total Unusual Items Excluding Goodwill,,,810000.0,1706000.0,575000.0
Net Income From Continuing Operation Net Minority Interest,18424000.0,9667000.0,7625000.0,7122000.0,9068000.0
Reconciled Depreciation,,,3623000.0,4644000.0,5650000.0
Reconciled Cost Of Revenue,176241000.0,159825000.0,145698000.0,138509000.0,159261000.0
EBITDA,19833000.0,15339000.0,18994000.0,17203000.0,15518000.0
EBIT,19833000.0,15339000.0,15371000.0,12559000.0,9868000.0
Net Interest Income,-2579000.0,-347000.0,225000.0,-211000.0,-179000.0
Interest Expense,460000.0,467000.0,292000.0,483000.0,1101000.0
Interest Income,-1830000.0,120000.0,578000.0,378000.0,1018000.0
Normalized Income,18424000.0,9667000.0,7032500.49738,5830915.700563,8636750.0
Net Income From Continuing And Discontinued Operation,18424000.0,9667000.0,7625000.0,7122000.0,9068000.0
Total Expenses,205200000.0,179292000.0,163716000.0,158454000.0,174958000.0
Total Operating Income As Reported,18096000.0,13911000.0,12984000.0,8640000.0,8699000.0
Diluted Average Shares,,30170702.0,30170702.0,30170702.0,
Basic Average Shares,,30170702.0,30170702.0,30170702.0,
Diluted EPS,,0.32,0.25,0.24,
Basic EPS,,0.32,0.25,0.24,
Diluted NI Availto Com Stockholders,18424000.0,9667000.0,7625000.0,7122000.0,9068000.0
Net Income Common Stockholders,18424000.0,9667000.0,7625000.0,7122000.0,9068000.0
Net Income,18424000.0,9667000.0,7625000.0,7122000.0,9068000.0
Minority Interests,-2881000.0,-2113000.0,-2747000.0,-1333000.0,-2739000.0
Net Income Including Noncontrolling Interests,21305000.0,11780000.0,10372000.0,8455000.0,11807000.0
Net Income Continuous Operations,21305000.0,11780000.0,10372000.0,8455000.0,11807000.0
Earnings From Equity Interest Net Of Tax,3332000.0,98000.0,-658000.0,-684000.0,1039000.0
Tax Provision,1400000.0,3190000.0,4049000.0,2937000.0,-2001000.0
Pretax Income,19373000.0,14872000.0,15079000.0,12076000.0,8767000.0
Other Income Expense,-2042000.0,1308000.0,2325000.0,3647000.0,-4814000.0
Other Non Operating Income Expenses,-4204000.0,1308000.0,1515000.0,1941000.0,
Gain On Sale Of Security,,,810000.0,1706000.0,1790000.0
Net Non Operating Interest Income Expense,-2579000.0,-347000.0,225000.0,-211000.0,-179000.0
Total Other Finance Cost,,,61000.0,106000.0,96000.0
Interest Expense Non Operating,460000.0,467000.0,292000.0,483000.0,1101000.0
Interest Income Non Operating,-1830000.0,120000.0,578000.0,378000.0,1018000.0
Operating Income,23994000.0,13911000.0,12529000.0,8640000.0,13760000.0
Operating Expense,28959000.0,19467000.0,18018000.0,19945000.0,15697000.0
Other Operating Expenses,-4471000.0,-1762000.0,,-1151000.0,-5146000.0
Research And Development,17819000.0,10437000.0,8092000.0,8713000.0,7770000.0
Selling General And Administration,12413000.0,10792000.0,9926000.0,12383000.0,9527000.0
Selling And Marketing Expense,5015000.0,6345000.0,4514000.0,4818000.0,4811000.0
General And Administrative Expense,7398000.0,,,,
Other Gand A,-9634000.0,4447000.0,5412000.0,7565000.0,-10385000.0
Gross Profit,52953000.0,33378000.0,30547000.0,28585000.0,29457000.0
Cost Of Revenue,176241000.0,159825000.0,145698000.0,138509000.0,159261000.0
Total Revenue,229194000.0,193203000.0,176245000.0,167094000.0,188718000.0
Operating Revenue,229194000.0,193203000.0,176245000.0,167094000.0,188718000.0
