,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-1110000.0,0.0,0.0,0.0,-1068840.57971
Tax Rate For Calcs,0.222,0.245455,0.236,0.251,0.213768
Normalized EBITDA,551000000.0,542000000.0,539000000.0,596000000.0,493000000.0
Total Unusual Items,-5000000.0,,,,-5000000.0
Total Unusual Items Excluding Goodwill,-5000000.0,,,,-5000000.0
Net Income From Continuing Operation Net Minority Interest,252000000.0,245000000.0,245000000.0,282000000.0,220000000.0
Reconciled Depreciation,147000000.0,145000000.0,142000000.0,143000000.0,140000000.0
Reconciled Cost Of Revenue,1843000000.0,1788000000.0,1764000000.0,1714000000.0,1688000000.0
EBITDA,546000000.0,542000000.0,539000000.0,596000000.0,488000000.0
EBIT,399000000.0,397000000.0,397000000.0,453000000.0,348000000.0
Net Interest Income,-63000000.0,-64000000.0,-66000000.0,-67000000.0,-67000000.0
Interest Expense,65000000.0,67000000.0,69000000.0,69000000.0,72000000.0
Interest Income,2000000.0,3000000.0,3000000.0,2000000.0,5000000.0
Normalized Income,255890000.0,245000000.0,245000000.0,282000000.0,223931159.42029
Net Income From Continuing And Discontinued Operation,252000000.0,245000000.0,245000000.0,282000000.0,220000000.0
Total Expenses,2491000000.0,2420000000.0,2430000000.0,2323000000.0,2301000000.0
Total Operating Income As Reported,399000000.0,386000000.0,386000000.0,438000000.0,346000000.0
Diluted Average Shares,112000000.0,112000000.0,113000000.0,113000000.0,113000000.0
Basic Average Shares,110000000.0,111000000.0,112000000.0,112000000.0,111000000.0
Diluted EPS,2.24,2.18,2.16,2.47,1.94
Basic EPS,2.27,2.21,2.18,2.51,1.97
Diluted NI Availto Com Stockholders,251000000.0,245000000.0,243000000.0,281000000.0,219000000.0
Net Income Common Stockholders,251000000.0,245000000.0,243000000.0,281000000.0,219000000.0
Otherunder Preferred Stock Dividend,1000000.0,0.0,2000000.0,1000000.0,1000000.0
Net Income,252000000.0,245000000.0,245000000.0,282000000.0,220000000.0
Minority Interests,-12000000.0,-11000000.0,-14000000.0,-14000000.0,-15000000.0
Net Income Including Noncontrolling Interests,264000000.0,256000000.0,259000000.0,296000000.0,235000000.0
Net Income Continuous Operations,264000000.0,256000000.0,259000000.0,296000000.0,235000000.0
Earnings From Equity Interest Net Of Tax,4000000.0,7000000.0,8000000.0,9000000.0,18000000.0
Tax Provision,74000000.0,81000000.0,77000000.0,97000000.0,59000000.0
Pretax Income,334000000.0,330000000.0,328000000.0,384000000.0,276000000.0
Other Income Expense,-7000000.0,8000000.0,8000000.0,13000000.0,-8000000.0
Other Non Operating Income Expenses,-2000000.0,8000000.0,8000000.0,13000000.0,-3000000.0
Special Income Charges,-5000000.0,,,,-5000000.0
Restructuring And Mergern Acquisition,5000000.0,,,,5000000.0
Net Non Operating Interest Income Expense,-63000000.0,-64000000.0,-66000000.0,-67000000.0,-67000000.0
Interest Expense Non Operating,65000000.0,67000000.0,69000000.0,69000000.0,72000000.0
Interest Income Non Operating,2000000.0,3000000.0,3000000.0,2000000.0,5000000.0
Operating Income,404000000.0,386000000.0,386000000.0,438000000.0,351000000.0
Operating Expense,538000000.0,524000000.0,563000000.0,505000000.0,512000000.0
Other Operating Expenses,2000000.0,-17000000.0,23000000.0,-20000000.0,2000000.0
Depreciation Amortization Depletion Income Statement,37000000.0,37000000.0,39000000.0,39000000.0,39000000.0
Depreciation And Amortization In Income Statement,37000000.0,37000000.0,39000000.0,39000000.0,39000000.0
Amortization,37000000.0,37000000.0,39000000.0,39000000.0,39000000.0
Amortization Of Intangibles Income Statement,37000000.0,37000000.0,39000000.0,39000000.0,39000000.0
Selling General And Administration,499000000.0,504000000.0,501000000.0,486000000.0,471000000.0
Gross Profit,942000000.0,910000000.0,949000000.0,943000000.0,863000000.0
Cost Of Revenue,1953000000.0,1896000000.0,1867000000.0,1818000000.0,1789000000.0
Total Revenue,2895000000.0,2806000000.0,2816000000.0,2761000000.0,2652000000.0
Operating Revenue,2895000000.0,2806000000.0,2816000000.0,2761000000.0,2652000000.0
