,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-4180000.0,-122220000.0,-23100000.0,-5400000.0,-23400862.068966,,
Tax Rate For Calcs,0.22,0.21,0.3,0.18,0.262931,,
Normalized EBITDA,517000000.0,530000000.0,569000000.0,517000000.0,504000000.0,,
Total Unusual Items,-19000000.0,-582000000.0,-77000000.0,-30000000.0,-89000000.0,,
Total Unusual Items Excluding Goodwill,-19000000.0,-582000000.0,-77000000.0,-30000000.0,-89000000.0,,
Net Income From Continuing Operation Net Minority Interest,242000000.0,-262000000.0,158000000.0,224000000.0,157000000.0,,
Reconciled Depreciation,145000000.0,166000000.0,219000000.0,179000000.0,155000000.0,,
Reconciled Cost Of Revenue,2856000000.0,2841000000.0,2927000000.0,2998000000.0,2876000000.0,,
EBITDA,498000000.0,-52000000.0,492000000.0,487000000.0,415000000.0,,
EBIT,353000000.0,-218000000.0,273000000.0,308000000.0,260000000.0,,
Net Interest Income,-11000000.0,-6000000.0,-9000000.0,-12000000.0,-12000000.0,,
Interest Expense,25000000.0,22000000.0,25000000.0,24000000.0,28000000.0,,
Interest Income,14000000.0,16000000.0,16000000.0,12000000.0,16000000.0,,
Normalized Income,256820000.0,197780000.0,211900000.0,248600000.0,222599137.931034,,
Net Income From Continuing And Discontinued Operation,242000000.0,-262000000.0,158000000.0,224000000.0,157000000.0,,
Total Expenses,3179000000.0,3219000000.0,3268000000.0,3318000000.0,3189000000.0,,
Total Operating Income As Reported,336000000.0,-238000000.0,248000000.0,289000000.0,237000000.0,,
Diluted Average Shares,208300000.0,212900000.0,216500000.0,218200000.0,218100000.0,,
Basic Average Shares,205300000.0,207057271.0,213700000.0,216392876.0,217200000.0,,
Diluted EPS,1.16,-1.26535,0.73,1.019479,0.72,,
Basic EPS,1.16,-1.26535,0.74,1.019479,0.72,,
Diluted NI Availto Com Stockholders,242000000.0,-262000000.0,158000000.0,224000000.0,157000000.0,,
Net Income Common Stockholders,242000000.0,-262000000.0,158000000.0,224000000.0,157000000.0,,
Net Income,242000000.0,-262000000.0,158000000.0,224000000.0,157000000.0,,
Minority Interests,-13000000.0,-21000000.0,-15000000.0,-8000000.0,-14000000.0,,
Net Income Including Noncontrolling Interests,255000000.0,-241000000.0,173000000.0,232000000.0,171000000.0,,
Net Income Discontinuous Operations,,0.0,0.0,0.0,0.0,-2000000.0,
Net Income Continuous Operations,255000000.0,-241000000.0,173000000.0,232000000.0,171000000.0,,
Tax Provision,73000000.0,1000000.0,75000000.0,52000000.0,61000000.0,,
Pretax Income,328000000.0,-240000000.0,248000000.0,284000000.0,232000000.0,,
Other Income Expense,-15000000.0,-587000000.0,-66000000.0,-24000000.0,-82000000.0,,
Other Non Operating Income Expenses,-2000000.0,,,-2000000.0,-3000000.0,-7000000.0,-5000000.0
Special Income Charges,-18000000.0,-583000000.0,-78000000.0,-31000000.0,-89000000.0,,
Gain On Sale Of Ppe,,-3000000.0,-1000000.0,-5000000.0,,-2000000.0,0.0
Gain On Sale Of Business,0.0,0.0,-1000000.0,-4000000.0,-20000000.0,,
Other Special Charges,2000000.0,,43000000.0,2000000.0,-3000000.0,,
Impairment Of Capital Assets,0.0,582000000.0,0.0,3000000.0,39000000.0,,
Restructuring And Mergern Acquisition,16000000.0,31000000.0,33000000.0,17000000.0,33000000.0,,
Earnings From Equity Interest,6000000.0,6000000.0,11000000.0,8000000.0,10000000.0,,
Gain On Sale Of Security,-1000000.0,1000000.0,1000000.0,1000000.0,,,2000000.0
Net Non Operating Interest Income Expense,-11000000.0,-6000000.0,-9000000.0,-12000000.0,-12000000.0,,
Total Other Finance Cost,,,,,,,4000000.0
Interest Expense Non Operating,25000000.0,22000000.0,25000000.0,24000000.0,28000000.0,,
Interest Income Non Operating,14000000.0,16000000.0,16000000.0,12000000.0,16000000.0,,
Operating Income,354000000.0,353000000.0,323000000.0,320000000.0,326000000.0,,
Operating Expense,323000000.0,378000000.0,341000000.0,320000000.0,313000000.0,,
Other Operating Expenses,-5000000.0,,,-3000000.0,-2000000.0,,
Selling General And Administration,328000000.0,342000000.0,341000000.0,323000000.0,315000000.0,,
General And Administrative Expense,328000000.0,,,323000000.0,315000000.0,,
Other Gand A,328000000.0,,,317000000.0,315000000.0,,
Salaries And Wages,,,,6000000.0,,,
Gross Profit,677000000.0,731000000.0,664000000.0,640000000.0,639000000.0,,
Cost Of Revenue,2856000000.0,2841000000.0,2927000000.0,2998000000.0,2876000000.0,,
Total Revenue,3533000000.0,3572000000.0,3591000000.0,3638000000.0,3515000000.0,,
Operating Revenue,3533000000.0,3572000000.0,3591000000.0,3638000000.0,3515000000.0,,
