,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,4394495.0
Tax Rate For Calcs,0.395,0.146006,0.262,0.21,0.265
Normalized EBITDA,2039000.0,1024000.0,1089000.0,1537000.0,-15035000.0
Total Unusual Items,0.0,0.0,0.0,0.0,16583000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0,16583000.0
Net Income From Continuing Operation Net Minority Interest,222000.0,-930000.0,-1352000.0,-199000.0,11583000.0
Reconciled Depreciation,1674000.0,1636000.0,1767000.0,1471000.0,1286000.0
Reconciled Cost Of Revenue,7659000.0,10173000.0,7094000.0,7200000.0,8318000.0
EBITDA,2039000.0,1024000.0,1089000.0,1537000.0,1548000.0
EBIT,365000.0,-612000.0,-678000.0,66000.0,262000.0
Net Interest Income,86000.0,91000.0,98000.0,173000.0,190000.0
Interest Income,86000.0,91000.0,98000.0,173000.0,190000.0
Normalized Income,222000.0,-930000.0,-1352000.0,-199000.0,-605505.0
Net Income From Continuing And Discontinued Operation,222000.0,-930000.0,-1352000.0,-199000.0,11583000.0
Total Expenses,19287000.0,22864000.0,17942000.0,17707000.0,18774000.0
Total Operating Income As Reported,365000.0,-612000.0,-678000.0,66000.0,262000.0
Diluted Average Shares,8102831.0,,8142441.0,8494546.0,8595320.0
Basic Average Shares,8102509.0,,8142441.0,8494546.0,8501204.0
Diluted EPS,0.03,,-0.17,-0.02,1.35
Basic EPS,0.03,,-0.17,-0.02,1.36
Diluted NI Availto Com Stockholders,222000.0,-930000.0,-1352000.0,-199000.0,11583000.0
Net Income Common Stockholders,222000.0,-930000.0,-1352000.0,-199000.0,11583000.0
Net Income,222000.0,-930000.0,-1352000.0,-199000.0,11583000.0
Net Income Including Noncontrolling Interests,222000.0,-930000.0,-1352000.0,-199000.0,11583000.0
Net Income Continuous Operations,222000.0,-930000.0,-1352000.0,-199000.0,11583000.0
Tax Provision,146000.0,-159000.0,-481000.0,19000.0,4179000.0
Pretax Income,368000.0,-1089000.0,-1833000.0,-180000.0,15762000.0
Other Income Expense,-83000.0,-568000.0,-1253000.0,-419000.0,15310000.0
Other Non Operating Income Expenses,-83000.0,-568000.0,-1253000.0,-419000.0,-1273000.0
Special Income Charges,0.0,0.0,0.0,0.0,16583000.0
Gain On Sale Of Ppe,0.0,0.0,0.0,0.0,16583000.0
Gain On Sale Of Business,,,0.0,0.0,17676000.0
Net Non Operating Interest Income Expense,86000.0,91000.0,98000.0,173000.0,190000.0
Interest Income Non Operating,86000.0,91000.0,98000.0,173000.0,190000.0
Operating Income,365000.0,-612000.0,-678000.0,66000.0,262000.0
Operating Expense,11628000.0,12691000.0,10848000.0,10507000.0,10456000.0
Gross Profit,11993000.0,12079000.0,10170000.0,10573000.0,10718000.0
Cost Of Revenue,7659000.0,10173000.0,7094000.0,7200000.0,8318000.0
Total Revenue,19652000.0,22252000.0,17264000.0,17773000.0,19036000.0
Operating Revenue,19652000.0,22252000.0,17264000.0,17773000.0,19036000.0
