,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.266613,0.25,0.230223,0.25,0.25
Normalized EBITDA,8833000.0,5383000.0,8995000.0,8889000.0,7956000.0
Net Income From Continuing Operation Net Minority Interest,1820000.0,6206000.0,2169000.0,197000.0,-533000.0
Reconciled Depreciation,5650000.0,5554000.0,5493000.0,5173000.0,5485000.0
Reconciled Cost Of Revenue,28383000.0,29385000.0,33589000.0,27054000.0,29654000.0
EBITDA,8833000.0,5383000.0,8995000.0,8889000.0,7956000.0
EBIT,3183000.0,-171000.0,3502000.0,3716000.0,2471000.0
Net Interest Income,392000.0,4829000.0,-142000.0,-3052000.0,-875000.0
Interest Expense,700000.0,-5681000.0,683000.0,4039000.0,2772000.0
Interest Income,1092000.0,-507000.0,541000.0,987000.0,1897000.0
Normalized Income,1820000.0,6206000.0,2169000.0,197000.0,-533000.0
Net Income From Continuing And Discontinued Operation,1820000.0,6206000.0,2169000.0,197000.0,-533000.0
Total Expenses,64186000.0,67054000.0,74834000.0,62103000.0,65804000.0
Total Operating Income As Reported,2090000.0,3111000.0,2961000.0,2729000.0,574000.0
Diluted Average Shares,58865000.0,59077000.0,59067000.0,59067000.0,59067000.0
Basic Average Shares,58865000.0,59067000.0,59067000.0,59067000.0,59067000.0
Diluted EPS,0.03,0.11,0.04,0.0,-0.01
Basic EPS,0.03,0.11,0.04,0.0,-0.01
Diluted NI Availto Com Stockholders,1820000.0,6206000.0,2169000.0,197000.0,-533000.0
Net Income Common Stockholders,1820000.0,6206000.0,2169000.0,197000.0,-533000.0
Net Income,1820000.0,6206000.0,2169000.0,197000.0,-533000.0
Minority Interests,0.0,0.0,0.0,0.0,2000.0
Net Income Including Noncontrolling Interests,1820000.0,6206000.0,2170000.0,198000.0,-535000.0
Net Income Continuous Operations,1821000.0,6205000.0,2170000.0,198000.0,-535000.0
Tax Provision,662000.0,-695000.0,649000.0,-521000.0,234000.0
Pretax Income,2483000.0,5510000.0,2819000.0,-323000.0,-301000.0
Net Non Operating Interest Income Expense,392000.0,4829000.0,-142000.0,-3052000.0,-875000.0
Interest Expense Non Operating,700000.0,-5681000.0,683000.0,4039000.0,2772000.0
Interest Income Non Operating,1092000.0,-507000.0,541000.0,987000.0,1897000.0
Operating Income,2090000.0,3110000.0,2961000.0,2728000.0,575000.0
Operating Expense,35803000.0,37669000.0,41245000.0,35049000.0,36150000.0
Other Operating Expenses,-909000.0,-3853000.0,-1045000.0,-1286000.0,-360000.0
Research And Development,11890000.0,12116000.0,13431000.0,11120000.0,11414000.0
Selling General And Administration,24822000.0,21425000.0,28859000.0,25215000.0,25096000.0
Selling And Marketing Expense,15435000.0,-34576000.0,17432000.0,15471000.0,15071000.0
General And Administrative Expense,9387000.0,56001000.0,11427000.0,9744000.0,10025000.0
Other Gand A,9387000.0,-20742000.0,11427000.0,9744000.0,10025000.0
Gross Profit,37893000.0,40779000.0,44206000.0,37777000.0,36725000.0
Cost Of Revenue,28383000.0,29385000.0,33589000.0,27054000.0,29654000.0
Total Revenue,66276000.0,70164000.0,77795000.0,64831000.0,66379000.0
Operating Revenue,66276000.0,70164000.0,77795000.0,64831000.0,66379000.0
