,2026-03-31,2025-12-31,2025-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.0,0.0
Normalized EBITDA,-175512.0,-314488.0,-37638.0
Net Income From Continuing Operation Net Minority Interest,1783724.0,-18406.0,-37638.0
EBITDA,-175512.0,-314488.0,-37638.0
EBIT,-175512.0,-314488.0,-37638.0
Net Interest Income,1959236.0,,
Interest Income,1959236.0,,
Normalized Income,1783724.0,-18406.0,-37638.0
Net Income From Continuing And Discontinued Operation,1783724.0,-18406.0,-37638.0
Total Expenses,175512.0,314488.0,37638.0
Total Operating Income As Reported,-175512.0,,
Diluted Average Shares,30666667.0,,26667000.0
Basic Average Shares,30666667.0,,26667000.0
Diluted EPS,0.06,,-0.001411
Basic EPS,0.06,,-0.001411
Diluted NI Availto Com Stockholders,1783724.0,-18406.0,-37638.0
Net Income Common Stockholders,1783724.0,-18406.0,-37638.0
Net Income,1783724.0,-18406.0,-37638.0
Net Income Including Noncontrolling Interests,1783724.0,-18406.0,-37638.0
Net Income Continuous Operations,1783724.0,-18406.0,-37638.0
Pretax Income,1783724.0,-18406.0,-37638.0
Net Non Operating Interest Income Expense,1959236.0,,
Interest Income Non Operating,1959236.0,,
Operating Income,-175512.0,-314488.0,-37638.0
Operating Expense,175512.0,314488.0,37638.0
Selling General And Administration,175512.0,314488.0,37638.0
General And Administrative Expense,175512.0,314488.0,37638.0
Other Gand A,175512.0,96238.0,37638.0
Total Revenue,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0
