,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-172960147.868948,193034954.799828,-102918302.018093,77534400.0,8141486.810552,,
Tax Rate For Calcs,0.235865,0.22514,0.206913,0.232,0.232614,,
Normalized EBITDA,96700000.0,126400000.0,122800000.0,133000000.0,98500000.0,,
Total Unusual Items,-733300000.0,857400000.0,-497400000.0,334200000.0,35000000.0,,
Total Unusual Items Excluding Goodwill,-733300000.0,857400000.0,-497400000.0,334200000.0,35000000.0,,
Net Income From Continuing Operation Net Minority Interest,-527100000.0,720000000.0,-341900000.0,317800000.0,64000000.0,,
Reconciled Depreciation,40900000.0,42500000.0,44200000.0,40600000.0,38100000.0,,
Reconciled Cost Of Revenue,282700000.0,348000000.0,309600000.0,306300000.0,279400000.0,,
EBITDA,-636600000.0,983800000.0,-374600000.0,467200000.0,133500000.0,,
EBIT,-677500000.0,941300000.0,-418800000.0,426600000.0,95400000.0,,
Net Interest Income,8700000.0,18900000.0,1400000.0,2100000.0,24200000.0,,
Interest Expense,12300000.0,12100000.0,12300000.0,12600000.0,12000000.0,,
Interest Income,21000000.0,31000000.0,13700000.0,14700000.0,36200000.0,,
Normalized Income,33239852.131052,55634954.799828,52581697.981907,61134400.0,37141486.810552,,
Net Income From Continuing And Discontinued Operation,-527100000.0,720000000.0,-341900000.0,317800000.0,64000000.0,,
Total Expenses,558000000.0,639300000.0,589100000.0,574500000.0,561700000.0,,
Total Operating Income As Reported,34100000.0,-118900000.0,65300000.0,77100000.0,23700000.0,,
Diluted Average Shares,26958000.0,27012000.0,26923000.0,27228000.0,27955000.0,,
Basic Average Shares,26958000.0,26976000.0,26923000.0,27226000.0,27941000.0,,
Diluted EPS,-19.55,26.65,-12.7,11.67,2.29,,
Basic EPS,-19.55,26.69,-12.7,11.67,2.29,,
Diluted NI Availto Com Stockholders,-527100000.0,720000000.0,-341900000.0,317800000.0,64000000.0,,
Net Income Common Stockholders,-527100000.0,720000000.0,-341900000.0,317800000.0,64000000.0,,
Net Income,-527100000.0,720000000.0,-341900000.0,317800000.0,64000000.0,,
Net Income Including Noncontrolling Interests,-527100000.0,720000000.0,-341900000.0,317800000.0,64000000.0,,
Net Income Continuous Operations,-527100000.0,720000000.0,-341900000.0,317800000.0,64000000.0,,
Tax Provision,-162700000.0,209200000.0,-89200000.0,96200000.0,19400000.0,,
Pretax Income,-689800000.0,929200000.0,-431100000.0,414000000.0,83400000.0,,
Other Income Expense,-732600000.0,856400000.0,-496400000.0,334800000.0,35500000.0,,
Other Non Operating Income Expenses,700000.0,-1000000.0,1000000.0,600000.0,500000.0,,
Special Income Charges,,-172800000.0,-6000000.0,,,0.0,0.0
Gain On Sale Of Business,,,,,,0.0,0.0
Write Off,,0.0,6000000.0,,,,
Gain On Sale Of Security,-733300000.0,1030200000.0,-491400000.0,334200000.0,35000000.0,,
Net Non Operating Interest Income Expense,8700000.0,18900000.0,1400000.0,2100000.0,24200000.0,,
Interest Expense Non Operating,12300000.0,12100000.0,12300000.0,12600000.0,12000000.0,,
Interest Income Non Operating,21000000.0,31000000.0,13700000.0,14700000.0,36200000.0,,
Operating Income,34100000.0,53900000.0,63900000.0,77100000.0,23700000.0,,
Operating Expense,275300000.0,291300000.0,279500000.0,268200000.0,282300000.0,,
Provision For Doubtful Accounts,,0.0,1400000.0,,,,
Research And Development,62900000.0,70300000.0,71300000.0,60500000.0,73500000.0,,
Selling General And Administration,212400000.0,221000000.0,206800000.0,207700000.0,208800000.0,,
Gross Profit,309400000.0,345200000.0,343400000.0,345300000.0,306000000.0,,
Cost Of Revenue,282700000.0,348000000.0,309600000.0,306300000.0,279400000.0,,
Total Revenue,592100000.0,693200000.0,653000000.0,651600000.0,585400000.0,,
Operating Revenue,592100000.0,693200000.0,653000000.0,651600000.0,585400000.0,,
