,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.4,0.21,0.21,0.377,0.229512,,
Normalized EBITDA,14312000.0,11973000.0,29671000.0,41510000.0,8106000.0,,
Total Unusual Items,,0.0,0.0,,,0.0,-83094000.0
Total Unusual Items Excluding Goodwill,,0.0,0.0,,,0.0,-83094000.0
Net Income From Continuing Operation Net Minority Interest,4542000.0,-9660000.0,5654000.0,13931000.0,-9618000.0,,
Reconciled Depreciation,9166000.0,8137000.0,9615000.0,10191000.0,11516000.0,,
Reconciled Cost Of Revenue,58428000.0,61282000.0,65090000.0,63850000.0,62083000.0,,
EBITDA,14312000.0,11973000.0,29671000.0,41510000.0,8106000.0,,
EBIT,5146000.0,3836000.0,20056000.0,31319000.0,-3410000.0,,
Net Interest Income,-6607000.0,-8148000.0,-8585000.0,-8952000.0,-9073000.0,,
Interest Expense,6607000.0,8148000.0,8585000.0,8952000.0,9073000.0,,
Normalized Income,4542000.0,-9660000.0,5654000.0,13931000.0,-9618000.0,,
Net Income From Continuing And Discontinued Operation,4542000.0,-9660000.0,5654000.0,13931000.0,-9618000.0,,
Total Expenses,163626000.0,181455000.0,181516000.0,180930000.0,184405000.0,,
Total Operating Income As Reported,4058000.0,10164000.0,20039000.0,29540000.0,-3034000.0,,
Diluted Average Shares,45246486.0,43579557.0,44459176.0,44303331.0,43412366.0,,
Basic Average Shares,44207794.0,43579557.0,43747896.0,43744144.0,43412366.0,,
Diluted EPS,0.1,-0.22,0.13,0.31,-0.22,,
Basic EPS,0.1,-0.22,0.13,0.32,-0.22,,
Diluted NI Availto Com Stockholders,4542000.0,-9660000.0,5654000.0,13931000.0,-9618000.0,,
Net Income Common Stockholders,4542000.0,-9660000.0,5654000.0,13931000.0,-9618000.0,,
Net Income,4542000.0,-9660000.0,5654000.0,13931000.0,-9618000.0,,
Net Income Including Noncontrolling Interests,4542000.0,-9660000.0,5654000.0,13931000.0,-9618000.0,,
Net Income Continuous Operations,4542000.0,-9660000.0,5654000.0,13931000.0,-9618000.0,,
Tax Provision,-6003000.0,5348000.0,5817000.0,8436000.0,-2865000.0,,
Pretax Income,-1461000.0,-4312000.0,11471000.0,22367000.0,-12483000.0,,
Other Income Expense,1088000.0,-6328000.0,17000.0,1779000.0,-376000.0,,
Other Non Operating Income Expenses,1088000.0,-6328000.0,17000.0,1779000.0,-376000.0,,
Special Income Charges,,0.0,0.0,,,0.0,-83094000.0
Write Off,,0.0,0.0,,,0.0,83094000.0
Net Non Operating Interest Income Expense,-6607000.0,-8148000.0,-8585000.0,-8952000.0,-9073000.0,,
Interest Expense Non Operating,6607000.0,8148000.0,8585000.0,8952000.0,9073000.0,,
Operating Income,4058000.0,10164000.0,20039000.0,29540000.0,-3034000.0,,
Operating Expense,105198000.0,120173000.0,116426000.0,117080000.0,122322000.0,,
Research And Development,11431000.0,,,,10209000.0,,
Selling General And Administration,93767000.0,81062000.0,116426000.0,117080000.0,112113000.0,,
Selling And Marketing Expense,47948000.0,22508000.0,68409000.0,64724000.0,59842000.0,,
General And Administrative Expense,45819000.0,58554000.0,48017000.0,52356000.0,52271000.0,,
Other Gand A,45819000.0,58554000.0,48017000.0,52356000.0,52271000.0,,
Gross Profit,109256000.0,130337000.0,136465000.0,146620000.0,119288000.0,,
Cost Of Revenue,58428000.0,61282000.0,65090000.0,63850000.0,62083000.0,,
Total Revenue,167684000.0,191619000.0,201555000.0,210470000.0,181371000.0,,
Operating Revenue,167684000.0,191619000.0,201555000.0,210470000.0,181371000.0,,
