,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-2835051.546392,-1545893.719807,-858000.0,-706563.706564,-1782771.535581,,
Tax Rate For Calcs,0.257732,0.193237,0.286,0.235521,0.254682,,
Normalized EBITDA,269000000.0,281000000.0,308000000.0,327000000.0,338000000.0,,
Total Unusual Items,-11000000.0,-8000000.0,-3000000.0,-3000000.0,-7000000.0,,
Total Unusual Items Excluding Goodwill,-11000000.0,-8000000.0,-3000000.0,-3000000.0,-7000000.0,,
Net Income From Continuing Operation Net Minority Interest,142000000.0,165000000.0,171000000.0,196000000.0,197000000.0,,
Reconciled Depreciation,55000000.0,57000000.0,57000000.0,53000000.0,55000000.0,,
Reconciled Cost Of Revenue,1391000000.0,1327000000.0,1361000000.0,1356000000.0,1347000000.0,,
EBITDA,258000000.0,273000000.0,305000000.0,324000000.0,331000000.0,,
EBIT,203000000.0,216000000.0,248000000.0,271000000.0,276000000.0,,
Net Interest Income,-9000000.0,-9000000.0,-7000000.0,-12000000.0,-9000000.0,,
Interest Expense,9000000.0,9000000.0,7000000.0,12000000.0,9000000.0,,
Normalized Income,150164948.453608,171454106.280193,173142000.0,198293436.293436,202217228.464419,,
Net Income From Continuing And Discontinued Operation,142000000.0,165000000.0,171000000.0,196000000.0,197000000.0,,
Total Expenses,1578000000.0,,,,,,
Total Operating Income As Reported,203000000.0,220000000.0,249000000.0,271000000.0,276000000.0,,
Diluted Average Shares,64000000.0,64400000.0,65400000.0,65600000.0,65600000.0,,
Basic Average Shares,63200000.0,63600000.0,64300000.0,64500000.0,64500000.0,,
Diluted EPS,2.22,2.56,2.61,2.99,3.0,,
Basic EPS,2.25,2.59,2.66,3.04,3.05,,
Diluted NI Availto Com Stockholders,142000000.0,165000000.0,171000000.0,196000000.0,197000000.0,,
Net Income Common Stockholders,142000000.0,165000000.0,171000000.0,196000000.0,197000000.0,,
Net Income,142000000.0,165000000.0,171000000.0,196000000.0,197000000.0,,
Minority Interests,-2000000.0,-2000000.0,-1000000.0,-2000000.0,-2000000.0,,
Net Income Including Noncontrolling Interests,144000000.0,167000000.0,172000000.0,198000000.0,199000000.0,,
Net Income Continuous Operations,144000000.0,167000000.0,172000000.0,198000000.0,199000000.0,,
Tax Provision,50000000.0,40000000.0,69000000.0,61000000.0,68000000.0,,
Pretax Income,194000000.0,207000000.0,241000000.0,259000000.0,267000000.0,,
Other Income Expense,-11000000.0,-12000000.0,-4000000.0,-3000000.0,-7000000.0,,
Other Non Operating Income Expenses,,-4000000.0,-1000000.0,,,-1000000.0,-2000000.0
Special Income Charges,-11000000.0,-8000000.0,-3000000.0,-3000000.0,-7000000.0,,
Gain On Sale Of Business,,0.0,0.0,0.0,0.0,0.0,
Restructuring And Mergern Acquisition,11000000.0,8000000.0,3000000.0,3000000.0,7000000.0,,
Net Non Operating Interest Income Expense,-9000000.0,-9000000.0,-7000000.0,-12000000.0,-9000000.0,,
Interest Expense Non Operating,9000000.0,9000000.0,7000000.0,12000000.0,9000000.0,,
Operating Income,214000000.0,228000000.0,252000000.0,274000000.0,283000000.0,,
Operating Expense,187000000.0,202000000.0,203000000.0,203000000.0,183000000.0,,
Other Operating Expenses,187000000.0,202000000.0,203000000.0,203000000.0,183000000.0,,
Gross Profit,401000000.0,430000000.0,455000000.0,477000000.0,466000000.0,,
Cost Of Revenue,1391000000.0,1327000000.0,1361000000.0,1356000000.0,1347000000.0,,
Total Revenue,1792000000.0,1757000000.0,1816000000.0,1833000000.0,1813000000.0,,
Operating Revenue,1792000000.0,1757000000.0,1816000000.0,1833000000.0,1813000000.0,,
