,2026-03-31,2025-12-31,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.189794,0.0
Normalized EBITDA,-2718000.0,-192064000.0,0.0
Net Income From Continuing Operation Net Minority Interest,-2718000.0,-158247000.0,0.0
Reconciled Cost Of Revenue,0.0,231204000.0,0.0
EBITDA,-2718000.0,-192064000.0,0.0
EBIT,-2718000.0,-192064000.0,0.0
Normalized Income,-2718000.0,-158247000.0,0.0
Net Income From Continuing And Discontinued Operation,-2718000.0,-158247000.0,0.0
Total Expenses,2718000.0,472469000.0,0.0
Total Operating Income As Reported,-2718000.0,-192062000.0,0.0
Diluted Average Shares,70313990.0,,69801339.0
Basic Average Shares,70313990.0,,69801339.0
Diluted EPS,-0.038655,,0.0
Basic EPS,-0.038655,,0.0
Diluted NI Availto Com Stockholders,-2718000.0,-158247000.0,0.0
Net Income Common Stockholders,-2718000.0,-158247000.0,0.0
Net Income,-2718000.0,-158247000.0,0.0
Net Income Including Noncontrolling Interests,-2718000.0,-158247000.0,0.0
Net Income Continuous Operations,-2718000.0,-158247000.0,0.0
Tax Provision,0.0,-37070000.0,0.0
Pretax Income,-2718000.0,-195317000.0,0.0
Operating Income,-2718000.0,-200473000.0,0.0
Operating Expense,2718000.0,241265000.0,0.0
Selling General And Administration,2718000.0,241265000.0,0.0
General And Administrative Expense,2718000.0,241265000.0,
Other Gand A,2718000.0,241265000.0,
Gross Profit,0.0,40792000.0,0.0
Cost Of Revenue,0.0,231204000.0,0.0
Total Revenue,0.0,271996000.0,0.0
Operating Revenue,0.0,271996000.0,0.0
