,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.139,0.193,0.21,0.095,0.132
Normalized EBITDA,80556000.0,73156000.0,71361000.0,71921000.0,67677000.0
Total Unusual Items,0.0,0.0,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,49809000.0,41182000.0,51429000.0,45116000.0,39073000.0
Reconciled Depreciation,19257000.0,19236000.0,19283000.0,19584000.0,19517000.0
Reconciled Cost Of Revenue,1044581000.0,963714000.0,953583000.0,915020000.0,882419000.0
EBITDA,80556000.0,73156000.0,71361000.0,71921000.0,67677000.0
EBIT,61299000.0,53920000.0,52078000.0,52337000.0,48160000.0
Net Interest Income,-2610000.0,-1904000.0,-1530000.0,-1567000.0,-2266000.0
Interest Expense,3422000.0,2888000.0,2413000.0,2501000.0,3137000.0
Interest Income,812000.0,984000.0,883000.0,934000.0,871000.0
Normalized Income,49809000.0,41182000.0,51429000.0,45116000.0,39073000.0
Net Income From Continuing And Discontinued Operation,49809000.0,41182000.0,51429000.0,45116000.0,39073000.0
Total Expenses,1101920000.0,1015388000.0,1005254000.0,964700000.0,931379000.0
Total Operating Income As Reported,61837000.0,54464000.0,53112000.0,53608000.0,48791000.0
Diluted Average Shares,27310000.0,27349000.0,27444000.0,27532000.0,27662000.0
Basic Average Shares,26757000.0,26766000.0,26901000.0,27059000.0,27109000.0
Diluted EPS,1.82,1.51,1.87,1.64,1.41
Basic EPS,1.86,1.54,1.91,1.67,1.44
Diluted NI Availto Com Stockholders,49809000.0,41182000.0,51429000.0,45116000.0,39073000.0
Net Income Common Stockholders,49809000.0,41182000.0,51429000.0,45116000.0,39073000.0
Net Income,49809000.0,41182000.0,51429000.0,45116000.0,39073000.0
Net Income Including Noncontrolling Interests,49809000.0,41182000.0,51429000.0,45116000.0,39073000.0
Net Income Continuous Operations,49809000.0,41182000.0,51429000.0,45116000.0,39073000.0
Tax Provision,8068000.0,9850000.0,-1764000.0,4720000.0,5950000.0
Pretax Income,57877000.0,51032000.0,49665000.0,49836000.0,45023000.0
Other Income Expense,-1350000.0,-1528000.0,-1917000.0,-2205000.0,-1502000.0
Other Non Operating Income Expenses,-1350000.0,-1528000.0,-1917000.0,-2205000.0,-1502000.0
Special Income Charges,0.0,0.0,0.0,0.0,0.0
Restructuring And Mergern Acquisition,0.0,0.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-2610000.0,-1904000.0,-1530000.0,-1567000.0,-2266000.0
Interest Expense Non Operating,3422000.0,2888000.0,2413000.0,2501000.0,3137000.0
Interest Income Non Operating,812000.0,984000.0,883000.0,934000.0,871000.0
Operating Income,61837000.0,54464000.0,53112000.0,53608000.0,48791000.0
Operating Expense,57339000.0,51674000.0,51671000.0,49680000.0,48960000.0
Selling General And Administration,57339000.0,51674000.0,51671000.0,49680000.0,48960000.0
Gross Profit,119176000.0,106138000.0,104783000.0,103288000.0,97751000.0
Cost Of Revenue,1044581000.0,963714000.0,953583000.0,915020000.0,882419000.0
Total Revenue,1163757000.0,1069852000.0,1058366000.0,1018308000.0,980170000.0
Operating Revenue,1163757000.0,1069852000.0,1058366000.0,1018308000.0,980170000.0
