,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-3021.0,877380.0,53550.0,-10926.0,101548.180593,
Tax Rate For Calcs,0.003,0.21,0.21,0.002,0.023922,
Normalized EBITDA,-1801000.0,-2071000.0,-3170000.0,3489000.0,-1114000.0,
Total Unusual Items,-1007000.0,4178000.0,255000.0,-5463000.0,4245000.0,
Total Unusual Items Excluding Goodwill,-1007000.0,4178000.0,255000.0,-5463000.0,4245000.0,
Net Income From Continuing Operation Net Minority Interest,-3412000.0,1052000.0,-3552000.0,-7968000.0,2897000.0,
Reconciled Depreciation,177000.0,172000.0,171000.0,149000.0,143000.0,
Reconciled Cost Of Revenue,1964000.0,2240000.0,2171000.0,2775000.0,3539000.0,
EBITDA,-2808000.0,2107000.0,-2915000.0,-1974000.0,3131000.0,
EBIT,-2985000.0,1935000.0,-3086000.0,-2123000.0,2988000.0,
Net Interest Income,-444000.0,-926000.0,-464000.0,-401000.0,-601000.0,
Interest Expense,437000.0,926000.0,464000.0,,20000.0,
Normalized Income,-2408021.0,-2248620.0,-3753450.0,-2515926.0,-1246451.819407,
Net Income From Continuing And Discontinued Operation,-3412000.0,1052000.0,-3552000.0,-7968000.0,2897000.0,
Total Expenses,5962000.0,6329000.0,7133000.0,7188000.0,7603000.0,
Total Operating Income As Reported,-1971000.0,-2243000.0,-3341000.0,-2123000.0,-896000.0,
Diluted NI Availto Com Stockholders,-3412000.0,1052000.0,-3552000.0,-7968000.0,2677000.0,
Average Dilution Earnings,0.0,,,,-220000.0,
Net Income Common Stockholders,-3412000.0,1052000.0,-3552000.0,-7968000.0,2897000.0,
Net Income,-3412000.0,1052000.0,-3552000.0,-7968000.0,2897000.0,
Net Income Including Noncontrolling Interests,-3412000.0,1052000.0,-3552000.0,-7968000.0,2897000.0,
Net Income Continuous Operations,-3412000.0,1052000.0,-3552000.0,-7968000.0,2897000.0,
Tax Provision,-10000.0,-43000.0,2000.0,-19000.0,71000.0,
Pretax Income,-3422000.0,1009000.0,-3550000.0,-7987000.0,2968000.0,
Other Income Expense,-1007000.0,4178000.0,255000.0,-5463000.0,4465000.0,
Other Non Operating Income Expenses,,0.0,,,220000.0,404000.0
Gain On Sale Of Security,-1007000.0,4178000.0,255000.0,-5463000.0,4245000.0,
Net Non Operating Interest Income Expense,-444000.0,-926000.0,-464000.0,-401000.0,-601000.0,
Total Other Finance Cost,7000.0,,,401000.0,581000.0,
Interest Expense Non Operating,437000.0,926000.0,464000.0,,20000.0,
Operating Income,-1971000.0,-2243000.0,-3341000.0,-2123000.0,-896000.0,
Operating Expense,3998000.0,4089000.0,4962000.0,4413000.0,4064000.0,
Selling General And Administration,3998000.0,4089000.0,4962000.0,4413000.0,4064000.0,
General And Administrative Expense,3998000.0,4089000.0,4962000.0,4413000.0,4064000.0,
Other Gand A,3998000.0,4089000.0,4962000.0,4413000.0,4064000.0,
Gross Profit,2027000.0,1846000.0,1621000.0,2290000.0,3168000.0,
Cost Of Revenue,1964000.0,2240000.0,2171000.0,2775000.0,3539000.0,
Total Revenue,3991000.0,4086000.0,3792000.0,5065000.0,6707000.0,
Operating Revenue,3991000.0,4086000.0,3792000.0,5065000.0,6707000.0,
