,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.021,0.21,0.002,0.071813,0.08321
Normalized EBITDA,1515000.0,3304000.0,-4530000.0,4123000.0,3806000.0
Net Income From Continuing Operation Net Minority Interest,-460000.0,1682000.0,-7569000.0,1034000.0,617000.0
Reconciled Depreciation,656000.0,653000.0,623000.0,590000.0,544000.0
Reconciled Cost Of Revenue,4854000.0,4644000.0,5318000.0,5509000.0,6084000.0
EBITDA,1515000.0,3304000.0,-4530000.0,4123000.0,3806000.0
EBIT,859000.0,2651000.0,-5153000.0,3533000.0,3262000.0
Net Interest Income,163000.0,-125000.0,-69000.0,-62000.0,-89000.0
Interest Expense,1329000.0,2222000.0,2432000.0,2419000.0,2589000.0
Interest Income,1492000.0,2097000.0,2363000.0,2357000.0,2500000.0
Normalized Income,-460000.0,1682000.0,-7569000.0,1034000.0,617000.0
Net Income From Continuing And Discontinued Operation,-460000.0,1682000.0,-7569000.0,1034000.0,617000.0
Total Expenses,21124000.0,18588000.0,31870000.0,24134000.0,23631000.0
Total Operating Income As Reported,-633000.0,757000.0,-7701000.0,1176000.0,762000.0
Diluted Average Shares,117778000.0,118105000.0,118173000.0,119003000.0,119629000.0
Basic Average Shares,117778000.0,117943000.0,118173000.0,118866000.0,119451000.0
Diluted EPS,0.0,0.01,-0.06,0.01,0.01
Basic EPS,0.0,0.01,-0.06,0.01,0.01
Diluted NI Availto Com Stockholders,-460000.0,1682000.0,-7569000.0,1034000.0,617000.0
Net Income Common Stockholders,-460000.0,1682000.0,-7569000.0,1034000.0,617000.0
Net Income,-460000.0,1682000.0,-7569000.0,1034000.0,617000.0
Net Income Including Noncontrolling Interests,-460000.0,1682000.0,-7569000.0,1034000.0,617000.0
Net Income Continuous Operations,-460000.0,1682000.0,-7569000.0,1034000.0,617000.0
Tax Provision,-10000.0,-1253000.0,-16000.0,80000.0,56000.0
Pretax Income,-470000.0,429000.0,-7585000.0,1114000.0,673000.0
Other Income Expense,,-203000.0,185000.0,,
Other Non Operating Income Expenses,,-203000.0,185000.0,,
Net Non Operating Interest Income Expense,163000.0,-125000.0,-69000.0,-62000.0,-89000.0
Interest Expense Non Operating,1329000.0,2222000.0,2432000.0,2419000.0,2589000.0
Interest Income Non Operating,1492000.0,2097000.0,2363000.0,2357000.0,2500000.0
Operating Income,-633000.0,757000.0,-7701000.0,1176000.0,762000.0
Operating Expense,16270000.0,13944000.0,26552000.0,18625000.0,17547000.0
Research And Development,1767000.0,1945000.0,2050000.0,2515000.0,2267000.0
Selling General And Administration,14503000.0,11999000.0,24502000.0,16110000.0,15280000.0
Selling And Marketing Expense,2918000.0,2832000.0,3440000.0,4146000.0,4382000.0
General And Administrative Expense,11585000.0,9167000.0,21062000.0,11964000.0,10898000.0
Other Gand A,11585000.0,9167000.0,21062000.0,11964000.0,10898000.0
Gross Profit,15637000.0,14701000.0,18851000.0,19801000.0,18309000.0
Cost Of Revenue,4854000.0,4644000.0,5318000.0,5509000.0,6084000.0
Total Revenue,20491000.0,19345000.0,24169000.0,25310000.0,24393000.0
Operating Revenue,20491000.0,19345000.0,24169000.0,25310000.0,24393000.0
