,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.217821,0.237024,0.207966,0.228672,0.257916
Net Income From Continuing Operation Net Minority Interest,357796000.0,356271000.0,368394000.0,310253000.0,290270000.0
Reconciled Depreciation,62393000.0,54225000.0,28161000.0,81338000.0,49440000.0
Net Interest Income,671193000.0,657824000.0,677530000.0,617074000.0,600201000.0
Interest Expense,384317000.0,415039000.0,452202000.0,441925000.0,431601000.0
Interest Income,1055510000.0,1072863000.0,1129732000.0,1058999000.0,1031802000.0
Normalized Income,357796000.0,356271000.0,368394000.0,310253000.0,290270000.0
Net Income From Continuing And Discontinued Operation,357796000.0,356271000.0,368394000.0,310253000.0,290270000.0
Diluted Average Shares,138919000.0,139102000.0,138942000.0,138789000.0,139291000.0
Basic Average Shares,138054000.0,138302000.0,137676000.0,137818000.0,138201000.0
Diluted EPS,2.57,2.55,2.65,2.24,2.08
Basic EPS,2.59,2.58,2.68,2.25,2.1
Diluted NI Availto Com Stockholders,357796000.0,355275000.0,368394000.0,310253000.0,290270000.0
Net Income Common Stockholders,357796000.0,356271000.0,368394000.0,310253000.0,290270000.0
Net Income,357796000.0,356271000.0,368394000.0,310253000.0,290270000.0
Net Income Including Noncontrolling Interests,357796000.0,356271000.0,368394000.0,310253000.0,290270000.0
Net Income Continuous Operations,357796000.0,356271000.0,368394000.0,310253000.0,290270000.0
Tax Provision,99639000.0,110678000.0,96730000.0,91979000.0,100885000.0
Pretax Income,457435000.0,466949000.0,465124000.0,402232000.0,391155000.0
Securities Amortization,21984000.0,17124000.0,15693000.0,26236000.0,15742000.0
Gain On Sale Of Security,9101000.0,11714000.0,6886000.0,3625000.0,6462000.0
Selling General And Administration,181524000.0,155455000.0,184229000.0,153974000.0,156820000.0
General And Administrative Expense,181524000.0,155455000.0,184229000.0,153974000.0,156820000.0
Insurance And Claims,8859000.0,3563000.0,8644000.0,9133000.0,10385000.0
Salaries And Wages,172665000.0,151892000.0,175585000.0,144841000.0,146435000.0
Total Revenue,766216000.0,750277000.0,769196000.0,693904000.0,683261000.0
Operating Revenue,766216000.0,750277000.0,769196000.0,693904000.0,683261000.0
Occupancy And Equipment,18248000.0,,,,
Other Non Interest Expense,51025000.0,63568000.0,51180000.0,50173000.0,54855000.0
