,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.053787,0.206,0.235169,0.100962,0.059214
Normalized EBITDA,98500000.0,134350000.0,79428000.0,71800000.0,166836000.0
Net Income From Continuing Operation Net Minority Interest,82000000.0,293910000.0,42373000.0,15400000.0,140944000.0
Reconciled Cost Of Revenue,537000000.0,582322000.0,524211000.0,529800000.0,550705000.0
EBITDA,98500000.0,134350000.0,79428000.0,71800000.0,166836000.0
EBIT,98500000.0,134350000.0,79428000.0,71800000.0,166836000.0
Net Interest Income,3000000.0,-2954000.0,-20539000.0,-34100000.0,22743000.0
Interest Expense,7400000.0,3373000.0,,51000000.0,8209000.0
Interest Income,10400000.0,419000.0,,16900000.0,30952000.0
Normalized Income,82000000.0,293910000.0,42373000.0,15400000.0,140944000.0
Net Income From Continuing And Discontinued Operation,82000000.0,293910000.0,42373000.0,15400000.0,140944000.0
Total Expenses,894900000.0,959393000.0,878796000.0,902300000.0,885633000.0
Total Operating Income As Reported,88100000.0,133931000.0,81945000.0,54800000.0,135884000.0
Diluted Average Shares,77358491.0,64880795.0,78468519.0,77000000.0,77441758.0
Basic Average Shares,77358491.0,64453947.0,77041818.0,77000000.0,77018579.0
Diluted EPS,1.06,4.53,0.54,0.2,1.82
Basic EPS,1.06,4.56,0.55,0.2,1.83
Diluted NI Availto Com Stockholders,82000000.0,293910000.0,42373000.0,15400000.0,140944000.0
Net Income Common Stockholders,82000000.0,293910000.0,42373000.0,15400000.0,140944000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,82000000.0,293910000.0,42373000.0,15400000.0,140944000.0
Minority Interests,-4200000.0,-5959000.0,-4593000.0,-3300000.0,-8290000.0
Net Income Including Noncontrolling Interests,86200000.0,299869000.0,46966000.0,18700000.0,149234000.0
Net Income Continuous Operations,86200000.0,299869000.0,46966000.0,18700000.0,149234000.0
Tax Provision,4900000.0,-168892000.0,14441000.0,2100000.0,9393000.0
Pretax Income,91100000.0,130977000.0,61407000.0,20800000.0,158627000.0
Net Non Operating Interest Income Expense,3000000.0,-2954000.0,-20539000.0,-34100000.0,22743000.0
Interest Expense Non Operating,7400000.0,3373000.0,,51000000.0,8209000.0
Interest Income Non Operating,10400000.0,419000.0,,16900000.0,30952000.0
Operating Income,84200000.0,138792000.0,79428000.0,50600000.0,141948000.0
Operating Expense,357900000.0,377071000.0,354585000.0,372500000.0,334928000.0
Other Operating Expenses,2200000.0,4081000.0,-3159000.0,8600000.0,4280000.0
Research And Development,47200000.0,55489000.0,61970000.0,57500000.0,61295000.0
Selling General And Administration,313400000.0,325702000.0,295774000.0,335300000.0,315986000.0
Selling And Marketing Expense,224700000.0,232143000.0,217436000.0,236800000.0,219456000.0
General And Administrative Expense,88700000.0,93559000.0,78338000.0,98500000.0,96530000.0
Gross Profit,442100000.0,515863000.0,434013000.0,423100000.0,476876000.0
Cost Of Revenue,537000000.0,582322000.0,524211000.0,529800000.0,550705000.0
Total Revenue,979100000.0,1098185000.0,958224000.0,952900000.0,1027581000.0
Operating Revenue,979100000.0,1098185000.0,958224000.0,952900000.0,1027581000.0
