,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-177156.0,-864912.022331,1021981.054047,137956.133225,-85478.0
Tax Rate For Calcs,0.126,0.316007,0.05478,0.049553,0.079
Normalized EBITDA,38811000.0,31172000.0,36386000.0,40473000.0,32823000.0
Total Unusual Items,-1406000.0,-2737000.0,18656000.0,2784000.0,-1082000.0
Total Unusual Items Excluding Goodwill,-1406000.0,-2737000.0,18656000.0,2784000.0,-1082000.0
Net Income From Continuing Operation Net Minority Interest,17307000.0,8049000.0,35889000.0,29760000.0,20380000.0
Reconciled Depreciation,5466000.0,5868000.0,4104000.0,3339000.0,3017000.0
Reconciled Cost Of Revenue,124025000.0,144523000.0,156011000.0,110911000.0,89797000.0
EBITDA,37405000.0,28435000.0,55042000.0,43257000.0,31741000.0
EBIT,31939000.0,22567000.0,50938000.0,39918000.0,28724000.0
Net Interest Income,2786000.0,2398000.0,1249000.0,2256000.0,1781000.0
Interest Expense,1933000.0,1789000.0,1851000.0,1757000.0,1558000.0
Interest Income,4719000.0,4187000.0,3100000.0,4013000.0,3339000.0
Normalized Income,18535844.0,9921087.977669,18254981.054047,27113956.133225,21376522.0
Net Income From Continuing And Discontinued Operation,17307000.0,8049000.0,35889000.0,29760000.0,20380000.0
Total Expenses,195086000.0,221395000.0,240237000.0,183678000.0,146570000.0
Total Operating Income As Reported,36177000.0,23035000.0,28923000.0,31694000.0,25777000.0
Diluted Average Shares,69769907.0,68794518.0,68414313.0,67464856.0,66952774.0
Basic Average Shares,65804254.0,65098928.0,64381296.0,63968763.0,63267834.0
Diluted EPS,0.24,0.11,0.52,0.44,0.3
Basic EPS,0.26,0.12,0.56,0.47,0.32
Diluted NI Availto Com Stockholders,17307000.0,6120000.0,35889000.0,29760000.0,20380000.0
Net Income Common Stockholders,17307000.0,8049000.0,35889000.0,29760000.0,20380000.0
Net Income,17307000.0,8049000.0,35889000.0,29760000.0,20380000.0
Minority Interests,-8928000.0,-6163000.0,-10509000.0,-6510000.0,-4633000.0
Net Income Including Noncontrolling Interests,26235000.0,14212000.0,46398000.0,36270000.0,25013000.0
Net Income Continuous Operations,26235000.0,14212000.0,46398000.0,36270000.0,25013000.0
Tax Provision,3771000.0,6566000.0,2689000.0,1891000.0,2153000.0
Pretax Income,30006000.0,20778000.0,49087000.0,38161000.0,27166000.0
Other Income Expense,-8957000.0,-4655000.0,18915000.0,4211000.0,-392000.0
Other Non Operating Income Expenses,-9300000.0,-5813000.0,-3411000.0,-346000.0,-262000.0
Earnings From Equity Interest,1749000.0,3895000.0,3670000.0,1773000.0,952000.0
Gain On Sale Of Security,-1406000.0,-2737000.0,18656000.0,2784000.0,-1082000.0
Net Non Operating Interest Income Expense,2786000.0,2398000.0,1249000.0,2256000.0,1781000.0
Interest Expense Non Operating,1933000.0,1789000.0,1851000.0,1757000.0,1558000.0
Interest Income Non Operating,4719000.0,4187000.0,3100000.0,4013000.0,3339000.0
Operating Income,36177000.0,23035000.0,28923000.0,31694000.0,25777000.0
Operating Expense,71061000.0,76872000.0,84226000.0,72767000.0,56773000.0
Research And Development,36549000.0,44018000.0,39651000.0,33817000.0,27503000.0
Selling General And Administration,34512000.0,32854000.0,44575000.0,38950000.0,29270000.0
Selling And Marketing Expense,20688000.0,16143000.0,22311000.0,22102000.0,16343000.0
General And Administrative Expense,13824000.0,16711000.0,22264000.0,16848000.0,12927000.0
Other Gand A,13824000.0,16711000.0,22264000.0,16848000.0,12927000.0
Gross Profit,107238000.0,99907000.0,113149000.0,104461000.0,82550000.0
Cost Of Revenue,124025000.0,144523000.0,156011000.0,110911000.0,89797000.0
Total Revenue,231263000.0,244430000.0,269160000.0,215372000.0,172347000.0
Operating Revenue,231263000.0,244430000.0,269160000.0,215372000.0,172347000.0
