,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-6869.978086,0.0,0.0,0.0,-1650.0
Tax Rate For Calcs,0.120526,0.017937,0.0,0.257732,0.15
Normalized EBITDA,-1186000.0,249000.0,-77925.238426,133000.0,14000.0
Total Unusual Items,-57000.0,0.0,,,-11000.0
Total Unusual Items Excluding Goodwill,-57000.0,0.0,,,-11000.0
Net Income From Continuing Operation Net Minority Interest,-1204000.0,219000.0,-72500.456754,72000.0,-40000.0
Reconciled Depreciation,24000.0,,,25000.0,26000.0
Reconciled Cost Of Revenue,2410000.0,1474000.0,,1862000.0,3038000.0
EBITDA,-1243000.0,249000.0,-77925.238426,133000.0,3000.0
EBIT,-1267000.0,249000.0,-77925.238426,108000.0,-23000.0
Net Interest Income,-783000.0,-26000.0,5424.781671,-11000.0,24000.0
Interest Expense,102000.0,26000.0,,11000.0,-27000.0
Interest Income,-18000.0,0.0,5488.361896,0.0,10000.0
Normalized Income,-1153869.978086,219000.0,-72500.456754,72000.0,-30650.0
Net Income From Continuing And Discontinued Operation,-1204000.0,219000.0,-72500.456754,72000.0,-40000.0
Total Expenses,3325000.0,1736000.0,77925.238426,2190000.0,3301000.0
Total Operating Income As Reported,-529000.0,249000.0,,108000.0,-9000.0
Diluted Average Shares,,9661548.0,2021428.0,2021428.0,
Basic Average Shares,,9661548.0,2021428.0,2021428.0,
Diluted EPS,,0.022667,-0.035866,0.035618,
Basic EPS,,0.022667,-0.035866,0.035618,
Diluted NI Availto Com Stockholders,-1204000.0,219000.0,-72500.456754,72000.0,-40000.0
Net Income Common Stockholders,-1204000.0,219000.0,-72500.456754,72000.0,-40000.0
Net Income,-1204000.0,219000.0,-72500.456754,72000.0,-40000.0
Net Income Including Noncontrolling Interests,-1204000.0,219000.0,-72500.456754,72000.0,-40000.0
Net Income Continuous Operations,-1204000.0,219000.0,-72500.456754,72000.0,-40000.0
Tax Provision,-165000.0,4000.0,,25000.0,44000.0
Pretax Income,-1369000.0,223000.0,-72500.456754,97000.0,4000.0
Other Income Expense,-57000.0,,,,
Special Income Charges,0.0,0.0,,,0.0
Other Special Charges,0.0,,,,
Net Non Operating Interest Income Expense,-783000.0,-26000.0,5424.781671,-11000.0,24000.0
Total Other Finance Cost,,,63.580224,,
Interest Expense Non Operating,102000.0,26000.0,,11000.0,-27000.0
Interest Income Non Operating,-18000.0,0.0,5488.361896,0.0,10000.0
Operating Income,-529000.0,249000.0,-77925.238426,108000.0,130000.0
Operating Expense,915000.0,262000.0,77925.238426,328000.0,263000.0
Other Operating Expenses,,39000.0,11079.767603,46000.0,-67000.0
Selling General And Administration,824000.0,223000.0,66845.470823,282000.0,272000.0
Selling And Marketing Expense,14000.0,152000.0,,157000.0,221000.0
General And Administrative Expense,810000.0,71000.0,66845.470823,125000.0,51000.0
Other Gand A,413000.0,71000.0,66845.470823,125000.0,26000.0
Gross Profit,386000.0,511000.0,,436000.0,393000.0
Cost Of Revenue,2410000.0,1474000.0,,1862000.0,3038000.0
Total Revenue,2796000.0,1985000.0,0.0,2298000.0,3431000.0
Operating Revenue,2796000.0,1985000.0,0.0,2298000.0,3666000.0
