,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.25,0.0,0.0
Normalized EBITDA,136410.0,176128.0,248220.0,-1390510.0,-928246.0
Net Income From Continuing Operation Net Minority Interest,-538759.0,-201026.0,-204429.0,-1782998.0,-1136278.0
Reconciled Depreciation,652986.0,464751.0,364554.0,378969.0,310106.0
Reconciled Cost Of Revenue,11802056.0,12644459.0,18193620.0,10056187.0,20038952.0
EBITDA,136410.0,176128.0,248220.0,-1390510.0,-928246.0
EBIT,-516576.0,-288623.0,-116334.0,-1769479.0,-1238352.0
Net Interest Income,54.0,22.0,70.0,16.0,875.0
Interest Income,54.0,22.0,70.0,16.0,875.0
Normalized Income,-538759.0,-201026.0,-204429.0,-1782998.0,-1136278.0
Net Income From Continuing And Discontinued Operation,-538759.0,-201026.0,-204429.0,-1782998.0,-1136278.0
Total Expenses,13511590.0,14102174.0,19841679.0,12123456.0,21694756.0
Total Operating Income As Reported,-516576.0,-288623.0,-116334.0,-1769479.0,-1238352.0
Diluted Average Shares,9153057.0,8189674.0,,7432997.0,7170852.0
Basic Average Shares,9153057.0,8189674.0,,7432997.0,7170852.0
Diluted EPS,-0.06,-0.02,,-0.24,-0.16
Basic EPS,-0.06,-0.02,,-0.24,-0.16
Diluted NI Availto Com Stockholders,-538759.0,-201026.0,-204429.0,-1782998.0,-1136278.0
Net Income Common Stockholders,-538759.0,-201026.0,-204429.0,-1782998.0,-1136278.0
Net Income,-538759.0,-201026.0,-204429.0,-1782998.0,-1136278.0
Minority Interests,-92.0,133.0,220.0,94.0,-8562.0
Net Income Including Noncontrolling Interests,-538667.0,-201159.0,-204649.0,-1783092.0,-1127716.0
Net Income Discontinuous Operations,,,0.0,0.0,0.0
Net Income Continuous Operations,-538667.0,-201159.0,-204649.0,-1783092.0,-1127716.0
Tax Provision,0.0,0.0,6596.0,0.0,0.0
Pretax Income,-538667.0,-201159.0,-198053.0,-1783092.0,-1127716.0
Other Income Expense,-22145.0,87442.0,-81789.0,-13629.0,109761.0
Other Non Operating Income Expenses,-22145.0,87442.0,-81789.0,-13629.0,109761.0
Net Non Operating Interest Income Expense,54.0,22.0,70.0,16.0,875.0
Interest Income Non Operating,54.0,22.0,70.0,16.0,875.0
Operating Income,-516576.0,-288623.0,-116334.0,-1769479.0,-1238352.0
Operating Expense,1709534.0,1457715.0,1648059.0,2067269.0,1655804.0
Research And Development,733243.0,512924.0,389983.0,347532.0,74402.0
Selling General And Administration,976291.0,944791.0,1258076.0,1719737.0,1581402.0
Selling And Marketing Expense,328974.0,393817.0,391152.0,185354.0,407669.0
General And Administrative Expense,647317.0,550974.0,866924.0,1534383.0,1173733.0
Other Gand A,647317.0,550974.0,866924.0,1534383.0,1173733.0
Gross Profit,1192958.0,1169092.0,1531725.0,297790.0,417452.0
Cost Of Revenue,11802056.0,12644459.0,18193620.0,10056187.0,20038952.0
Total Revenue,12995014.0,13813551.0,19725345.0,10353977.0,20456404.0
Operating Revenue,12995014.0,13813551.0,19725345.0,10353977.0,20456404.0
